Date_Stock,Open,High,Low,Close,Volume,Sentiment_Score,MA_5,MA_10,MA_20,RSI_14,MACD,MACD_signal,Volatility_10,Decayed_Sentiment,Decayed_Prediction
2026-02-25,187.0,187.0,187.0,187.0,2437.0,0.0,187.0,187.0,181.035,0.0,7.214251158695475,7.871554745249639,0.0,0.0,Neutral
2026-01-21,187.0,187.0,187.0,187.0,13510.0,0.0,187.0,187.0,179.035,0.0,7.5966060353531475,8.035880641888179,0.0,0.0,Neutral
2025-12-31,187.0,187.0,187.0,187.0,4278.0,0.0,187.0,187.13,177.185,77.92207792207792,7.974133808318328,8.145699293521936,0.4110960958137618,0.0,Neutral
2025-11-20,187.0,187.0,187.0,187.0,3482.0,0.0,187.0,187.26,175.435,77.92207792207792,8.340009128600173,8.188590664822838,0.5481281277564127,0.0,Neutral
2025-11-18,187.0,187.0,187.0,187.0,1862.0,0.0,187.0,188.56,173.685,77.82101167315176,8.685689859162096,8.150736048878505,4.055777771688986,0.0,Neutral
2025-11-17,187.0,187.0,187.0,187.0,5225.0,0.0,187.0,190.26,171.935,75.0,9.000566866400618,8.016997596307608,6.281401117584585,0.0,Neutral
2025-10-08,187.0,187.0,187.0,187.0,21821.0,0.0,187.0,191.95999999999998,170.185,75.0,9.271547092128316,7.771105278784354,7.486016593919425,0.0,Neutral
2025-06-24,187.0,187.0,187.0,187.0,5533.0,0.0,187.26,187.66,168.435,72.28915662650603,9.482557531626156,7.395994825448364,16.98045935774393,0.0,Neutral
2025-05-20,187.0,187.0,187.0,187.0,11184.0,0.0,187.52,183.35999999999999,166.685,70.58823529411765,9.613955473943378,6.874354148903914,21.898462655324938,0.0,Neutral
2025-05-14,187.0,187.0,187.0,187.0,93185.0,0.0,190.12,179.07,164.935,70.58823529411765,9.641827677061826,6.189453817644048,25.077526459627723,0.0,Neutral
2025-04-03,187.0,187.0,187.0,187.0,12404.0,0.0,193.52,175.07,163.18,70.58823529411765,9.537157977375756,5.326360352789603,26.802862616601992,0.0,Neutral
2025-02-23,188.3,188.3,188.3,188.3,900.0,0.0,196.92000000000002,171.07,161.425,71.68458781362008,9.2648390810146,4.273660946643064,27.791167661686995,0.0,Neutral
