Date_Stock,Open,High,Low,Close,Volume,Sentiment_Score,MA_5,MA_10,MA_20,RSI_14,MACD,MACD_signal,Volatility_10,Decayed_Sentiment,Decayed_Prediction
2026-02-25,274.0,274.0,274.0,274.0,3000.0,0.0,279.8,235.0,231.5,73.89162561576354,27.499818632041723,22.004822507916124,50.6754378372797,0.0,Neutral
2026-01-05,274.0,274.0,274.0,274.0,22632.0,0.0,265.8,224.0,235.1,73.89162561576354,26.431428481230796,20.631073476884723,53.14759323494025,0.0,Neutral
2025-08-26,274.0,274.0,274.0,274.0,10998.0,0.0,251.8,213.0,238.7,43.85964912280702,24.6833170017415,19.180984725798204,53.03248480360359,0.0,Neutral
2025-07-16,274.0,274.0,274.0,274.0,30342.0,0.0,240.0,202.0,230.45,43.85964912280702,22.09306101153163,17.80540165681238,50.31235766025415,0.0,Neutral
2025-02-16,303.0,303.0,303.0,303.0,15170.0,0.0,218.0,191.0,222.2,47.92332268370607,18.465598842041487,16.733486818132565,44.51217062032962,0.0,Neutral
2024-04-15,204.0,204.0,204.0,204.0,22633.0,0.0,190.2,178.4,212.5,23.181818181818187,10.614320235280758,16.300458812155334,20.80705008725014,0.0,Neutral
2024-03-18,204.0,204.0,204.0,204.0,7455.0,0.0,182.2,175.7,207.75,20.901639344262293,10.518843610138418,17.721993456373976,18.767880363358465,0.0,Neutral
2023-07-13,215.0,215.0,215.0,215.0,20656.0,0.0,174.2,186.9,203.5,21.88841201716737,10.243979356082008,19.522780917932867,48.072745801429846,0.0,Neutral
2023-03-27,164.0,164.0,164.0,164.0,12387.0,0.0,164.0,197.0,198.7,56.56324582338902,8.62414928117974,21.84248130839558,62.94265467691825,0.0,Neutral
2023-03-09,164.0,164.0,164.0,164.0,14244.0,0.0,164.0,212.2,196.0,56.56324582338902,11.62394217785095,25.147064315199536,71.81581379550822,0.0,Neutral
2023-01-09,164.0,164.0,164.0,164.0,20655.0,0.0,166.6,228.0,192.8,56.56324582338902,15.283693225197112,28.52784484953668,77.21111031163554,0.0,Neutral
2023-01-02,164.0,164.0,164.0,164.0,10000.0,0.0,169.2,246.2,190.3,56.56324582338902,19.732558115079684,31.83888275562157,81.76497484321209,0.0,Neutral
2022-11-16,164.0,164.0,164.0,164.0,8162.0,0.0,199.6,264.4,187.1,55.24475524475525,25.123908456492302,34.86546391575704,81.69074474980486,0.0,Neutral
2022-10-13,164.0,164.0,164.0,164.0,2695.0,0.0,230.0,258.9,184.7,55.24475524475525,31.639793314709976,37.30085278057322,90.57035325584681,0.0,Neutral
