Date_Stock,Open,High,Low,Close,Volume,Sentiment_Score,MA_5,MA_10,MA_20,RSI_14,MACD,MACD_signal,Volatility_10,Decayed_Sentiment,Decayed_Prediction
2026-01-05,286.0,286.0,286.0,286.0,15131.0,0,240.9,187.75,,66.07773851590106,15.861349130829126,-1.400841811547993,67.95801399884095,0.0,Neutral
2025-09-25,286.0,286.0,286.0,286.0,6000.0,0,222.3,171.15,,66.07773851590106,9.099553045354355,-5.716389547142273,61.233637270158404,0.0,Neutral
2025-05-05,232.5,232.5,232.5,232.5,10.0,0,189.1,154.55,,58.169934640522875,0.3366852701432492,-9.42037519526643,47.62845204753608,0.0,Neutral
2024-05-09,228.0,228.0,228.0,228.0,23065.0,0,166.6,143.3,,57.333333333333336,-5.405545021419215,-11.85964031161885,39.81638412066626,0.0,Neutral
2023-05-21,172.0,172.0,172.0,172.0,3933.0,0,145.0,140.0,,,-12.19791102961105,-13.473164134168758,32.75837467138916,0.0,Neutral
2023-01-25,193.0,193.0,193.0,193.0,3000.0,0,134.6,142.3,,,-14.988197665090638,-13.791977410308185,35.91053698660975,0.0,Neutral
2020-10-15,120.0,120.0,120.0,120.0,21692.0,0,120.0,142.5,,,-20.469789731974174,-13.49292234661257,36.2284418654736,0.0,Neutral
2020-10-14,120.0,120.0,120.0,120.0,4209.0,0,120.0,150.0,,,-19.73582484669498,-11.748705500272166,38.72983346207417,0.0,Neutral
2019-12-08,120.0,120.0,120.0,120.0,64498.0,0,120.0,,,,-18.511952213532197,-9.75192566366646,,0.0,Neutral
2019-12-03,120.0,120.0,120.0,120.0,19210.0,0,135.0,,,,-16.68058092955303,-7.561919026200025,,0.0,Neutral
2019-11-28,120.0,120.0,120.0,120.0,18232.0,0,150.0,,,,-14.100458586298828,-5.282253550361773,,0.0,Neutral
2019-11-25,120.0,120.0,120.0,120.0,11064.0,0,165.0,,,,-10.602186670562759,-3.077702291377508,,0.0,Neutral
2018-06-17,120.0,120.0,120.0,120.0,44433.0,0,180.0,,,,-5.982905982905976,-1.1965811965811952,,0.0,Neutral
2013-07-15,195.0,195.0,195.0,195.0,5326.0,0,,,,,0.0,0.0,,0.0,Neutral
2012-10-02,195.0,195.0,195.0,195.0,2000.0,0,,,,,0.0,0.0,,0.0,Neutral
2011-10-17,195.0,195.0,195.0,195.0,5208.0,0,,,,,0.0,0.0,,0.0,Neutral
2011-07-12,0.0,195.0,195.0,195.0,11360.0,0,,,,,0.0,0.0,,0.0,Neutral
