S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2014-07-13,320.0,325.0,325.0,325.0,0.0,28249.0,9180925.0
2,2014-08-25,325.0,325.0,325.0,325.0,0.0,500.0,162500.0
3,2014-12-04,325.0,320.0,320.0,320.0,0.0,15000.0,4800000.0
4,2014-12-24,320.0,320.0,320.0,320.0,0.0,7000.0,2240000.0
5,2015-06-23,277.0,277.0,275.0,275.0,0.0,20250.0,5568790.0
6,2016-03-24,350.0,343.0,315.0,315.0,0.0,25000.0,7875800.0
7,2016-03-27,350.0,350.0,350.0,350.0,0.0,25000.0,8750000.0
8,2016-08-24,405.0,400.0,400.0,400.0,0.0,2500.0,1000000.0
9,2016-09-08,400.0,400.0,400.0,400.0,0.0,5087.0,2034800.0
10,2016-09-14,400.0,392.0,364.0,364.0,0.0,7000.0,2674000.0
11,2016-09-21,364.0,357.0,337.0,337.0,0.0,2000.0,693500.0
12,2016-12-11,337.0,331.0,331.0,331.0,0.0,4000.0,1324000.0
13,2016-12-12,331.0,325.0,325.0,325.0,0.0,4000.0,1300000.0
14,2016-12-14,325.0,319.0,319.0,319.0,0.0,4000.0,1276000.0
15,2016-12-20,319.0,313.0,313.0,313.0,0.0,9368.0,2932184.0
16,2017-01-26,313.0,307.0,301.0,301.0,0.0,10000.0,3040000.0
17,2017-01-30,301.0,295.0,295.0,295.0,0.0,5000.0,1475000.0
18,2017-01-31,295.0,290.0,290.0,290.0,0.0,5000.0,1450000.0
19,2017-02-01,290.0,285.0,285.0,285.0,0.0,5000.0,1425000.0
20,2017-02-02,285.0,280.0,280.0,280.0,0.0,5000.0,1400000.0
21,2017-02-06,280.0,275.0,275.0,275.0,0.0,8000.0,2200000.0
22,2017-03-05,275.0,275.0,275.0,275.0,0.0,6000.0,1650000.0
23,2017-04-10,275.0,275.0,275.0,275.0,0.0,6000.0,1650000.0
24,2019-01-02,160.0,160.0,160.0,160.0,-41.82,25000.0,4000000.0
25,2019-03-07,160.0,160.0,160.0,160.0,0.0,100.0,16000.0
26,2019-07-15,155.0,155.0,155.0,155.0,-3.13,820.0,127100.0
27,2019-08-12,155.0,155.0,155.0,155.0,0.0,33660.0,5217300.0
28,2019-09-03,155.0,155.0,155.0,155.0,0.0,31400.0,4867000.0
29,2021-01-07,194.0,194.0,194.0,194.0,0.0,13000.0,2522000.0
30,2021-05-24,342.0,342.0,342.0,342.0,-1.72,100000.0,34200000.0
31,2021-09-01,579.0,579.0,579.0,579.0,-1.86,50000.0,28950000.0
32,2021-12-12,305.0,305.0,305.0,305.0,0.0,21500.0,6557500.0
33,2022-03-13,251.0,251.0,251.0,251.0,0.0,10000.0,2510000.0
34,2022-03-15,251.0,251.0,251.0,251.0,0.0,7500.0,1882500.0
35,2022-03-21,251.0,251.0,251.0,251.0,0.0,35000.0,8785000.0
36,2022-03-22,251.0,251.0,251.0,251.0,0.0,17500.0,4392500.0
37,2022-03-28,251.0,251.0,251.0,251.0,0.0,10000.0,2510000.0
38,2022-05-25,250.0,250.0,250.0,250.0,-0.4,10000.0,2500000.0
39,2022-06-22,250.0,250.0,250.0,250.0,0.0,60000.0,15000000.0
40,2023-06-19,172.0,172.0,172.0,172.0,0.0,27718.0,4767496.0
41,2023-10-11,200.0,200.0,200.0,200.0,0.0,16275.0,3255000.0
42,2025-02-12,408.0,408.0,408.0,408.0,0.0,8704.0,3551232.0
