S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2013-12-22,176.0,176.0,176.0,176.0,0.0,23000.0,4048000.0
2,2014-01-26,176.0,176.0,176.0,176.0,0.0,4000.0,704000.0
3,2014-02-25,176.0,176.0,176.0,176.0,0.0,6050.0,1064800.0
4,2014-03-06,176.0,176.0,176.0,176.0,0.0,17619.0,3100944.0
5,2014-03-10,176.0,176.0,176.0,176.0,0.0,16370.0,2881120.0
6,2014-03-26,176.0,176.0,176.0,176.0,0.0,20100.0,3537600.0
7,2014-06-25,176.0,176.0,176.0,176.0,0.0,7019.0,1235344.0
8,2016-09-07,350.0,350.0,350.0,350.0,0.0,16400.0,5740000.0
9,2016-09-11,350.0,350.0,350.0,350.0,0.0,11700.0,4095000.0
10,2016-10-06,350.0,350.0,350.0,350.0,0.0,10000.0,3500000.0
11,2016-11-20,350.0,350.0,350.0,350.0,0.0,10000.0,3500000.0
12,2016-12-26,350.0,357.0,357.0,357.0,0.0,5266.0,1879962.0
13,2016-12-27,357.0,358.0,358.0,358.0,0.0,54942.0,19669236.0
14,2016-12-28,358.0,358.0,358.0,358.0,0.0,15770.0,5645660.0
15,2017-08-07,184.0,186.0,186.0,186.0,0.0,6582.0,1224252.0
16,2017-09-06,186.0,186.0,186.0,186.0,0.0,715.0,132990.0
17,2017-09-10,186.0,186.0,186.0,186.0,0.0,10000.0,1860000.0
18,2017-10-17,186.0,189.0,189.0,189.0,0.0,51757.0,9782073.0
19,2017-11-07,189.0,186.0,186.0,186.0,0.0,40000.0,7440000.0
20,2017-11-09,186.0,186.0,186.0,186.0,0.0,7636.0,1420296.0
21,2017-11-15,186.0,186.0,186.0,186.0,0.0,8783.0,1633638.0
22,2018-01-29,186.0,186.0,186.0,186.0,0.0,36250.0,6742500.0
23,2018-05-20,137.0,137.0,137.0,137.0,0.0,6713.0,919681.0
24,2018-07-10,137.0,137.0,137.0,137.0,0.0,13160.0,1802920.0
25,2018-08-22,137.0,137.0,137.0,137.0,0.0,25155.0,3446235.0
26,2018-09-18,137.0,137.0,137.0,137.0,0.0,7467.0,1022979.0
27,2019-03-19,115.0,115.0,115.0,115.0,-16.06,12577.0,1446355.0
28,2019-06-25,128.0,128.0,128.0,128.0,11.3,3300.0,422400.0
29,2019-06-30,128.0,128.0,128.0,128.0,0.0,10000.0,1280000.0
