S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2017-12-06,950.0,950.0,950.0,950.0,0.0,35000.0,33250000.0
2,2017-12-11,950.0,950.0,950.0,950.0,0.0,50000.0,47500000.0
3,2017-12-12,950.0,950.0,950.0,950.0,0.0,40000.0,38000000.0
4,2018-02-27,931.0,931.0,895.0,895.0,-5.79,57008.0,52102160.0
5,2018-03-20,320.0,320.0,320.0,320.0,-1.84,4000.0,1280000.0
6,2018-03-21,314.0,314.0,314.0,314.0,-1.88,1221.0,383394.0
7,2018-07-11,300.0,300.0,300.0,300.0,0.0,357476.0,107242800.0
8,2018-07-16,294.0,294.0,290.0,290.0,-3.33,178355.0,52079656.0
9,2018-07-19,285.0,285.0,285.0,285.0,-1.72,1073444.0,305931552.0
10,2018-10-07,285.0,285.0,285.0,285.0,0.0,50422.0,14370270.0
11,2018-10-15,285.0,285.0,285.0,285.0,0.0,49578.0,14129730.0
12,2019-02-27,232.0,232.0,232.0,232.0,-18.6,24788.0,5750816.0
13,2020-10-14,353.0,353.0,353.0,353.0,0.0,95724.0,33790572.0
14,2021-07-11,520.0,520.0,520.0,520.0,0.0,31000.0,16120000.0
15,2021-07-18,520.0,520.0,520.0,520.0,0.0,30000.0,15600000.0
16,2021-07-25,520.0,520.0,520.0,520.0,0.0,21634.0,11249680.0
17,2021-12-26,340.0,340.0,340.0,340.0,0.0,45449.0,15452660.0
18,2022-01-02,340.0,340.0,340.0,340.0,0.0,41317.0,14047780.0
19,2022-04-24,380.0,380.0,380.0,380.0,0.0,84932.0,32274160.0
20,2022-04-26,375.0,375.0,375.0,375.0,-1.32,1000.0,375000.0
