S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2017-04-03,10.0,10.2,10.0,10.1,0.0,11100.0,111958.0
2,2017-04-04,10.1,10.1,10.1,10.1,0.0,3535.0,35704.0
3,2017-04-06,10.1,10.1,10.0,10.1,0.0,7060.0,71205.0
4,2017-04-09,10.1,10.2,10.01,10.01,0.0,3384.0,34421.0
5,2017-04-10,10.01,10.21,10.01,10.2,0.0,9090.0,91693.0
6,2017-04-11,10.2,10.25,10.0,10.0,0.0,67223.0,674476.0
7,2017-04-12,10.0,10.2,10.2,10.2,0.0,505.0,5151.0
8,2017-04-18,10.2,10.0,10.0,10.0,0.0,758.0,7580.0
9,2017-04-19,10.0,10.2,10.0,10.05,0.0,5858.0,58878.0
10,2017-04-20,10.05,10.05,10.01,10.01,0.0,758.0,7608.0
11,2017-04-23,10.01,10.1,10.0,10.05,0.0,4293.0,43145.0
12,2017-04-24,10.05,10.25,10.25,10.25,0.0,253.0,2593.0
13,2017-04-25,10.25,10.1,10.06,10.06,0.0,12082.0,121959.0
14,2017-04-26,10.06,10.15,10.15,10.15,0.0,606.0,6151.0
15,2017-04-27,10.15,10.2,10.0,10.2,0.0,2779.0,28043.0
16,2017-04-30,10.2,10.2,10.19,10.19,0.0,17491.0,178405.0
17,2017-05-02,10.19,10.3,10.19,10.3,0.0,2778.0,28336.0
18,2017-05-03,10.3,10.12,10.1,10.12,0.0,7333.0,74139.0
19,2017-05-04,10.12,10.15,10.13,10.13,0.0,2777.0,28182.0
20,2017-05-07,10.13,10.15,10.05,10.05,0.0,4798.0,48447.0
21,2017-05-08,10.05,10.05,10.05,10.05,0.0,505.0,5075.0
22,2017-05-09,10.05,10.1,10.0,10.02,0.0,8910.0,89531.0
23,2017-05-11,10.02,10.15,10.1,10.1,0.0,5304.0,53765.0
24,2017-05-15,10.1,10.1,10.1,10.1,0.0,4545.0,45905.0
25,2017-05-16,10.1,10.15,10.08,10.08,0.0,42168.0,427717.0
26,2017-05-17,10.08,10.28,10.05,10.05,0.0,3485.0,35301.0
27,2017-05-18,10.05,10.25,10.05,10.05,0.0,2273.0,23197.0
28,2017-05-21,10.05,10.05,10.0,10.0,0.0,17150.0,172056.0
29,2017-05-22,10.0,10.1,10.0,10.1,0.0,1313.0,13211.0
30,2017-05-23,10.1,10.19,10.0,10.0,0.0,4549.0,46066.0
31,2017-05-24,10.0,10.0,10.0,10.0,0.0,11212.0,112120.0
32,2017-05-28,10.0,10.1,10.0,10.1,0.0,8585.0,86481.0
33,2017-05-30,10.1,10.05,10.01,10.01,0.0,1505.0,15085.0
34,2017-05-31,10.01,9.9,9.9,9.9,0.0,556.0,5504.0
35,2017-06-01,9.9,10.1,10.0,10.1,0.0,1566.0,15761.0
