S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2017-08-09,130.0,130.0,130.0,130.0,0.0,100771.0,13100230.0
2,2017-08-10,130.0,130.0,130.0,130.0,0.0,57180.0,7433400.0
3,2017-08-27,130.0,130.0,130.0,130.0,0.0,25000.0,3250000.0
