S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2015-05-26,105.0,105.0,105.0,105.0,0.0,8760.0,919800.0
2,2015-06-29,105.0,105.0,105.0,105.0,0.0,7205.0,756525.0
3,2015-11-08,128.0,130.0,130.0,130.0,0.0,36474.0,4741620.0
4,2015-11-18,130.0,134.0,132.0,134.0,0.0,76506.0,10204740.0
