S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2013-10-31,100.0,100.0,100.0,100.0,0.0,5000.0,500000.0
2,2014-06-04,100.0,100.0,100.0,100.0,0.0,5400.0,540000.0
3,2016-01-10,157.0,160.0,160.0,160.0,0.0,397.0,63520.0
4,2016-08-11,340.0,340.0,340.0,340.0,0.0,10000.0,3400000.0
5,2016-10-23,340.0,340.0,340.0,340.0,0.0,5000.0,1700000.0
6,2016-12-06,340.0,340.0,340.0,340.0,0.0,3183.0,1082220.0
7,2017-08-13,178.0,178.0,178.0,178.0,0.0,2314.0,411892.0
