S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2012-04-24,275.0,167.0,164.0,164.0,0.0,200.0,33100.0
2,2012-04-26,164.0,161.0,149.0,149.0,0.0,500.0,77500.0
3,2012-04-29,149.0,147.0,135.0,135.0,0.0,700.0,98700.0
4,2012-05-02,135.0,133.0,129.0,129.0,0.0,300.0,39300.0
5,2012-05-03,129.0,127.0,127.0,127.0,0.0,300.0,38100.0
6,2012-05-07,127.0,121.0,115.0,115.0,0.0,632000.0,72681200.0
7,2012-05-09,115.0,113.0,109.0,109.0,0.0,300000.0,32705000.0
8,2012-05-10,109.0,109.0,109.0,109.0,0.0,153000.0,16677000.0
9,2012-05-24,109.0,111.0,111.0,111.0,0.0,65000.0,7215000.0
10,2012-05-31,111.0,115.0,113.0,115.0,0.0,50000.0,5660000.0
11,2012-06-06,115.0,122.0,120.0,122.0,0.0,3000.0,362000.0
12,2012-06-26,122.0,130.0,124.0,130.0,0.0,6000.0,758000.0
13,2012-06-27,130.0,140.0,136.0,140.0,0.0,4000.0,550000.0
14,2012-07-02,140.0,149.0,147.0,149.0,0.0,2000.0,296000.0
15,2013-02-20,149.0,151.0,151.0,151.0,0.0,62800.0,9482800.0
16,2013-02-25,151.0,158.0,158.0,158.0,0.0,200.0,31600.0
17,2013-09-24,158.0,158.0,158.0,158.0,0.0,17214.0,2719812.0
18,2014-06-09,158.0,161.0,161.0,161.0,0.0,40000.0,6440000.0
19,2014-06-12,161.0,164.0,164.0,164.0,0.0,58440.0,9584160.0
20,2014-06-23,164.0,172.0,172.0,172.0,0.0,1560.0,268320.0
21,2016-05-26,458.0,450.0,450.0,450.0,0.0,69679.0,31355550.0
22,2016-06-06,450.0,450.0,450.0,450.0,0.0,132996.0,59848200.0
23,2017-04-10,270.0,265.0,265.0,265.0,0.0,74170.0,19655050.0
24,2017-05-22,265.0,265.0,260.0,265.0,0.0,25956.0,6803960.0
25,2017-05-28,265.0,265.0,265.0,265.0,0.0,30.0,7950.0
26,2019-04-29,181.0,181.0,181.0,181.0,-31.7,700.0,126700.0
27,2019-05-09,180.1,180.1,180.1,180.1,-0.5,1805000.0,325080512.0
28,2019-05-12,180.1,180.1,180.1,180.1,0.0,913835.0,164581680.0
29,2020-01-12,180.0,180.0,180.0,180.0,-0.06,80000.0,14400000.0
30,2020-01-21,180.0,180.0,180.0,180.0,0.0,220000.0,39600000.0
31,2020-10-14,180.0,180.0,180.0,180.0,0.0,100000.0,18000000.0
32,2021-09-15,272.5,272.5,272.5,272.5,0.0,35000.0,9537500.0
33,2021-09-20,267.1,267.1,261.8,261.8,-3.93,235460.0,61831366.0
34,2022-03-02,185.0,185.0,185.0,185.0,0.0,5300.0,980500.0
35,2022-03-22,185.0,185.0,185.0,185.0,0.0,14918.0,2759830.0
36,2022-04-24,185.0,185.0,185.0,185.0,0.0,1000000.0,220010000.0
37,2022-07-05,151.0,151.0,151.0,151.0,0.0,2000000.0,302000000.0
38,2022-12-07,151.0,151.0,151.0,151.0,0.0,5100000.0,670293000.0
39,2023-04-24,155.0,155.0,155.0,155.0,2.65,5000.0,775000.0
40,2023-06-11,145.0,145.0,145.0,145.0,0.0,510000.0,73950000.0
41,2023-08-02,150.0,150.0,150.0,150.0,3.45,593585.0,89037750.0
42,2023-10-04,147.0,147.0,147.0,147.0,-2.0,17000.0,2499000.0
43,2023-10-08,149.9,149.9,149.9,149.9,1.97,250000.0,37475000.0
44,2024-05-29,145.0,145.0,145.0,145.0,-3.27,300000.0,43500000.0
45,2024-10-21,190.0,190.0,190.0,190.0,0.0,118470.0,22509300.0
46,2024-10-23,190.0,190.0,190.0,190.0,0.0,35367.0,6719730.0
47,2025-02-24,167.0,167.0,167.0,167.0,0.0,49050.0,8191350.0
48,2025-07-10,167.0,167.0,167.0,167.0,0.0,68000.0,9928000.0
49,2025-10-12,167.0,167.0,167.0,167.0,0.0,6877.0,962780.0
50,2026-02-26,180.0,180.0,180.0,180.0,-1.64,339484.0,61107120.0
