S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2011-03-30,236.0,232.0,232.0,232.0,0.0,534.0,123888.0
2,2011-04-04,232.0,228.0,224.0,224.0,0.0,68.0,15368.0
3,2011-04-07,224.0,220.0,216.0,216.0,0.0,83.0,17968.0
4,2011-08-22,216.0,212.0,212.0,212.0,0.0,355.0,75260.0
5,2011-08-29,212.0,208.0,208.0,208.0,0.0,73.0,15184.0
6,2011-10-23,208.0,208.0,208.0,208.0,0.0,296.0,61568.0
7,2011-10-24,208.0,204.0,204.0,204.0,0.0,37.0,7548.0
8,2011-11-13,204.0,200.0,200.0,200.0,0.0,20.0,4000.0
9,2012-07-01,200.0,187.0,184.0,184.0,0.0,300.0,55800.0
10,2012-07-12,184.0,181.0,181.0,181.0,0.0,40.0,7240.0
11,2012-07-26,181.0,178.0,175.0,175.0,0.0,414.0,72564.0
12,2012-07-30,175.0,172.0,158.0,158.0,0.0,385.0,62315.0
13,2012-07-31,158.0,155.0,143.0,143.0,0.0,364.0,53240.0
14,2012-08-01,143.0,141.0,129.0,129.0,0.0,492.0,64428.0
15,2012-08-05,129.0,127.0,117.0,117.0,0.0,898.0,105919.0
16,2012-08-06,117.0,117.0,117.0,117.0,0.0,247.0,28899.0
17,2012-08-07,117.0,117.0,115.0,115.0,0.0,156.0,18018.0
18,2012-08-08,115.0,114.0,110.0,110.0,0.0,460.0,52078.0
19,2012-08-12,110.0,112.0,112.0,112.0,0.0,24.0,2688.0
20,2012-08-13,112.0,116.0,114.0,116.0,0.0,78.0,8970.0
21,2012-08-14,116.0,116.0,115.0,115.0,0.0,265.0,30575.0
22,2012-08-19,115.0,115.0,115.0,115.0,0.0,10.0,1150.0
23,2012-08-26,115.0,114.0,113.0,113.0,0.0,364.0,41345.0
24,2012-08-27,113.0,113.0,113.0,113.0,0.0,39.0,4407.0
25,2012-08-28,113.0,113.0,111.0,113.0,0.0,373.0,41549.0
26,2012-08-30,113.0,115.0,115.0,115.0,0.0,36.0,4140.0
27,2012-09-05,115.0,115.0,115.0,115.0,0.0,30.0,3450.0
28,2012-09-06,115.0,113.0,110.0,112.0,0.0,1048.0,115710.0
29,2012-09-09,112.0,114.0,110.0,114.0,0.0,401.0,44458.0
30,2012-09-13,114.0,114.0,112.0,114.0,0.0,110.0,12386.0
31,2012-09-17,114.0,112.0,112.0,112.0,0.0,12.0,1344.0
