S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2011-08-15,120.0,124.0,122.0,124.0,0.0,150.0,18380.0
2,2011-09-05,124.0,126.0,126.0,126.0,0.0,50.0,6300.0
3,2011-09-06,126.0,130.0,128.0,130.0,0.0,150.0,19280.0
4,2011-09-22,130.0,132.0,132.0,132.0,0.0,50.0,6600.0
5,2011-11-16,132.0,136.0,134.0,136.0,0.0,140.0,18960.0
6,2011-12-05,136.0,140.0,138.0,140.0,0.0,100.0,13900.0
7,2011-12-21,140.0,138.0,138.0,138.0,0.0,10.0,1380.0
8,2012-07-16,138.0,140.0,140.0,140.0,0.0,30.0,4200.0
9,2013-12-29,140.0,140.0,140.0,140.0,0.0,228.0,31920.0
10,2014-04-09,140.0,142.0,142.0,142.0,0.0,20.0,2840.0
11,2014-04-28,142.0,144.0,144.0,144.0,0.0,1500.0,216000.0
12,2014-09-09,144.0,146.0,146.0,146.0,0.0,10.0,1460.0
13,2015-03-11,146.0,148.0,148.0,148.0,0.0,74.0,10952.0
14,2015-07-22,148.0,150.0,150.0,150.0,0.0,37.0,5550.0
