S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2014-10-27,100.0,308.0,308.0,308.0,0.0,6478.0,1995224.0
2,2015-07-22,308.0,302.0,278.0,278.0,0.0,15975.0,4447650.0
3,2016-01-24,335.0,335.0,335.0,335.0,0.0,5000.0,1675000.0
4,2016-06-16,450.0,450.0,450.0,450.0,0.0,13888.0,6249600.0
5,2017-05-31,615.0,615.0,615.0,615.0,0.0,200.0,123000.0
6,2017-06-04,615.0,615.0,615.0,615.0,0.0,18105.0,11134575.0
7,2017-06-18,615.0,615.0,615.0,615.0,0.0,10000.0,6150000.0
8,2017-06-28,615.0,603.0,569.0,569.0,0.0,800.0,468600.0
9,2017-07-02,569.0,558.0,527.0,527.0,0.0,8525.0,4541475.0
10,2017-07-06,527.0,517.0,517.0,517.0,0.0,112.0,57904.0
11,2017-08-17,517.0,300.0,300.0,300.0,0.0,45597.0,13679100.0
12,2017-08-22,517.0,0.0,0.0,0.0,0.0,66500.0,19950000.0
13,2017-08-30,517.0,300.0,300.0,300.0,0.0,162642.0,48792600.0
14,2017-09-06,517.0,300.0,300.0,300.0,0.0,174977.0,52493100.0
15,2017-10-29,517.0,300.0,300.0,300.0,0.0,138539.0,41561700.0
16,2017-11-13,517.0,300.0,300.0,300.0,0.0,374755.0,112426496.0
17,2018-01-16,520.0,520.0,520.0,520.0,0.0,24750.0,12870000.0
18,2021-06-13,494.0,494.0,494.0,494.0,-0.01,25000.0,12350000.0
19,2021-07-07,494.0,494.0,494.0,494.0,0.0,15000.0,7410000.0
20,2021-11-02,334.0,334.0,334.0,334.0,0.0,122067.0,40770378.0
21,2021-11-03,334.0,334.0,334.0,334.0,0.0,1917.0,640278.0
22,2021-11-08,334.0,334.0,334.0,334.0,0.0,10439.0,3486626.0
23,2022-02-15,382.0,382.0,382.0,382.0,0.0,55220.0,21094040.0
24,2022-03-16,382.0,382.0,382.0,382.0,0.0,46118.0,17617076.0
