S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2011-03-20,137.0,135.0,124.0,124.0,0.0,230.0,29870.0
2,2011-03-24,119.0,121.0,119.0,121.0,0.0,70.0,8430.0
3,2011-03-25,121.0,119.0,118.0,118.0,0.0,80.0,9470.0
4,2011-03-27,118.0,116.0,116.0,116.0,0.0,40.0,4640.0
5,2011-03-28,116.0,116.0,112.0,112.0,0.0,180.0,20590.0
6,2011-03-30,112.0,110.0,106.0,106.0,0.0,310.0,33200.0
7,2011-03-31,106.0,106.0,104.0,106.0,0.0,30.0,3160.0
8,2011-04-04,106.0,108.0,106.0,108.0,0.0,50.0,5340.0
9,2011-04-05,108.0,112.0,106.0,112.0,0.0,300.0,32680.0
10,2011-04-06,112.0,116.0,113.0,115.0,0.0,200.0,22860.0
11,2011-04-07,115.0,119.0,117.0,119.0,0.0,110.0,12930.0
12,2011-04-10,119.0,117.0,113.0,113.0,0.0,320.0,36400.0
13,2011-04-11,113.0,112.0,107.0,109.0,0.0,390.0,43010.0
14,2011-04-13,109.0,110.0,110.0,110.0,0.0,60.0,6600.0
15,2011-04-17,110.0,108.0,108.0,108.0,0.0,10.0,1080.0
16,2011-04-19,108.0,112.0,110.0,112.0,0.0,60.0,6680.0
17,2011-04-20,112.0,111.0,111.0,111.0,0.0,30.0,3330.0
18,2011-04-21,111.0,110.0,108.0,109.0,0.0,90.0,9810.0
19,2011-05-02,109.0,110.0,109.0,110.0,0.0,90.0,9870.0
20,2011-05-03,110.0,108.0,106.0,107.0,0.0,270.0,28880.0
21,2011-05-04,107.0,105.0,105.0,105.0,0.0,110.0,11550.0
22,2011-05-05,105.0,105.0,105.0,105.0,0.0,20.0,2100.0
23,2011-05-08,105.0,103.0,103.0,103.0,0.0,10.0,1030.0
24,2011-05-09,103.0,102.0,101.0,101.0,0.0,120.0,12130.0
25,2011-05-10,101.0,100.0,100.0,100.0,0.0,20.0,2000.0
26,2011-05-11,100.0,100.0,99.0,100.0,0.0,180.0,17950.0
27,2011-05-12,100.0,101.0,101.0,101.0,0.0,20.0,2020.0
28,2011-05-15,101.0,101.0,100.0,100.0,0.0,90.0,9040.0
29,2011-05-16,100.0,102.0,100.0,101.0,0.0,40.0,4030.0
30,2011-05-19,101.0,101.0,101.0,101.0,0.0,50.0,5050.0
31,2011-05-22,101.0,103.0,101.0,101.0,0.0,190.0,19310.0
32,2011-05-23,101.0,103.0,101.0,101.0,0.0,140.0,14220.0
33,2011-05-24,101.0,100.0,98.0,99.0,0.0,190.0,18830.0
34,2011-05-25,99.0,99.0,99.0,99.0,0.0,10.0,990.0
35,2011-05-26,99.0,100.0,100.0,100.0,0.0,30.0,3000.0
36,2011-05-30,100.0,101.0,99.0,99.0,0.0,100.0,10020.0
37,2011-05-31,99.0,100.0,100.0,100.0,0.0,80.0,8000.0
38,2011-06-01,100.0,100.0,100.0,100.0,0.0,150.0,15000.0
39,2011-06-02,100.0,99.0,98.0,99.0,0.0,170.0,16670.0
40,2011-06-05,99.0,100.0,100.0,100.0,0.0,80.0,8000.0
41,2011-06-06,100.0,100.0,99.0,99.0,0.0,200.0,19890.0
42,2011-06-07,99.0,100.0,100.0,100.0,0.0,10.0,1000.0
43,2011-06-08,100.0,99.0,98.0,99.0,0.0,160.0,15820.0
44,2011-06-09,99.0,104.0,100.0,104.0,0.0,1660.0,170640.0
45,2011-06-15,104.0,102.0,102.0,102.0,0.0,10.0,1020.0
46,2011-06-16,102.0,100.0,100.0,100.0,0.0,20.0,2000.0
47,2011-06-21,100.0,98.0,98.0,98.0,0.0,50.0,4900.0
48,2011-06-29,98.0,98.0,98.0,98.0,0.0,50.0,4900.0
49,2011-06-30,98.0,102.0,98.0,102.0,0.0,1390.0,138460.0
50,2011-07-03,102.0,100.0,100.0,100.0,0.0,330.0,33000.0
51,2011-07-04,100.0,100.0,100.0,100.0,0.0,20.0,2000.0
52,2011-07-05,100.0,100.0,99.0,99.0,0.0,70.0,6940.0
53,2011-07-06,99.0,99.0,99.0,99.0,0.0,50.0,4950.0
54,2011-07-11,99.0,98.0,97.0,97.0,0.0,70.0,6810.0
55,2011-07-12,97.0,96.0,96.0,96.0,0.0,60.0,5760.0
56,2011-07-13,96.0,100.0,98.0,98.0,0.0,290.0,28880.0
57,2011-07-19,98.0,102.0,99.0,102.0,0.0,180.0,18040.0
58,2011-07-20,102.0,102.0,102.0,102.0,0.0,40.0,4080.0
59,2011-07-21,102.0,100.0,98.0,98.0,0.0,200.0,19880.0
60,2011-07-24,98.0,99.0,99.0,99.0,0.0,70.0,6930.0
61,2011-07-26,99.0,104.0,100.0,104.0,0.0,60.0,6180.0
62,2011-07-27,104.0,108.0,101.0,108.0,0.0,420.0,43400.0
63,2011-07-28,108.0,112.0,106.0,110.0,0.0,1680.0,185960.0
64,2011-07-31,110.0,108.0,108.0,108.0,0.0,30.0,3240.0
65,2011-08-01,108.0,106.0,106.0,106.0,0.0,10.0,1060.0
66,2011-08-02,106.0,106.0,106.0,106.0,0.0,20.0,2120.0
67,2011-08-04,106.0,108.0,106.0,108.0,0.0,580.0,62620.0
68,2011-08-07,108.0,109.0,109.0,109.0,0.0,20.0,2180.0
69,2011-08-09,109.0,107.0,107.0,107.0,0.0,70.0,7490.0
70,2011-08-10,107.0,105.0,105.0,105.0,0.0,40.0,4200.0
71,2011-08-17,105.0,107.0,105.0,107.0,0.0,1340.0,143360.0
72,2011-08-18,107.0,110.0,105.0,110.0,0.0,1400.0,152420.0
73,2011-08-22,110.0,109.0,109.0,109.0,0.0,60.0,6540.0
74,2011-08-24,109.0,109.0,109.0,109.0,0.0,80.0,8720.0
75,2011-08-25,109.0,110.0,107.0,110.0,0.0,1270.0,139660.0
76,2011-09-04,110.0,108.0,107.0,107.0,0.0,800.0,85610.0
77,2011-09-08,107.0,105.0,105.0,105.0,0.0,140.0,14700.0
78,2011-09-13,105.0,107.0,105.0,105.0,0.0,1160.0,123400.0
79,2011-09-14,105.0,107.0,103.0,103.0,0.0,320.0,33640.0
80,2011-09-15,103.0,102.0,100.0,102.0,0.0,460.0,46820.0
81,2011-09-19,102.0,102.0,99.0,99.0,0.0,1070.0,107080.0
82,2011-09-20,99.0,100.0,98.0,99.0,0.0,160.0,15820.0
83,2011-09-21,99.0,99.0,99.0,99.0,0.0,20.0,1980.0
84,2011-09-22,99.0,98.0,96.0,98.0,0.0,230.0,22350.0
85,2011-09-25,98.0,98.0,97.0,97.0,0.0,60.0,5840.0
86,2011-09-29,97.0,98.0,98.0,98.0,0.0,100.0,9800.0
87,2011-10-10,98.0,98.0,98.0,98.0,0.0,380.0,37240.0
88,2011-10-12,98.0,100.0,98.0,98.0,0.0,2710.0,268290.0
89,2011-10-13,98.0,99.0,98.0,98.0,0.0,1160.0,114740.0
90,2011-10-17,98.0,97.0,97.0,97.0,0.0,60.0,5820.0
91,2011-10-18,97.0,96.0,95.0,96.0,0.0,50.0,4770.0
92,2011-10-23,96.0,97.0,97.0,97.0,0.0,10.0,970.0
93,2011-10-24,97.0,96.0,96.0,96.0,0.0,30.0,2880.0
94,2011-10-25,96.0,96.0,96.0,96.0,0.0,30.0,2880.0
95,2011-11-03,96.0,97.0,97.0,97.0,0.0,20.0,1940.0
96,2011-11-10,97.0,96.0,96.0,96.0,0.0,20.0,1920.0
97,2011-11-13,96.0,95.0,94.0,94.0,0.0,60.0,5660.0
98,2011-11-15,94.0,93.0,93.0,93.0,0.0,50.0,4650.0
99,2011-11-21,93.0,92.0,92.0,92.0,0.0,30.0,2760.0
100,2011-11-22,92.0,93.0,93.0,93.0,0.0,200.0,18600.0
101,2011-11-23,93.0,93.0,93.0,93.0,0.0,110.0,10230.0
102,2011-12-01,92.0,91.0,91.0,91.0,0.0,10.0,910.0
103,2012-01-01,91.0,90.0,89.0,89.0,0.0,50.0,4470.0
104,2012-01-02,89.0,88.0,87.0,87.0,0.0,70.0,6140.0
105,2012-01-03,87.0,88.0,87.0,88.0,0.0,2170.0,189790.0
106,2012-01-04,88.0,88.0,86.0,86.0,0.0,230.0,19960.0
107,2012-01-05,86.0,87.0,87.0,87.0,0.0,40.0,3480.0
108,2012-01-17,87.0,86.0,86.0,86.0,0.0,90.0,7740.0
109,2012-01-18,86.0,86.0,86.0,86.0,0.0,2280.0,196080.0
110,2012-01-19,86.0,85.0,85.0,85.0,0.0,50.0,4250.0
111,2012-01-22,85.0,84.0,82.0,82.0,0.0,220.0,18180.0
112,2012-01-23,82.0,83.0,83.0,83.0,0.0,50.0,4150.0
113,2012-01-29,83.0,82.0,81.0,81.0,0.0,110.0,8930.0
114,2012-01-31,81.0,80.0,80.0,80.0,0.0,40.0,3200.0
115,2012-02-02,80.0,82.0,81.0,82.0,0.0,90.0,7320.0
116,2012-02-06,82.0,81.0,81.0,81.0,0.0,10.0,810.0
117,2012-02-07,81.0,80.0,80.0,80.0,0.0,100.0,8000.0
118,2012-02-12,80.0,80.0,80.0,80.0,0.0,140.0,11200.0
119,2012-02-13,80.0,79.0,79.0,79.0,0.0,20.0,1580.0
120,2012-02-16,79.0,79.0,78.0,78.0,0.0,120.0,9390.0
121,2012-02-21,78.0,79.0,78.0,79.0,0.0,100.0,7890.0
122,2012-02-26,79.0,78.0,78.0,78.0,0.0,30.0,2340.0
123,2012-02-27,78.0,77.0,77.0,77.0,0.0,170.0,13090.0
124,2012-02-28,77.0,76.0,76.0,76.0,0.0,50.0,3800.0
125,2012-02-29,76.0,77.0,77.0,77.0,0.0,10.0,770.0
126,2012-03-01,77.0,79.0,78.0,79.0,0.0,20.0,1570.0
127,2012-03-04,79.0,80.0,80.0,80.0,0.0,10.0,800.0
128,2012-03-05,80.0,82.0,80.0,82.0,0.0,60.0,4830.0
129,2012-03-06,82.0,88.0,83.0,88.0,0.0,190.0,16260.0
130,2012-03-11,88.0,89.0,89.0,89.0,0.0,10.0,890.0
131,2012-03-15,89.0,90.0,90.0,90.0,0.0,40.0,3600.0
132,2012-03-18,90.0,89.0,87.0,87.0,0.0,160.0,14030.0
133,2012-03-19,87.0,89.0,88.0,89.0,0.0,20.0,1770.0
134,2012-03-21,89.0,90.0,89.0,89.0,0.0,30.0,2680.0
135,2012-03-25,89.0,88.0,88.0,88.0,0.0,100.0,8800.0
136,2012-03-27,88.0,89.0,86.0,89.0,0.0,180.0,15590.0
137,2012-04-01,89.0,92.0,90.0,92.0,0.0,30.0,2730.0
138,2012-04-03,92.0,94.0,93.0,94.0,0.0,60.0,5630.0
139,2012-04-05,94.0,94.0,94.0,94.0,0.0,70.0,6580.0
140,2012-04-08,94.0,94.0,93.0,94.0,0.0,50.0,4670.0
141,2012-04-16,94.0,93.0,93.0,93.0,0.0,30.0,2790.0
142,2012-04-17,93.0,94.0,94.0,94.0,0.0,50.0,4700.0
143,2012-04-18,94.0,95.0,95.0,95.0,0.0,100.0,9500.0
144,2012-04-30,95.0,96.0,96.0,96.0,0.0,10.0,960.0
145,2012-05-09,96.0,98.0,97.0,98.0,0.0,20.0,1950.0
146,2012-05-10,98.0,99.0,99.0,99.0,0.0,10.0,990.0
147,2012-05-13,99.0,104.0,100.0,104.0,0.0,150.0,15300.0
148,2012-05-14,104.0,108.0,106.0,108.0,0.0,70.0,7460.0
149,2012-05-15,108.0,114.0,110.0,114.0,0.0,50.0,5620.0
150,2012-05-20,114.0,120.0,116.0,120.0,0.0,120.0,14100.0
151,2012-05-22,120.0,126.0,122.0,126.0,0.0,120.0,14820.0
152,2012-05-23,126.0,130.0,124.0,130.0,0.0,170.0,21660.0
153,2012-05-24,130.0,132.0,128.0,132.0,0.0,150.0,19440.0
154,2012-05-27,132.0,138.0,134.0,138.0,0.0,150.0,20400.0
155,2012-05-30,138.0,142.0,140.0,142.0,0.0,100.0,14100.0
156,2012-06-05,142.0,139.0,139.0,139.0,0.0,30.0,4170.0
157,2012-06-07,139.0,144.0,144.0,144.0,0.0,30.0,4320.0
158,2012-07-16,144.0,116.0,114.0,114.0,0.0,60.0,6860.0
159,2012-09-05,114.0,109.0,109.0,109.0,0.0,40.0,4360.0
160,2012-10-09,109.0,107.0,105.0,105.0,0.0,140.0,14740.0
161,2012-11-01,105.0,105.0,105.0,105.0,0.0,90.0,9450.0
162,2012-11-04,105.0,103.0,98.0,98.0,0.0,210.0,21410.0
163,2012-11-22,98.0,97.0,96.0,96.0,0.0,130.0,12540.0
164,2012-12-09,96.0,97.0,95.0,95.0,0.0,70.0,6720.0
165,2012-12-26,95.0,93.0,91.0,91.0,0.0,140.0,12980.0
166,2013-01-06,91.0,90.0,90.0,90.0,0.0,150.0,13500.0
167,2013-01-27,90.0,89.0,89.0,89.0,0.0,150.0,13350.0
168,2013-02-27,89.0,88.0,87.0,87.0,0.0,30.0,2620.0
169,2013-02-28,87.0,86.0,86.0,86.0,0.0,50.0,4300.0
170,2013-03-14,86.0,85.0,85.0,85.0,0.0,50.0,4250.0
171,2013-03-19,85.0,84.0,83.0,84.0,0.0,300.0,25050.0
172,2013-03-20,84.0,92.0,85.0,91.0,0.0,200.0,17520.0
173,2013-03-21,91.0,92.0,92.0,92.0,0.0,30.0,2760.0
174,2013-04-16,92.0,74.0,74.0,74.0,0.0,40.0,2960.0
175,2013-04-28,74.0,74.0,74.0,74.0,0.0,20.0,1480.0
176,2013-05-27,74.0,73.0,71.0,71.0,0.0,150.0,10800.0
177,2013-06-24,71.0,70.0,70.0,70.0,0.0,40.0,2800.0
178,2013-06-25,70.0,70.0,70.0,70.0,0.0,40.0,2800.0
179,2013-06-26,70.0,72.0,70.0,70.0,0.0,274.0,19471.0
180,2013-06-27,70.0,72.0,70.0,72.0,0.0,210.0,14860.0
181,2013-06-30,72.0,79.0,73.0,79.0,0.0,1645.0,125530.0
182,2013-07-01,79.0,80.0,80.0,80.0,0.0,50.0,4000.0
183,2013-07-04,80.0,79.0,79.0,79.0,0.0,10.0,790.0
184,2013-07-08,79.0,81.0,80.0,81.0,0.0,200.0,16100.0
185,2013-07-09,81.0,81.0,80.0,81.0,0.0,80.0,6450.0
186,2013-07-11,81.0,82.0,82.0,82.0,0.0,20.0,1640.0
187,2013-07-18,82.0,82.0,81.0,82.0,0.0,230.0,18770.0
188,2013-07-28,82.0,83.0,83.0,83.0,0.0,175.0,14525.0
189,2013-07-29,83.0,83.0,83.0,83.0,0.0,60.0,4980.0
190,2013-08-01,83.0,83.0,83.0,83.0,0.0,125.0,10375.0
191,2013-08-04,83.0,82.0,81.0,81.0,0.0,20.0,1630.0
192,2013-08-07,81.0,80.0,80.0,80.0,0.0,20.0,1600.0
193,2013-08-11,80.0,79.0,79.0,79.0,0.0,250.0,19750.0
194,2013-08-15,79.0,79.0,79.0,79.0,0.0,10.0,790.0
195,2013-08-25,79.0,80.0,80.0,80.0,0.0,30.0,2400.0
196,2013-08-29,80.0,81.0,81.0,81.0,0.0,70.0,5670.0
197,2013-09-03,81.0,82.0,82.0,82.0,0.0,30.0,2460.0
198,2013-09-05,82.0,83.0,83.0,83.0,0.0,20.0,1660.0
199,2013-09-08,83.0,84.0,83.0,84.0,0.0,40.0,3340.0
200,2013-09-09,84.0,85.0,85.0,85.0,0.0,20.0,1700.0
201,2013-09-22,85.0,84.0,84.0,84.0,0.0,50.0,4200.0
202,2013-09-25,84.0,83.0,82.0,82.0,0.0,302.0,24806.0
203,2013-10-02,82.0,83.0,82.0,82.0,0.0,90.0,7440.0
204,2013-10-09,82.0,81.0,81.0,81.0,0.0,10.0,810.0
205,2013-10-30,81.0,80.0,80.0,80.0,0.0,10.0,800.0
206,2013-11-07,80.0,79.0,79.0,79.0,0.0,30.0,2370.0
207,2013-11-11,79.0,79.0,79.0,79.0,0.0,10.0,790.0
208,2013-11-25,79.0,81.0,80.0,81.0,0.0,50.0,4025.0
209,2013-11-27,81.0,82.0,82.0,82.0,0.0,20.0,1640.0
210,2013-12-02,82.0,84.0,83.0,84.0,0.0,20.0,1670.0
211,2013-12-04,84.0,85.0,85.0,85.0,0.0,54.0,4590.0
212,2013-12-09,85.0,88.0,86.0,88.0,0.0,139.0,12109.0
213,2013-12-12,88.0,90.0,89.0,90.0,0.0,75.0,6718.0
214,2013-12-16,90.0,91.0,91.0,91.0,0.0,54.0,4914.0
215,2013-12-18,91.0,92.0,92.0,92.0,0.0,42.0,3864.0
216,2013-12-19,92.0,93.0,93.0,93.0,0.0,64.0,5952.0
217,2013-12-22,93.0,94.0,94.0,94.0,0.0,43.0,4042.0
218,2014-01-01,94.0,95.0,95.0,95.0,0.0,10.0,950.0
219,2014-01-05,95.0,96.0,96.0,96.0,0.0,94.0,9024.0
220,2014-01-06,96.0,97.0,97.0,97.0,0.0,43.0,4171.0
221,2014-01-07,97.0,97.0,95.0,95.0,0.0,146.0,13976.0
222,2014-01-08,95.0,96.0,96.0,96.0,0.0,96.0,9216.0
223,2014-01-09,96.0,96.0,95.0,95.0,0.0,168.0,15970.0
224,2014-01-12,95.0,95.0,94.0,95.0,0.0,75.0,7093.0
225,2014-01-13,95.0,95.0,94.0,94.0,0.0,68.0,6417.0
226,2014-01-14,94.0,96.0,94.0,95.0,0.0,263.0,24870.0
227,2014-01-16,95.0,98.0,96.0,98.0,0.0,111.0,10774.0
228,2014-01-19,98.0,99.0,99.0,99.0,0.0,54.0,5346.0
229,2014-01-20,99.0,100.0,100.0,100.0,0.0,10.0,1000.0
230,2014-01-21,100.0,100.0,100.0,100.0,0.0,94.0,9400.0
231,2014-01-22,100.0,104.0,102.0,104.0,0.0,73.0,7508.0
232,2014-01-26,104.0,106.0,106.0,106.0,0.0,20.0,2120.0
233,2014-01-27,106.0,112.0,108.0,112.0,0.0,114.0,12576.0
234,2014-01-28,112.0,114.0,114.0,114.0,0.0,27.0,3078.0
235,2014-01-29,114.0,122.0,116.0,122.0,0.0,274.0,32364.0
236,2014-02-02,122.0,124.0,122.0,122.0,0.0,329.0,40602.0
237,2014-02-03,122.0,134.0,124.0,134.0,0.0,586.0,77308.0
238,2014-02-04,134.0,138.0,136.0,138.0,0.0,20.0,2740.0
239,2014-02-06,148.0,150.0,150.0,150.0,0.0,314.0,47100.0
240,2014-02-09,150.0,147.0,147.0,147.0,0.0,134.0,19698.0
241,2014-02-12,147.0,145.0,145.0,145.0,0.0,54.0,7830.0
242,2014-02-17,145.0,149.0,143.0,149.0,0.0,777.0,114465.0
243,2014-02-18,149.0,147.0,145.0,145.0,0.0,481.0,70005.0
244,2014-02-24,145.0,144.0,143.0,144.0,0.0,64.0,9162.0
245,2014-02-26,144.0,142.0,142.0,142.0,0.0,40.0,5680.0
246,2014-03-03,142.0,140.0,140.0,140.0,0.0,60.0,8400.0
247,2014-03-05,140.0,138.0,134.0,134.0,0.0,95.0,12928.0
248,2014-03-06,134.0,134.0,131.0,131.0,0.0,145.0,19139.0
