S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2011-03-27,198.0,200.0,200.0,200.0,0.0,3868.0,773600.0
2,2012-02-13,200.0,196.0,196.0,196.0,0.0,110.0,21560.0
3,2012-05-22,196.0,201.0,198.0,201.0,0.0,63.0,12573.0
4,2012-06-25,201.0,197.0,197.0,197.0,0.0,30.0,5910.0
5,2012-07-24,197.0,204.0,200.0,200.0,0.0,879.0,177960.0
6,2012-07-25,200.0,204.0,204.0,204.0,0.0,10.0,2040.0
7,2012-08-30,204.0,200.0,200.0,200.0,0.0,136.0,27200.0
8,2012-09-06,200.0,196.0,193.0,193.0,0.0,78.0,15186.0
9,2012-09-09,193.0,190.0,184.0,184.0,0.0,247.0,46120.0
10,2012-09-10,184.0,181.0,181.0,181.0,0.0,100.0,18100.0
11,2012-09-11,181.0,178.0,172.0,172.0,0.0,341.0,59555.0
12,2012-09-12,172.0,169.0,169.0,169.0,0.0,134.0,22646.0
13,2012-09-13,169.0,166.0,153.0,153.0,0.0,2168.0,348825.0
14,2012-09-16,153.0,150.0,138.0,138.0,0.0,24867.0,3435646.0
15,2012-09-19,138.0,132.0,132.0,132.0,0.0,2500.0,330000.0
16,2012-09-20,132.0,134.0,134.0,134.0,0.0,30.0,4020.0
17,2012-09-23,134.0,142.0,136.0,142.0,0.0,224.0,31020.0
18,2012-10-09,142.0,144.0,144.0,144.0,0.0,134.0,19296.0
19,2012-10-10,144.0,158.0,146.0,158.0,0.0,442.0,66508.0
20,2012-10-14,158.0,173.0,161.0,173.0,0.0,274.0,45647.0
21,2012-10-18,173.0,176.0,176.0,176.0,0.0,50.0,8800.0
22,2012-10-31,176.0,193.0,179.0,193.0,0.0,200.0,36950.0
23,2012-11-01,193.0,212.0,196.0,212.0,0.0,420.0,84910.0
24,2012-11-04,212.0,232.0,216.0,230.0,0.0,1282.0,291468.0
25,2012-11-05,230.0,233.0,229.0,229.0,0.0,218.0,50002.0
26,2012-11-20,229.0,230.0,230.0,230.0,0.0,390.0,89700.0
27,2012-11-28,230.0,226.0,226.0,226.0,0.0,38.0,8588.0
28,2012-12-13,226.0,230.0,230.0,230.0,0.0,20.0,4600.0
29,2012-12-26,230.0,226.0,218.0,218.0,0.0,70.0,15500.0
30,2012-12-27,218.0,214.0,214.0,214.0,0.0,188.0,40232.0
31,2013-01-02,214.0,210.0,195.0,195.0,0.0,606.0,121220.0
32,2013-01-03,195.0,192.0,188.0,192.0,0.0,390.0,74160.0
33,2013-01-09,192.0,190.0,189.0,190.0,0.0,352.0,66730.0
34,2013-01-16,190.0,187.0,187.0,187.0,0.0,135.0,25245.0
35,2013-01-23,187.0,184.0,184.0,184.0,0.0,101.0,18584.0
36,2013-01-27,184.0,181.0,181.0,181.0,0.0,78.0,14118.0
37,2013-01-30,181.0,184.0,184.0,184.0,0.0,350.0,64400.0
38,2013-01-31,184.0,185.0,184.0,184.0,0.0,400.0,73800.0
