S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2017-08-17,326.0,338.0,332.0,338.0,0.0,22.0,7376.0
2,2017-08-28,338.0,344.0,344.0,344.0,0.0,10.0,3440.0
3,2017-09-11,344.0,350.0,350.0,350.0,0.0,10.0,3500.0
4,2017-09-20,350.0,357.0,357.0,357.0,0.0,10.0,3570.0
5,2017-11-28,310.0,325.0,325.0,325.0,0.0,10.0,3250.0
6,2017-12-05,325.0,331.0,331.0,331.0,0.0,10.0,3310.0
7,2017-12-13,331.0,343.0,337.0,343.0,0.0,20.0,6800.0
8,2018-02-01,343.0,355.0,349.0,355.0,0.0,30.0,10590.0
9,2018-02-21,362.0,362.0,362.0,362.0,1.97,11.0,3982.0
10,2018-02-25,369.0,369.0,369.0,369.0,1.93,11.0,4059.0
11,2018-02-28,376.0,376.0,376.0,376.0,1.9,10.0,3760.0
12,2018-03-04,383.0,383.0,383.0,383.0,1.86,11.0,4213.0
13,2018-03-05,390.0,390.0,390.0,390.0,1.83,10.0,3900.0
14,2018-03-06,397.0,412.0,397.0,412.0,5.64,36.0,14578.0
15,2018-03-13,420.0,428.0,420.0,428.0,3.88,843.0,443007.0
16,2018-03-14,436.0,444.0,436.0,444.0,3.74,46.0,20480.0
17,2018-03-18,452.0,461.0,452.0,461.0,3.83,37.0,17039.0
18,2018-03-19,470.0,488.0,470.0,488.0,5.86,36.0,17271.0
19,2018-03-20,512.0,512.0,512.0,512.0,4.92,11.0,5632.0
20,2018-03-22,522.0,522.0,522.0,522.0,1.95,11.0,5742.0
21,2018-03-26,532.0,532.0,532.0,532.0,1.92,11.0,5852.0
22,2018-03-27,542.0,542.0,542.0,542.0,1.88,10.0,5420.0
23,2018-03-28,552.0,563.0,552.0,563.0,3.87,26.0,14495.0
24,2018-03-29,574.0,596.0,574.0,596.0,5.86,36.0,21093.0
25,2018-04-01,607.0,619.0,607.0,619.0,3.86,26.0,15938.0
26,2018-04-02,649.0,674.0,649.0,674.0,8.89,32.0,21163.0
27,2018-04-04,687.0,700.0,687.0,700.0,3.86,26.0,18031.0
28,2018-04-05,714.0,742.0,714.0,742.0,6.0,39.0,28392.0
29,2018-04-08,756.0,756.0,756.0,756.0,1.89,13.0,9828.0
30,2018-04-09,771.0,801.0,771.0,801.0,5.95,39.0,30654.0
31,2018-04-10,817.0,865.0,817.0,865.0,7.99,49.0,41137.0
32,2018-04-11,882.0,916.0,882.0,916.0,5.9,51.0,45645.0
33,2018-04-12,961.0,961.0,961.0,961.0,4.91,55.0,53273.0
34,2018-04-16,980.0,999.0,980.0,999.0,3.95,23.0,22787.0
35,2018-04-17,1018.0,1038.0,1018.0,1038.0,3.9,26.0,26728.0
36,2018-04-19,1058.0,1100.0,1058.0,1100.0,5.97,61.0,65233.0
37,2018-04-22,1122.0,1166.0,1122.0,1166.0,6.0,42.0,47982.0
38,2018-04-23,1189.0,1282.0,1189.0,1282.0,9.95,68.0,84635.0
39,2018-04-24,1307.0,1307.0,1307.0,1307.0,1.95,12.0,15684.0
40,2018-04-25,1333.0,1386.0,1333.0,1386.0,6.04,36.0,49015.0
41,2018-04-26,1413.0,1469.0,1413.0,1469.0,5.99,39.0,56199.0
42,2018-04-29,1498.0,1615.0,1498.0,1615.0,9.94,948.0,1527596.0
43,2018-05-02,1647.0,1776.0,1583.0,1776.0,9.97,16151.0,27550080.0
44,2018-05-03,1800.0,1905.0,1790.0,1849.0,4.11,10082.0,18624684.0
45,2018-05-06,1849.0,1879.0,1815.0,1868.0,1.03,8266.0,15293706.0
46,2018-05-07,1865.0,1865.0,1810.0,1811.0,-3.05,2206.0,4027558.0
47,2018-05-08,1844.0,1875.0,1815.0,1821.0,0.55,2757.0,5031935.0
48,2018-05-09,1785.0,1830.0,1785.0,1803.0,-0.99,2661.0,4819441.0
49,2018-05-10,1810.0,1810.0,1777.0,1790.0,-0.72,1828.0,3279066.0
50,2018-05-14,1756.0,1794.0,1756.0,1772.0,-1.01,1669.0,2955952.0
51,2018-05-15,1807.0,1807.0,1765.0,1785.0,0.73,1409.0,2497707.0
52,2018-05-16,1780.0,1815.0,1765.0,1795.0,0.56,1771.0,3168491.0
53,2018-05-17,1829.0,1829.0,1775.0,1780.0,-0.84,889.0,1593249.0
54,2018-05-20,1800.0,1800.0,1767.0,1767.0,-0.73,1179.0,2100252.0
55,2018-05-21,1767.0,1859.0,1760.0,1822.0,3.11,3076.0,5536456.0
56,2018-05-22,1857.0,1893.0,1801.0,1893.0,3.9,6354.0,11786828.0
57,2018-05-23,1862.0,1950.0,1860.0,1939.0,2.43,5696.0,10839700.0
58,2018-05-24,1912.0,1940.0,1851.0,1851.0,-4.54,6765.0,12869348.0
59,2018-05-27,1830.0,1859.0,1805.0,1845.0,-0.32,1754.0,3218748.0
60,2018-05-28,1810.0,1874.0,1810.0,1874.0,1.57,2680.0,4961290.0
61,2018-05-29,1880.0,1911.0,1833.0,1870.0,-0.21,2108.0,3955029.0
62,2018-05-30,1841.0,1918.0,1841.0,1880.0,0.53,4919.0,9282220.0
63,2018-05-31,1856.0,1870.0,1835.0,1840.0,-2.13,1198.0,2227395.0
64,2018-06-03,1830.0,1850.0,1773.0,1782.0,-3.15,4646.0,8351220.0
65,2018-06-04,1752.0,1787.0,1735.0,1775.0,-0.39,1078.0,1897451.0
66,2018-06-06,1810.0,1846.0,1800.0,1810.0,1.97,840.0,1522194.0
67,2018-06-07,1800.0,1800.0,1740.0,1750.0,-3.31,943.0,1653445.0
68,2018-06-10,1750.0,1760.0,1690.0,1700.0,-2.86,2226.0,3802198.0
69,2018-06-11,1667.0,1730.0,1667.0,1700.0,0.0,712.0,1206954.0
70,2018-06-12,1666.0,1734.0,1655.0,1734.0,2.0,2572.0,4369822.0
71,2018-06-13,1702.0,1736.0,1701.0,1720.0,-0.81,851.0,1462816.0
72,2018-06-14,1719.0,1750.0,1701.0,1749.0,1.69,1101.0,1896857.0
73,2018-06-17,1775.0,1775.0,1716.0,1720.0,-1.66,372.0,645781.0
74,2018-06-18,1725.0,1730.0,1696.0,1730.0,0.58,509.0,869138.0
75,2018-06-19,1730.0,1730.0,1700.0,1725.0,-0.29,619.0,1056189.0
76,2018-06-20,1715.0,1720.0,1696.0,1720.0,-0.29,595.0,1014436.0
77,2018-06-21,1690.0,1720.0,1686.0,1700.0,-1.16,1008.0,1711865.0
78,2018-06-24,1700.0,1700.0,1700.0,1700.0,0.0,346.0,588200.0
79,2018-06-25,1675.0,1700.0,1655.0,1700.0,0.0,1298.0,2170367.0
80,2018-06-26,1700.0,1700.0,1679.0,1690.0,-0.59,436.0,736993.0
81,2018-06-27,1665.0,1700.0,1665.0,1698.0,0.47,197.0,331008.0
82,2018-06-28,1669.0,1715.0,1669.0,1700.0,0.12,934.0,1586892.0
83,2018-07-01,1675.0,1675.0,1665.0,1668.0,-1.88,165.0,275244.0
84,2018-07-02,1640.0,1728.0,1640.0,1671.0,0.18,630.0,1062537.0
85,2018-07-03,1668.0,1690.0,1661.0,1690.0,1.14,522.0,871985.0
86,2018-07-04,1689.0,1689.0,1665.0,1667.0,-1.36,454.0,760796.0
87,2018-07-05,1667.0,1750.0,1667.0,1728.0,3.66,863.0,1488490.0
88,2018-07-08,1700.0,1740.0,1681.0,1713.0,-0.87,775.0,1320492.0
89,2018-07-09,1680.0,1685.0,1646.0,1674.0,-2.28,966.0,1615486.0
90,2018-07-10,1650.0,1700.0,1650.0,1695.0,1.25,119.0,199486.0
91,2018-07-11,1690.0,1760.0,1690.0,1705.0,0.59,1872.0,3229585.0
92,2018-07-12,1734.0,1734.0,1668.0,1668.0,-2.17,320.0,535939.0
93,2018-07-15,1699.0,1700.0,1668.0,1700.0,1.92,341.0,572811.0
94,2018-07-16,1668.0,1680.0,1668.0,1670.0,-1.76,233.0,389223.0
95,2018-07-17,1702.0,1725.0,1699.0,1699.0,1.74,134.0,228133.0
96,2018-07-18,1695.0,1698.0,1654.0,1698.0,-0.06,230.0,383143.0
97,2018-07-19,1690.0,1695.0,1658.0,1661.0,-2.18,296.0,494379.0
98,2018-07-22,1661.0,1665.0,1625.0,1625.0,-2.17,1032.0,1692871.0
99,2018-07-23,1617.0,1660.0,1610.0,1660.0,2.15,640.0,1055010.0
100,2018-07-24,1690.0,1690.0,1636.0,1641.0,-1.14,985.0,1646655.0
101,2018-07-25,1609.0,1650.0,1609.0,1625.0,-0.98,961.0,1563740.0
102,2018-07-26,1625.0,1680.0,1621.0,1680.0,3.38,439.0,718824.0
103,2018-07-29,1651.0,1651.0,1651.0,1651.0,-1.73,195.0,321945.0
104,2018-07-30,1651.0,1651.0,1640.0,1650.0,-0.06,219.0,360751.0
105,2018-07-31,1650.0,1658.0,1627.0,1658.0,0.48,230.0,376905.0
106,2018-08-01,1645.0,1670.0,1641.0,1661.0,0.18,655.0,1084374.0
107,2018-08-02,1660.0,1660.0,1640.0,1640.0,-1.26,466.0,766042.0
108,2018-08-05,1640.0,1640.0,1620.0,1630.0,-0.61,604.0,983883.0
109,2018-08-06,1610.0,1630.0,1610.0,1630.0,0.0,618.0,999607.0
110,2018-08-07,1630.0,1630.0,1595.0,1596.0,-2.09,627.0,1007331.0
111,2018-08-08,1600.0,1610.0,1593.0,1601.0,0.31,487.0,778667.0
112,2018-08-09,1601.0,1601.0,1560.0,1561.0,-2.5,500.0,785241.0
113,2018-08-12,1576.0,1592.0,1532.0,1537.0,-1.54,622.0,965001.0
114,2018-08-13,1516.0,1542.0,1515.0,1540.0,0.2,558.0,856964.0
115,2018-08-14,1540.0,1545.0,1522.0,1522.0,-1.17,274.0,420625.0
116,2018-08-15,1520.0,1555.0,1520.0,1555.0,2.17,383.0,586449.0
117,2018-08-16,1560.0,1580.0,1524.0,1524.0,-1.99,1367.0,2102220.0
118,2018-08-19,1500.0,1525.0,1500.0,1500.0,-1.57,958.0,1442081.0
119,2018-08-20,1490.0,1490.0,1470.0,1470.0,-2.0,326.0,480586.0
120,2018-08-21,1480.0,1480.0,1440.0,1440.0,-2.04,217.0,315130.0
121,2018-08-22,1440.0,1455.0,1440.0,1455.0,1.04,46.0,66578.0
122,2018-08-23,1440.0,1460.0,1433.0,1460.0,0.34,117.0,168643.0
123,2018-08-26,1435.0,1436.0,1431.0,1431.0,-1.99,389.0,557763.0
124,2018-08-28,1403.0,1443.0,1395.0,1443.0,0.84,516.0,724348.0
125,2018-08-29,1471.0,1471.0,1421.0,1422.0,-1.46,183.0,262427.0
126,2018-08-30,1450.0,1508.0,1450.0,1504.0,5.77,774.0,1164349.0
127,2018-09-02,1511.0,1511.0,1480.0,1500.0,-0.27,612.0,914723.0
128,2018-09-03,1505.0,1565.0,1480.0,1531.0,2.07,861.0,1303867.0
129,2018-09-04,1530.0,1530.0,1501.0,1509.0,-1.44,313.0,471672.0
130,2018-09-05,1530.0,1610.0,1507.0,1550.0,2.72,1505.0,2330857.0
131,2018-09-06,1550.0,1550.0,1500.0,1500.0,-3.23,1554.0,2357133.0
132,2018-09-09,1477.0,1535.0,1470.0,1503.0,0.2,3048.0,4597754.0
133,2018-09-10,810.0,845.0,810.0,834.0,3.99,1788.0,1476324.0
134,2018-09-11,850.0,867.0,834.0,834.0,0.0,1228.0,1040545.0
135,2018-09-12,818.0,833.0,788.0,803.0,-3.72,3351.0,2677199.0
136,2018-09-13,787.0,801.0,787.0,795.0,-1.0,1071.0,853230.0
137,2018-09-16,805.0,805.0,800.0,800.0,0.63,480.0,384134.0
138,2018-09-17,795.0,795.0,780.0,780.0,-2.5,361.0,284901.0
139,2018-09-18,780.0,795.0,780.0,795.0,1.92,228.0,180999.0
140,2018-09-20,790.0,790.0,773.0,780.0,-1.89,296.0,230520.0
141,2018-09-23,775.0,780.0,775.0,775.0,-0.64,321.0,249059.0
142,2018-09-25,775.0,775.0,760.0,770.0,-1.68,171.0,130742.0
143,2018-09-26,760.0,760.0,747.0,747.0,-2.99,450.0,337000.0
144,2018-09-27,741.0,745.0,741.0,741.0,-0.8,293.0,217231.0
145,2018-09-30,730.0,730.0,708.0,708.0,-4.45,137.0,98118.0
146,2018-10-01,704.0,705.0,700.0,701.0,-0.99,248.0,174172.0
147,2018-10-02,695.0,695.0,691.0,691.0,-1.43,133.0,92191.0
148,2018-10-03,685.0,700.0,685.0,695.0,0.58,363.0,253103.0
149,2018-10-04,690.0,700.0,690.0,700.0,0.72,69.0,47785.0
150,2018-10-07,687.0,700.0,686.0,689.0,-1.57,857.0,590414.0
151,2018-10-10,680.0,681.0,677.0,677.0,-1.74,91.0,61750.0
152,2018-10-11,690.0,690.0,685.0,690.0,1.92,32.0,22025.0
153,2018-10-14,680.0,680.0,680.0,680.0,-1.45,50.0,34000.0
154,2018-10-15,680.0,693.0,680.0,680.0,0.0,1247.0,851686.0
155,2018-10-21,680.0,680.0,680.0,680.0,0.0,11.0,7480.0
156,2018-10-22,672.0,677.0,672.0,677.0,-0.44,66.0,44539.0
157,2018-10-23,676.0,690.0,676.0,690.0,1.92,317.0,216882.0
158,2018-10-24,694.0,703.0,694.0,703.0,1.88,225.0,157642.0
159,2018-10-25,703.0,714.0,700.0,714.0,1.56,233.0,164258.0
160,2018-10-28,701.0,705.0,701.0,701.0,-1.82,118.0,82946.0
161,2018-10-29,690.0,690.0,687.0,687.0,-2.0,139.0,95793.0
162,2018-10-30,700.0,700.0,675.0,675.0,-1.75,217.0,148991.0
163,2018-10-31,675.0,680.0,675.0,675.0,0.0,116.0,78410.0
164,2018-11-01,688.0,700.0,688.0,690.0,2.22,666.0,460452.0
165,2018-11-04,690.0,691.0,680.0,691.0,0.14,224.0,154550.0
166,2018-11-05,691.0,691.0,678.0,681.0,-1.45,136.0,93673.0
167,2018-11-11,681.0,705.0,681.0,705.0,3.52,110.0,76250.0
168,2018-11-12,691.0,705.0,678.0,678.0,-3.83,50.0,34043.0
169,2018-11-13,680.0,680.0,675.0,678.0,0.0,37.0,25069.0
170,2018-11-14,678.0,680.0,678.0,680.0,0.29,158.0,107240.0
171,2018-11-15,680.0,680.0,672.0,680.0,0.0,312.0,211544.0
172,2018-11-18,680.0,692.0,675.0,675.0,-0.74,157.0,107297.0
173,2018-11-19,676.0,678.0,675.0,677.0,0.3,722.0,488932.0
174,2018-11-20,677.0,677.0,664.0,664.0,-1.92,24.0,16105.0
175,2018-11-21,655.0,668.0,655.0,665.0,0.15,137.0,90898.0
176,2018-11-22,675.0,678.0,670.0,670.0,0.75,94.0,63341.0
177,2018-11-25,657.0,657.0,650.0,650.0,-2.99,260.0,170260.0
178,2018-11-26,645.0,645.0,635.0,635.0,-2.31,332.0,211105.0
179,2018-11-27,635.0,640.0,623.0,630.0,-0.79,70.0,44328.0
180,2018-11-28,618.0,630.0,618.0,630.0,0.0,198.0,123029.0
181,2018-11-29,638.0,638.0,620.0,621.0,-1.43,186.0,116574.0
182,2018-12-02,612.0,612.0,600.0,600.0,-3.38,254.0,154542.0
183,2018-12-03,594.0,608.0,594.0,605.0,0.83,59.0,35464.0
184,2018-12-04,605.0,632.0,605.0,632.0,4.46,133.0,82469.0
185,2018-12-05,617.0,630.0,608.0,608.0,-3.8,96.0,58876.0
186,2018-12-06,596.0,620.0,596.0,613.0,0.82,166.0,100625.0
187,2018-12-09,601.0,601.0,589.0,590.0,-3.75,305.0,180202.0
188,2018-12-10,581.0,581.0,581.0,581.0,-1.53,30.0,17430.0
189,2018-12-11,586.0,586.0,586.0,586.0,0.86,10.0,5860.0
190,2018-12-12,586.0,586.0,575.0,578.0,-1.37,463.0,269376.0
191,2018-12-13,585.0,589.0,585.0,589.0,1.9,84.0,49236.0
192,2018-12-16,585.0,600.0,585.0,600.0,1.87,24.0,14190.0
193,2018-12-17,590.0,590.0,580.0,580.0,-3.33,33.0,19360.0
194,2018-12-18,586.0,612.0,586.0,612.0,5.52,82.0,49616.0
195,2018-12-19,603.0,615.0,603.0,603.0,-1.47,105.0,64126.0
196,2018-12-20,608.0,615.0,608.0,614.0,1.82,95.0,58304.0
197,2018-12-23,620.0,661.0,620.0,660.0,7.49,454.0,288755.0
198,2018-12-24,650.0,650.0,638.0,645.0,-2.27,106.0,68091.0
199,2018-12-25,650.0,651.0,650.0,651.0,0.93,73.0,47460.0
200,2018-12-26,664.0,690.0,664.0,690.0,5.99,645.0,443204.0
201,2018-12-27,697.0,717.0,679.0,679.0,-1.59,640.0,448029.0
202,2018-12-30,666.0,679.0,666.0,675.0,-0.59,65.0,43810.0
203,2018-12-31,677.0,698.0,663.0,664.0,-1.63,457.0,308757.0
204,2019-01-01,651.0,657.0,645.0,657.0,-1.05,358.0,234355.0
205,2019-01-02,669.0,670.0,645.0,645.0,-1.83,164.0,109126.0
206,2019-01-03,657.0,668.0,655.0,655.0,1.55,321.0,210908.0
207,2019-01-06,642.0,642.0,642.0,642.0,-1.98,23.0,14766.0
208,2019-01-07,642.0,672.0,642.0,655.0,2.02,431.0,283951.0
209,2019-01-08,650.0,668.0,650.0,661.0,0.92,212.0,140008.0
210,2019-01-09,661.0,663.0,650.0,651.0,-1.51,222.0,144750.0
211,2019-01-10,644.0,644.0,644.0,644.0,-1.08,37.0,23828.0
212,2019-01-13,632.0,632.0,598.0,608.0,-5.59,4795.0,2925296.0
213,2019-01-14,616.0,618.0,604.0,618.0,1.64,2235.0,1368922.0
214,2019-01-15,625.0,640.0,621.0,640.0,3.56,2514.0,1588369.0
215,2019-01-16,652.0,659.0,620.0,630.0,-1.56,1428.0,914047.0
216,2019-01-17,624.0,629.0,615.0,615.0,-2.38,2169.0,1348599.0
217,2019-01-20,610.0,622.0,610.0,620.0,0.81,226.0,139370.0
218,2019-01-21,616.0,625.0,605.0,610.0,-1.61,782.0,477451.0
219,2019-01-22,610.0,626.0,602.0,620.0,1.64,1717.0,1060302.0
220,2019-01-23,609.0,630.0,609.0,624.0,0.65,613.0,379997.0
