S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2014-11-06,100.0,102.0,102.0,102.0,0.0,50.0,5100.0
2,2015-01-06,94.0,95.0,95.0,95.0,0.0,35.0,3325.0
3,2015-02-03,95.0,99.0,99.0,99.0,0.0,10.0,990.0
4,2015-02-04,99.0,103.0,103.0,103.0,0.0,10.0,1030.0
5,2015-02-08,103.0,108.0,108.0,108.0,0.0,10.0,1080.0
6,2015-02-09,108.0,113.0,113.0,113.0,0.0,10.0,1130.0
7,2015-02-12,113.0,118.0,118.0,118.0,0.0,10.0,1180.0
8,2015-02-15,118.0,123.0,123.0,123.0,0.0,10.0,1230.0
9,2015-02-16,123.0,131.0,129.0,131.0,0.0,510.0,66790.0
10,2015-02-18,131.0,137.0,137.0,137.0,0.0,10.0,1370.0
11,2015-03-01,137.0,143.0,143.0,143.0,0.0,10.0,1430.0
12,2015-03-02,143.0,150.0,150.0,150.0,0.0,10.0,1500.0
13,2015-03-04,150.0,160.0,157.0,160.0,0.0,27.0,4290.0
14,2015-03-10,160.0,168.0,168.0,168.0,0.0,10.0,1680.0
15,2015-03-11,168.0,176.0,176.0,176.0,0.0,10.0,1760.0
16,2015-04-07,176.0,190.0,184.0,190.0,0.0,30.0,5610.0
17,2015-04-08,190.0,202.0,193.0,202.0,0.0,40.0,7900.0
18,2015-04-09,202.0,220.0,212.0,220.0,0.0,37.0,8020.0
19,2015-05-25,220.0,224.0,224.0,224.0,0.0,203.0,45472.0
20,2015-06-21,224.0,236.0,228.0,236.0,0.0,64.0,14848.0
21,2015-06-22,236.0,244.0,240.0,244.0,0.0,40.0,9680.0
22,2015-06-23,244.0,252.0,248.0,252.0,0.0,40.0,10000.0
23,2015-06-24,252.0,257.0,257.0,257.0,0.0,20.0,5140.0
24,2015-06-25,257.0,267.0,262.0,267.0,0.0,40.0,10580.0
25,2015-06-28,267.0,277.0,272.0,277.0,0.0,40.0,10980.0
26,2015-06-29,277.0,282.0,282.0,282.0,0.0,20.0,5640.0
27,2015-07-01,282.0,292.0,287.0,292.0,0.0,44.0,12748.0
28,2015-07-05,292.0,308.0,297.0,308.0,0.0,60.0,18140.0
29,2015-07-06,308.0,320.0,314.0,320.0,0.0,40.0,12680.0
30,2015-07-09,320.0,338.0,326.0,338.0,0.0,140.0,46540.0
31,2015-07-12,338.0,357.0,344.0,357.0,0.0,400.0,140100.0
32,2015-07-14,357.0,371.0,364.0,371.0,0.0,200.0,73500.0
33,2015-07-15,371.0,385.0,378.0,385.0,0.0,200.0,76300.0
34,2015-07-16,385.0,422.0,392.0,422.0,0.0,153.0,60977.0
35,2015-07-22,422.0,438.0,430.0,438.0,0.0,200.0,86800.0
36,2015-07-23,438.0,446.0,446.0,446.0,0.0,450.0,200700.0
37,2015-07-29,446.0,459.0,450.0,459.0,0.0,650.0,293400.0
38,2015-07-30,459.0,470.0,460.0,470.0,0.0,394.0,184750.0
39,2015-08-03,470.0,470.0,470.0,470.0,0.0,26.0,12220.0
40,2015-08-04,470.0,479.0,479.0,479.0,0.0,20.0,9580.0
41,2015-08-05,479.0,488.0,488.0,488.0,0.0,54.0,26352.0
42,2015-08-09,488.0,479.0,470.0,470.0,0.0,287.0,136573.0
43,2015-08-10,470.0,470.0,470.0,470.0,0.0,89.0,41830.0
44,2015-08-11,470.0,470.0,470.0,470.0,0.0,11.0,5170.0
45,2015-08-20,470.0,480.0,475.0,480.0,0.0,180.0,86039.0
46,2015-09-01,480.0,489.0,489.0,489.0,0.0,11.0,5379.0
