S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2018-04-08,255.0,260.0,255.0,260.0,4.0,20.0,5150.0
2,2018-04-09,265.0,270.0,265.0,270.0,3.85,20.0,5350.0
3,2018-04-10,275.0,280.0,275.0,280.0,3.7,20.0,5550.0
4,2018-04-11,285.0,290.0,285.0,290.0,3.57,20.0,5750.0
5,2018-04-12,295.0,300.0,295.0,300.0,3.45,20.0,5950.0
6,2018-04-16,315.0,315.0,315.0,315.0,5.0,10.0,3150.0
7,2018-04-19,321.0,321.0,321.0,321.0,1.9,10.0,3210.0
8,2018-04-26,327.0,333.0,327.0,333.0,3.74,20.0,6600.0
9,2018-05-02,339.0,339.0,339.0,339.0,1.8,10.0,3390.0
10,2018-05-09,345.0,345.0,345.0,345.0,1.77,20.0,6900.0
11,2018-05-14,351.0,351.0,351.0,351.0,1.73,10.0,3510.0
12,2018-05-16,362.0,362.0,362.0,362.0,4.93,10.0,3620.0
13,2018-05-20,369.0,369.0,369.0,369.0,1.93,10.0,3690.0
14,2018-05-22,376.0,376.0,376.0,376.0,1.9,10.0,3760.0
15,2018-06-11,382.0,382.0,382.0,382.0,1.6,20.0,7650.0
16,2018-06-17,383.0,383.0,383.0,383.0,1.86,10.0,3830.0
17,2018-06-19,390.0,390.0,390.0,390.0,1.82,20.0,7800.0
18,2018-06-21,402.0,410.0,402.0,410.0,7.05,20.0,8120.0
19,2018-06-24,430.0,438.0,430.0,438.0,6.83,20.0,8680.0
20,2018-06-26,459.0,459.0,459.0,459.0,4.79,10.0,4590.0
21,2018-07-01,468.0,486.0,468.0,486.0,5.88,30.0,14310.0
22,2018-07-04,495.0,495.0,495.0,495.0,1.85,10.0,4950.0
23,2018-07-08,519.0,544.0,519.0,544.0,9.9,40.0,21310.0
24,2018-07-12,571.0,571.0,571.0,571.0,4.96,10.0,5710.0
25,2018-07-15,582.0,582.0,582.0,582.0,1.93,10.0,5820.0
26,2018-07-17,593.0,593.0,593.0,593.0,1.89,10.0,5930.0
27,2018-07-26,622.0,622.0,622.0,622.0,4.89,20.0,12440.0
28,2018-08-02,634.0,634.0,634.0,634.0,1.93,10.0,6340.0
29,2018-08-05,646.0,646.0,646.0,646.0,1.89,10.0,6460.0
30,2018-08-06,658.0,658.0,658.0,658.0,1.86,10.0,6580.0
31,2018-08-07,671.0,684.0,671.0,684.0,3.95,20.0,13550.0
32,2018-08-08,697.0,697.0,697.0,697.0,1.9,10.0,6970.0
33,2018-08-09,710.0,724.0,710.0,724.0,3.87,20.0,14340.0
34,2018-09-10,890.0,963.0,885.0,963.0,8.08,5114.0,4703042.0
35,2018-09-11,982.0,1000.0,915.0,923.0,-4.15,3351.0,3135357.0
36,2018-09-12,930.0,948.0,912.0,922.0,-0.11,1105.0,1027110.0
37,2018-09-13,935.0,940.0,917.0,920.0,-0.22,1820.0,1682000.0
38,2018-09-16,930.0,930.0,919.0,924.0,0.43,1170.0,1080000.0
39,2018-09-17,924.0,935.0,910.0,910.0,-1.52,1075.0,991070.0
40,2018-09-18,925.0,930.0,911.0,911.0,0.11,810.0,742790.0
41,2018-09-20,915.0,930.0,905.0,905.0,-0.66,730.0,663320.0
42,2018-09-23,910.0,929.0,905.0,920.0,1.66,1115.0,1022040.0
43,2018-09-25,905.0,922.0,905.0,911.0,-0.98,895.0,815135.0
44,2018-09-26,905.0,915.0,901.0,915.0,0.44,560.0,507390.0
45,2018-09-27,900.0,915.0,899.0,906.0,-0.98,340.0,308790.0
46,2018-09-30,905.0,905.0,895.0,895.0,-1.21,357.0,321152.0
47,2018-10-01,892.0,905.0,881.0,886.0,-1.01,560.0,497520.0
48,2018-10-02,880.0,891.0,880.0,888.0,0.23,240.0,212700.0
49,2018-10-03,890.0,890.0,875.0,885.0,-0.34,450.0,395740.0
50,2018-10-04,875.0,889.0,866.0,867.0,-2.03,380.0,332610.0
51,2018-10-07,870.0,870.0,858.0,858.0,-1.04,280.0,241070.0
52,2018-10-08,850.0,870.0,850.0,870.0,1.4,290.0,250660.0
53,2018-10-09,857.0,869.0,856.0,861.0,-1.03,420.0,362060.0
54,2018-10-10,861.0,870.0,851.0,855.0,-0.7,460.0,394590.0
55,2018-10-11,845.0,870.0,845.0,870.0,1.75,258.0,220652.0
56,2018-10-14,887.0,915.0,882.0,891.0,2.41,1325.0,1196710.0
57,2018-10-15,908.0,919.0,883.0,890.0,-0.11,1070.0,964260.0
58,2018-10-21,875.0,884.0,875.0,880.0,-1.12,90.0,79340.0
59,2018-10-22,896.0,913.0,879.0,885.0,0.57,260.0,230740.0
60,2018-10-23,902.0,902.0,867.0,870.0,-1.69,330.0,287690.0
61,2018-10-24,862.0,880.0,862.0,880.0,1.15,260.0,225210.0
62,2018-10-25,887.0,887.0,858.0,860.0,-2.27,1833.0,1582495.0
63,2018-10-28,870.0,870.0,835.0,839.0,-2.44,870.0,732600.0
64,2018-10-29,840.0,840.0,830.0,840.0,0.12,170.0,142350.0
65,2018-10-30,824.0,855.0,824.0,840.0,0.0,497.0,416110.0
66,2018-10-31,826.0,855.0,820.0,854.0,1.67,375.0,314180.0
67,2018-11-01,850.0,877.0,840.0,877.0,2.69,1240.0,1053920.0
68,2018-11-04,860.0,900.0,860.0,900.0,2.62,1281.0,1135511.0
69,2018-11-05,883.0,905.0,880.0,905.0,0.56,650.0,582220.0
