S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2011-03-20,265.0,265.0,260.0,260.0,0.0,190.0,49960.0
2,2011-03-24,265.0,266.0,265.0,265.0,0.0,40.0,10630.0
3,2011-03-25,265.0,260.0,250.0,250.0,0.0,240.0,61250.0
4,2011-03-28,250.0,249.0,244.0,244.0,0.0,40.0,9870.0
5,2011-03-29,244.0,240.0,240.0,240.0,0.0,10.0,2400.0
6,2011-03-30,240.0,236.0,216.0,216.0,0.0,190.0,42880.0
7,2011-03-31,216.0,221.0,216.0,221.0,0.0,170.0,37070.0
8,2011-04-04,221.0,221.0,217.0,221.0,0.0,20.0,4380.0
9,2011-04-05,221.0,227.0,218.0,227.0,0.0,320.0,72040.0
10,2011-04-06,227.0,227.0,217.0,227.0,0.0,80.0,17820.0
11,2011-04-07,227.0,228.0,227.0,228.0,0.0,40.0,9090.0
12,2011-04-10,228.0,240.0,232.0,235.0,0.0,220.0,51950.0
13,2011-04-11,235.0,235.0,235.0,235.0,0.0,60.0,14100.0
14,2011-04-13,235.0,240.0,236.0,240.0,0.0,40.0,9480.0
15,2011-04-17,240.0,243.0,243.0,243.0,0.0,30.0,7290.0
16,2011-04-18,243.0,241.0,240.0,240.0,0.0,170.0,40880.0
17,2011-04-19,240.0,244.0,244.0,244.0,0.0,120.0,29280.0
18,2011-04-20,244.0,246.0,240.0,246.0,0.0,120.0,29150.0
19,2011-04-21,246.0,242.0,242.0,242.0,0.0,270.0,65340.0
20,2011-04-25,242.0,250.0,246.0,250.0,0.0,20.0,4960.0
21,2011-05-02,250.0,250.0,250.0,250.0,0.0,60.0,15000.0
22,2011-05-03,250.0,250.0,248.0,248.0,0.0,100.0,24840.0
23,2011-05-04,248.0,250.0,248.0,248.0,0.0,120.0,29780.0
24,2011-05-05,248.0,245.0,245.0,245.0,0.0,100.0,24500.0
25,2011-05-10,245.0,245.0,245.0,245.0,0.0,100.0,24500.0
26,2011-05-12,245.0,242.0,242.0,242.0,0.0,100.0,24200.0
27,2011-05-15,242.0,242.0,242.0,242.0,0.0,10.0,2420.0
28,2011-05-16,242.0,240.0,240.0,240.0,0.0,100.0,24000.0
29,2011-05-18,240.0,244.0,244.0,244.0,0.0,90.0,21960.0
30,2011-05-19,244.0,248.0,240.0,248.0,0.0,290.0,71400.0
31,2011-05-22,248.0,248.0,244.0,248.0,0.0,90.0,22160.0
32,2011-05-25,248.0,248.0,248.0,248.0,0.0,10.0,2480.0
33,2011-06-06,248.0,244.0,244.0,244.0,0.0,30.0,7320.0
34,2011-06-15,244.0,235.0,235.0,235.0,0.0,40.0,9400.0
35,2011-07-10,235.0,231.0,227.0,227.0,0.0,130.0,29550.0
36,2011-07-11,227.0,223.0,223.0,223.0,0.0,30.0,6690.0
37,2011-07-19,223.0,219.0,219.0,219.0,0.0,90.0,19710.0
38,2011-08-09,219.0,215.0,215.0,215.0,0.0,150.0,32250.0
39,2011-08-18,215.0,211.0,207.0,207.0,0.0,70.0,14570.0
40,2011-08-23,207.0,211.0,207.0,211.0,0.0,50.0,10510.0
41,2011-08-30,211.0,211.0,207.0,207.0,0.0,60.0,12460.0
42,2011-09-06,207.0,203.0,196.0,196.0,0.0,130.0,25610.0
43,2011-09-19,196.0,193.0,190.0,193.0,0.0,190.0,36640.0
44,2011-10-17,193.0,190.0,190.0,190.0,0.0,10.0,1900.0
45,2011-11-10,190.0,187.0,184.0,184.0,0.0,50.0,9230.0
46,2011-11-14,184.0,181.0,181.0,181.0,0.0,60.0,10860.0
47,2011-11-16,181.0,178.0,163.0,163.0,0.0,190.0,32620.0
48,2011-11-17,163.0,160.0,160.0,160.0,0.0,20.0,3200.0
