S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2016-07-28,1221.0,1197.0,1100.0,1100.0,0.0,9440.0,10386560.0
2,2016-08-10,1100.0,1078.0,1000.0,1000.0,0.0,5838.0,5839870.0
3,2016-08-21,1000.0,1000.0,1000.0,1000.0,0.0,3419.0,3419000.0
4,2016-08-23,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000000.0
5,2016-10-02,1000.0,1000.0,1000.0,1000.0,0.0,9257.0,9257000.0
6,2016-10-03,1000.0,1000.0,1000.0,1000.0,0.0,4838.0,4838000.0
7,2017-03-23,1000.0,1000.0,1000.0,1000.0,0.0,1521.0,1521000.0
8,2017-03-28,1000.0,1000.0,1000.0,1000.0,0.0,6304.0,6304000.0
9,2018-05-06,675.0,675.0,675.0,675.0,0.0,1000.0,675000.0
10,2019-03-28,267.0,267.0,247.0,247.0,-63.41,9063.0,2251361.0
11,2019-04-01,267.0,267.0,267.0,267.0,8.1,3000.0,801000.0
12,2019-05-09,262.0,262.0,262.0,262.0,-1.87,5600.0,1467200.0
13,2019-07-11,262.0,262.0,262.0,262.0,0.0,6000.0,1572000.0
14,2019-08-19,262.0,262.0,262.0,262.0,0.0,8000.0,2096000.0
15,2020-07-14,262.0,262.0,262.0,262.0,0.0,46000.0,12052000.0
16,2020-08-25,450.0,450.0,450.0,450.0,0.0,10000.0,4500000.0
17,2020-09-22,450.0,450.0,450.0,450.0,0.0,7000.0,3150000.0
18,2021-01-11,642.0,642.0,642.0,642.0,0.0,15858.0,10180836.0
19,2021-01-20,642.0,642.0,642.0,642.0,0.0,7500.0,4815000.0
20,2021-06-21,810.0,810.0,810.0,810.0,0.0,7000.0,5670000.0
21,2021-07-12,810.0,810.0,810.0,810.0,0.0,20000.0,16200000.0
22,2021-09-22,810.0,810.0,810.0,810.0,0.0,5000.0,4050000.0
23,2021-09-27,810.0,810.0,810.0,810.0,0.0,6480.0,5248800.0
24,2021-09-29,810.0,810.0,810.0,810.0,0.0,3000.0,2430000.0
25,2021-12-22,523.0,523.0,523.0,523.0,0.0,2500.0,1307500.0
26,2022-09-16,288.0,288.0,288.0,288.0,0.0,10000.0,2880000.0
27,2022-10-19,288.0,288.0,288.0,288.0,0.0,2000.0,576000.0
28,2022-12-11,288.0,288.0,288.0,288.0,0.0,4564.0,1314432.0
29,2023-05-04,303.0,303.0,303.0,303.0,0.0,3050.0,924150.0
30,2023-08-02,410.0,410.0,410.0,410.0,-1.91,6000.0,2460000.0
31,2023-10-01,410.0,410.0,410.0,410.0,0.0,4900.0,2009000.0
32,2023-11-23,410.0,410.0,410.0,410.0,0.0,2440.0,1000400.0
33,2023-12-05,410.0,410.0,410.0,410.0,0.0,4000.0,1640000.0
34,2023-12-28,410.0,410.0,410.0,410.0,0.0,8690.0,3562900.0
35,2024-02-22,410.0,410.0,410.0,410.0,0.0,20000.0,8200000.0
36,2025-01-26,499.0,499.0,499.0,499.0,0.0,2500.0,1247500.0
37,2025-07-06,496.0,496.0,496.0,496.0,0.0,6000.0,2976000.0
38,2026-01-06,463.0,463.0,463.0,463.0,0.0,14541.0,6732483.0
39,2026-01-18,453.8,453.8,453.8,453.8,-1.99,2914.0,1322373.2
40,2026-01-20,453.0,453.0,453.0,453.0,-0.18,7285.0,3300105.0
41,2026-01-21,453.0,453.0,453.0,453.0,0.0,7285.0,3300105.0
42,2026-02-16,453.0,453.0,453.0,453.0,0.0,5000.0,2265000.0
