S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2016-11-24,250.0,250.0,250.0,250.0,0.0,1500.0,375000.0
2,2017-02-22,250.0,250.0,250.0,250.0,0.0,10000.0,2500000.0
3,2017-06-20,190.0,190.0,190.0,190.0,0.0,21580.0,4100200.0
4,2017-06-25,190.0,190.0,190.0,190.0,0.0,20974.0,3985060.0
5,2017-12-19,107.0,107.0,107.0,107.0,0.0,11554.0,1236278.0
6,2018-07-04,111.0,111.0,111.0,111.0,0.91,12713.0,1411143.0
7,2018-12-30,111.0,111.0,111.0,111.0,0.0,4979.0,552669.0
8,2019-07-17,111.0,111.0,111.0,111.0,0.0,100.0,11100.0
9,2019-08-15,111.0,111.0,111.0,111.0,0.0,32314.0,3586854.0
10,2019-08-26,111.0,111.0,111.0,111.0,0.0,7693.0,853923.0
11,2019-09-11,111.0,111.0,111.0,111.0,0.0,31328.0,3477408.0
12,2020-01-01,111.0,111.0,111.0,111.0,0.0,9535.0,1058385.0
13,2020-03-01,89.0,89.0,89.0,89.0,0.0,6616.0,588824.0
14,2020-03-11,89.0,89.0,89.0,89.0,0.0,1077.0,95853.0
15,2021-02-21,111.0,111.0,111.0,111.0,0.0,90950.0,10095450.0
16,2021-04-12,111.0,111.0,111.0,111.0,0.0,251479.0,27914169.0
17,2021-04-20,111.0,111.0,111.0,111.0,0.0,26828.0,2977908.0
18,2021-04-25,111.0,111.0,111.0,111.0,0.0,883.0,78587.0
19,2021-10-10,225.0,225.0,225.0,225.0,0.0,34926.0,7858350.0
20,2022-09-01,161.0,161.0,161.0,161.0,0.0,8096.0,1303456.0
21,2022-09-06,161.0,161.0,161.0,161.0,0.0,5000.0,805000.0
22,2022-09-15,161.0,161.0,161.0,161.0,0.0,5000.0,805000.0
23,2022-09-29,158.0,158.0,158.0,158.0,-1.86,3097.0,489326.0
24,2022-10-10,155.0,155.0,155.0,155.0,-1.9,40000.0,6200000.0
25,2022-11-01,155.0,155.0,155.0,155.0,0.0,9000.0,1395000.0
26,2022-11-27,152.0,152.0,152.0,152.0,-1.94,10000.0,1520000.0
27,2023-01-05,152.0,152.0,152.0,152.0,0.0,10695.0,1625640.0
28,2023-02-01,150.0,150.0,150.0,150.0,-1.32,10000.0,1500000.0
29,2023-02-16,150.0,150.0,150.0,150.0,0.0,10000.0,1500000.0
30,2023-10-09,143.0,143.0,143.0,143.0,-4.67,4000.0,572000.0
31,2023-11-01,143.0,143.0,143.0,143.0,0.0,8000.0,1144000.0
32,2024-03-13,188.0,188.0,188.0,188.0,0.0,20000.0,3760000.0
