S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2018-01-01,105.0,106.0,106.0,106.0,0.0,38041.0,4032346.0
2,2018-01-02,106.0,106.0,106.0,106.0,0.0,20321.0,2154026.0
3,2018-01-03,106.0,106.0,106.0,106.0,0.0,2302.0,244012.0
4,2018-09-18,106.0,106.0,106.0,106.0,0.0,58228.0,6172168.0
5,2018-09-23,106.0,106.0,106.0,106.0,0.0,5264.0,557984.0
6,2018-10-11,106.0,106.0,106.0,106.0,0.0,4785.0,507210.0
7,2018-12-27,106.0,106.0,106.0,106.0,0.0,13864.0,1469584.0
8,2018-12-30,105.0,105.0,105.0,105.0,-0.94,36687.0,3852135.0
9,2018-12-31,105.0,105.0,105.0,105.0,0.0,5000.0,525000.0
10,2019-01-03,105.0,105.0,105.0,105.0,0.0,5000.0,525000.0
11,2019-01-23,105.0,105.0,105.0,105.0,0.0,5000.0,525000.0
12,2019-02-05,105.0,105.0,105.0,105.0,0.0,2100.0,220500.0
13,2019-04-18,104.0,104.0,104.0,104.0,-0.95,2000.0,208000.0
14,2019-05-16,104.0,104.0,104.0,104.0,0.0,5002.0,520208.0
