S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2018-02-11,105.0,106.0,106.0,106.0,0.0,95000.0,10070000.0
2,2018-03-20,106.0,106.0,106.0,106.0,0.0,22743.0,2410758.0
3,2018-04-11,106.0,106.0,106.0,106.0,0.0,20000.0,2120000.0
4,2018-05-08,106.0,106.0,106.0,106.0,0.0,30000.0,3180000.0
5,2018-06-24,105.0,105.0,105.0,105.0,-0.94,71060.0,7461300.0
6,2018-06-28,105.0,105.0,105.0,105.0,0.0,31232.0,3279360.0
7,2018-07-16,105.0,105.0,105.0,105.0,0.0,13600.0,1428000.0
8,2018-07-29,105.0,105.0,105.0,105.0,0.0,9500.0,997500.0
9,2018-09-30,105.0,105.0,105.0,105.0,0.0,18400.0,1932000.0
10,2018-10-11,105.0,105.0,105.0,105.0,0.0,5000.0,525000.0
11,2019-02-07,105.0,105.0,105.0,105.0,0.0,55915.0,5871075.0
12,2019-02-12,107.0,107.0,107.0,107.0,1.9,15825.0,1693275.0
13,2019-03-19,107.0,107.0,107.0,107.0,0.0,33693.0,3605151.0
14,2019-04-17,107.0,107.0,107.0,107.0,0.0,27248.0,2915536.0
15,2019-04-21,107.0,107.0,107.0,107.0,0.0,46000.0,4922000.0
16,2019-06-12,105.0,105.0,105.0,105.0,-1.87,101070.0,10612350.0
17,2019-06-30,105.0,105.0,105.0,105.0,0.0,6494.0,681870.0
18,2019-07-04,105.0,105.0,105.0,105.0,0.0,29295.0,3075975.0
19,2019-07-23,105.0,105.0,105.0,105.0,0.0,27000.0,2835000.0
20,2019-07-24,105.0,105.0,105.0,105.0,0.0,45139.0,4739595.0
21,2019-08-05,106.0,106.0,106.0,106.0,0.95,13920.0,1475520.0
22,2019-09-08,106.0,106.0,106.0,106.0,0.0,6500.0,689000.0
23,2019-09-11,106.0,106.0,106.0,106.0,0.0,29975.0,3177350.0
24,2019-09-22,104.0,104.0,104.0,104.0,-1.89,13515.0,1405560.0
25,2019-12-03,104.0,104.0,104.0,104.0,0.0,14335.0,1490840.0
26,2020-01-09,104.0,104.0,104.0,104.0,0.0,50000.0,5200000.0
27,2020-01-28,104.0,104.0,104.0,104.0,0.0,157343.0,16363700.0
28,2020-07-23,104.0,104.0,104.0,104.0,0.0,27500.0,2860000.0
29,2020-10-21,123.0,123.0,123.0,123.0,0.0,25666.0,3156918.0
30,2020-11-01,123.0,123.0,123.0,123.0,0.0,23448.0,2884104.0
31,2020-12-29,123.0,123.0,123.0,123.0,0.0,10421.0,1281783.0
32,2020-12-30,123.0,123.0,123.0,123.0,0.0,73608.0,9053784.0
33,2021-01-07,123.0,123.0,123.0,123.0,0.0,11333.0,1393959.0
34,2021-01-17,123.0,123.0,123.0,123.0,0.0,1231.0,151413.0
35,2021-03-03,123.0,123.0,123.0,123.0,0.0,15000.0,1845000.0
36,2021-04-04,123.0,123.0,123.0,123.0,0.0,100000.0,12300000.0
37,2021-04-12,123.0,123.0,123.0,123.0,0.0,20044.0,2465412.0
38,2021-04-22,121.0,121.0,121.0,121.0,-1.63,22231.0,2689951.0
39,2021-04-27,121.0,121.0,121.0,121.0,0.0,6884.0,832964.0
40,2021-06-20,121.0,121.0,121.0,121.0,0.0,19336.0,2339656.0
41,2021-06-22,121.0,121.0,121.0,121.0,0.0,50000.0,6050000.0
42,2021-06-29,121.0,121.0,121.0,121.0,0.0,5784.0,699864.0
43,2021-07-05,121.0,121.0,121.0,121.0,0.0,5953.0,720313.0
44,2021-07-18,121.0,121.0,121.0,121.0,0.0,6884.0,832964.0
45,2021-09-09,381.0,381.0,381.0,381.0,0.0,63721.0,24277701.0
46,2021-09-30,381.0,381.0,381.0,381.0,0.0,20122.0,7666482.0
47,2021-10-25,381.0,381.0,381.0,381.0,0.0,12605.0,4802505.0
48,2022-01-20,316.0,316.0,316.0,316.0,0.0,18000.0,5688000.0
49,2022-02-22,316.0,316.0,316.0,316.0,0.0,4835.0,1527860.0
50,2022-03-22,310.0,310.0,310.0,310.0,-1.9,26894.0,8337140.0
51,2022-04-24,310.0,310.0,310.0,310.0,0.0,25000.0,7750000.0
52,2022-06-03,310.0,310.0,310.0,310.0,0.0,14013.0,4344030.0
53,2022-06-14,310.0,310.0,310.0,310.0,0.0,4975.0,1542250.0
54,2022-06-22,310.0,310.0,310.0,310.0,0.0,14012.0,4343720.0
55,2022-06-28,310.0,310.0,310.0,310.0,0.0,16113.0,4995030.0
56,2022-09-04,186.0,186.0,186.0,186.0,0.0,19336.0,3596496.0
57,2022-11-16,165.0,165.0,165.0,165.0,0.0,20814.0,3434310.0
58,2022-11-27,165.0,165.0,165.0,165.0,0.0,91300.0,15064500.0
59,2022-12-27,165.0,165.0,165.0,165.0,0.0,126000.0,20790000.0
60,2023-03-13,178.0,178.0,178.0,178.0,0.0,20000.0,3560000.0
61,2023-06-05,156.0,156.0,156.0,156.0,0.0,29336.0,4576416.0
62,2023-06-26,156.0,156.0,156.0,156.0,0.0,11800.0,1840800.0
63,2023-07-27,156.0,156.0,156.0,156.0,0.0,16000.0,2496000.0
64,2023-08-15,156.0,156.0,156.0,156.0,0.0,20000.0,3120000.0
65,2023-12-13,175.0,175.0,175.0,175.0,0.0,236420.0,41373500.0
66,2024-02-08,175.0,175.0,175.0,175.0,0.0,57025.0,9979375.0
67,2024-02-22,102.0,102.0,102.0,102.0,0.0,200000.0,20400000.0
68,2024-03-20,105.0,105.0,105.0,105.0,2.94,309892.0,32538660.0
69,2024-05-30,204.0,204.0,200.0,200.0,-3.85,97939.0,19659556.0
70,2024-07-02,196.0,196.0,196.0,196.0,-2.0,48841.0,9572836.0
71,2024-08-13,192.8,192.8,192.8,192.8,-1.63,25000.0,4820000.0
72,2024-09-02,189.0,189.0,189.0,189.0,-1.97,59088.0,11167632.0
73,2024-09-09,189.0,189.0,189.0,189.0,0.0,27663.0,2904615.0
74,2024-10-29,189.0,189.0,189.0,189.0,0.0,35534.0,6715926.0
75,2024-12-22,186.0,186.0,186.0,186.0,-1.59,6619.0,1231134.0
76,2025-02-05,182.3,182.3,182.3,182.3,-1.99,31852.0,5806619.6
77,2025-02-18,182.3,182.3,178.7,178.7,-1.97,21195.0,3832006.5
78,2025-03-23,178.7,178.7,178.7,178.7,0.0,97793.0,9779300.0
79,2025-05-19,178.7,178.7,178.7,178.7,0.0,11741.0,1291510.0
80,2025-06-05,175.5,175.5,175.5,175.5,-1.79,4499.0,789574.5
81,2025-06-10,172.0,172.0,172.0,172.0,-1.99,1561.0,268492.0
82,2025-06-15,172.0,172.0,172.0,172.0,0.0,22000.0,2200000.0
83,2025-06-16,169.0,169.0,169.0,169.0,-1.74,1248.0,210912.0
84,2025-07-22,165.7,165.7,165.7,165.7,-1.95,44000.0,7290800.0
85,2025-09-02,165.7,165.7,165.7,165.7,0.0,40000.0,4000000.0
86,2025-09-23,165.7,165.7,165.7,165.7,0.0,1702.0,282021.4
