S.N.,Date,Open,High,Low,Close,% Change,Qty,Turnover
1,2014-09-14,0.0,140.0,140.0,140.0,0.0,122408.0,17137120.0
2,2014-10-15,140.0,140.0,140.0,140.0,0.0,225820.0,31614800.0
3,2015-05-26,330.0,330.0,330.0,330.0,0.0,10.0,3300.0
4,2015-05-27,330.0,324.0,312.0,312.0,0.0,30.0,9540.0
5,2015-05-28,312.0,306.0,294.0,294.0,0.0,30.0,9000.0
6,2015-06-01,294.0,289.0,279.0,279.0,0.0,30.0,8520.0
7,2015-06-02,279.0,274.0,264.0,264.0,0.0,30.0,8070.0
8,2015-06-03,264.0,259.0,254.0,254.0,0.0,20.0,5130.0
9,2015-06-07,254.0,249.0,249.0,249.0,0.0,15000.0,3735000.0
10,2015-08-06,249.0,249.0,249.0,249.0,0.0,50.0,12450.0
11,2015-09-13,249.0,249.0,249.0,249.0,0.0,30.0,7470.0
12,2015-12-15,249.0,0.0,0.0,249.0,0.0,209251.0,27202630.0
13,2016-09-11,249.0,175.0,175.0,175.0,0.0,26597.0,4654475.0
14,2016-12-04,249.0,200.0,200.0,200.0,0.0,3990.0,798000.0
15,2016-12-20,910.0,910.0,910.0,910.0,0.0,238.0,216580.0
16,2019-08-01,316.92,316.92,316.92,316.92,-65.17,235255.0,74557016.0
17,2019-12-11,245.0,245.0,245.0,245.0,-22.69,5000.0,1225000.0
18,2020-03-02,100.0,100.0,100.0,100.0,0.0,7749.0,774900.0
19,2020-11-25,395.25,395.25,395.25,395.25,295.25,1070205.0,422998526.25
20,2023-04-06,407.0,407.0,407.0,407.0,2.97,1000.0,407000.0
21,2024-06-23,436.0,436.0,436.0,436.0,0.0,1000.0,436000.0
22,2025-10-08,436.0,436.0,436.0,436.0,0.0,600000.0,138600000.0
