Date_Stock,Close,Date_News,Sentiment_Score,Prediction,Decayed_Sentiment,Decayed_Prediction
2019-05-13,588.0,,0.0,Neutral,0.0,Neutral
2019-05-12,599.0,,0.0,Neutral,0.0,Neutral
2019-05-09,610.0,,0.0,Neutral,0.0,Neutral
2019-05-08,622.0,,0.0,Neutral,-0.22714462876319885,Negative
2019-05-07,610.0,,0.0,Neutral,-0.4542892575263977,Negative
2019-05-06,613.0,2019-05-06,-0.9085785150527954,Strongly Negative,-0.9085785150527954,Strongly Negative
2019-05-05,625.0,,0.0,Neutral,0.0,Neutral
2019-05-02,632.0,,0.0,Neutral,0.0,Neutral
2019-04-30,615.0,,0.0,Neutral,0.0,Neutral
2019-04-29,638.0,,0.0,Neutral,0.0,Neutral
2019-04-28,641.0,,0.0,Neutral,0.0,Neutral
2019-04-25,625.0,,0.0,Neutral,0.0,Neutral
2019-04-24,632.0,,0.0,Neutral,0.0,Neutral
2019-04-23,620.0,,0.0,Neutral,0.0,Neutral
2019-04-22,620.0,,0.0,Neutral,0.0,Neutral
2019-04-21,620.0,,0.0,Neutral,0.0,Neutral
2019-04-18,610.0,,0.0,Neutral,0.0,Neutral
2019-04-17,628.0,,0.0,Neutral,0.0,Neutral
2019-04-16,628.0,,0.0,Neutral,0.0,Neutral
2019-04-15,620.0,,0.0,Neutral,0.0,Neutral
2019-04-11,608.0,,0.0,Neutral,0.0,Neutral
2019-04-10,618.0,,0.0,Neutral,0.0,Neutral
2019-04-09,630.0,,0.0,Neutral,0.0,Neutral
2019-04-08,627.0,,0.0,Neutral,0.0,Neutral
2019-04-07,605.0,,0.0,Neutral,0.0,Neutral
2019-04-04,600.0,,0.0,Neutral,0.0,Neutral
2019-04-03,615.0,,0.0,Neutral,0.0,Neutral
2019-04-02,605.0,,0.0,Neutral,0.0,Neutral
2019-04-01,614.0,,0.0,Neutral,0.0,Neutral
2019-03-31,605.0,,0.0,Neutral,0.0,Neutral
2019-03-28,605.0,,0.0,Neutral,0.0,Neutral
2019-03-27,609.0,,0.0,Neutral,0.0,Neutral
2019-03-26,598.0,,0.0,Neutral,0.0,Neutral
2019-03-25,609.0,,0.0,Neutral,0.0,Neutral
2019-03-24,610.0,,0.0,Neutral,0.0,Neutral
2019-03-21,590.0,,0.0,Neutral,0.0,Neutral
2019-03-19,619.0,,0.0,Neutral,0.0,Neutral
2019-03-18,618.0,,0.0,Neutral,0.0,Neutral
2019-03-17,635.0,,0.0,Neutral,0.0,Neutral
2019-03-14,630.0,,0.0,Neutral,0.2313314229249954,Positive
2019-03-13,628.0,,0.0,Neutral,0.4626628458499908,Positive
2019-03-12,690.0,2019-03-12,0.9253256916999816,Strongly Positive,0.9253256916999816,Strongly Positive
2019-03-11,668.0,,0.0,Neutral,0.0,Neutral
2019-03-10,648.0,,0.0,Neutral,0.0,Neutral
2019-03-07,650.0,,0.0,Neutral,0.0,Neutral
2019-03-06,645.0,,0.0,Neutral,0.0,Neutral
2019-03-05,639.0,,0.0,Neutral,0.2298102676868439,Positive
2019-03-03,631.0,,0.0,Neutral,0.6488763093948364,Strongly Positive
2019-02-27,629.0,2019-02-27,0.9192410707473756,Strongly Positive,1.2977526187896729,Strongly Positive
2019-02-26,626.0,2019-02-26,0.7570230960845947,Strongly Positive,0.7570230960845947,Strongly Positive
2019-02-25,630.0,,0.0,Neutral,0.0,Neutral
2019-02-24,611.0,,0.0,Neutral,0.0,Neutral
2019-02-21,616.0,,0.0,Neutral,0.0,Neutral
2019-02-20,605.0,,0.0,Neutral,0.0,Neutral
2019-02-19,632.0,,0.0,Neutral,0.0,Neutral
2019-02-18,609.0,,0.0,Neutral,0.0,Neutral
2019-02-17,644.0,,0.0,Neutral,0.016915462911128974,Neutral
2019-02-14,668.0,,0.0,Neutral,0.03383092582225795,Neutral
2019-02-13,685.0,2019-02-13,0.0676618516445159,Slightly Positive,0.0676618516445159,Slightly Positive
2019-02-12,710.0,,0.0,Neutral,0.21650704741477966,Positive
2019-02-11,712.0,,0.0,Neutral,0.4330140948295593,Positive
2019-02-10,712.0,2019-02-10,0.8660281896591187,Strongly Positive,0.8660281896591187,Strongly Positive
2019-02-07,713.0,,0.0,Neutral,0.0,Neutral
2019-02-06,712.0,,0.0,Neutral,0.0,Neutral
2019-02-05,720.0,,0.0,Neutral,0.0,Neutral
2019-02-04,710.0,,0.0,Neutral,0.0,Neutral
2019-02-03,718.0,,0.0,Neutral,0.0,Neutral
2019-01-31,716.0,,0.0,Neutral,0.0,Neutral
2019-01-30,715.0,,0.0,Neutral,0.0,Neutral
2019-01-29,715.0,,0.0,Neutral,0.0,Neutral
2019-01-28,741.0,,0.0,Neutral,0.0,Neutral
2019-01-27,720.0,,0.0,Neutral,0.0,Neutral
2019-01-24,725.0,,0.0,Neutral,0.21253621578216553,Positive
2019-01-23,765.0,,0.0,Neutral,0.42507243156433105,Positive
2019-01-22,753.0,2019-01-22,0.8501448631286621,Strongly Positive,0.8501448631286621,Strongly Positive
2019-01-21,730.0,,0.0,Neutral,0.0,Neutral
2019-01-20,750.0,,0.0,Neutral,0.0,Neutral
2019-01-17,785.0,,0.0,Neutral,0.0,Neutral
2019-01-16,795.0,,0.0,Neutral,0.0,Neutral
2019-01-15,810.0,,0.0,Neutral,0.0,Neutral
2019-01-14,780.0,,0.0,Neutral,-0.1085619404911995,Slightly Negative
2019-01-13,757.0,,0.0,Neutral,-0.217123880982399,Negative
2019-01-09,784.0,2019-01-09,-0.434247761964798,Negative,-0.434247761964798,Negative
2019-01-08,800.0,,0.0,Neutral,0.0,Neutral
2019-01-07,775.0,,0.0,Neutral,0.0,Neutral
2019-01-06,760.0,,0.0,Neutral,0.0,Neutral
2019-01-03,763.0,,0.0,Neutral,0.0,Neutral
2019-01-01,793.0,,0.0,Neutral,0.0,Neutral
2018-12-31,809.0,,0.0,Neutral,0.0,Neutral
2018-12-27,825.0,,0.0,Neutral,0.19995493441820145,Slightly Positive
2018-12-26,856.0,,0.0,Neutral,0.3999098688364029,Positive
2018-12-25,838.0,2018-12-25,0.7998197376728058,Strongly Positive,0.7998197376728058,Strongly Positive
2018-12-24,887.0,,0.0,Neutral,0.0,Neutral
2018-12-23,904.0,,0.0,Neutral,0.0,Neutral
2018-12-20,822.0,,0.0,Neutral,0.0,Neutral
2018-12-19,819.0,,0.0,Neutral,0.0,Neutral
2018-12-18,827.0,,0.0,Neutral,0.0,Neutral
2018-12-17,822.0,,0.0,Neutral,0.0,Neutral
2018-12-16,764.0,,0.0,Neutral,0.0,Neutral
2018-12-13,722.0,,0.0,Neutral,0.0,Neutral
2018-12-12,686.0,,0.0,Neutral,0.0,Neutral
2018-12-11,711.0,,0.0,Neutral,0.0,Neutral
2018-12-10,725.0,,0.0,Neutral,0.0,Neutral
2018-12-09,750.0,,0.0,Neutral,0.0,Neutral
2018-12-06,750.0,,0.0,Neutral,0.13135874271392822,Slightly Positive
2018-12-05,745.0,,0.0,Neutral,0.26271748542785645,Positive
2018-12-04,760.0,2018-12-04,0.5254349708557129,Positive,0.5254349708557129,Positive
2018-12-03,770.0,,0.0,Neutral,0.0,Neutral
2018-12-02,775.0,,0.0,Neutral,0.21116484701633453,Positive
2018-11-29,821.0,,0.0,Neutral,0.6301582157611847,Strongly Positive
2018-11-28,805.0,2018-11-28,0.8446593880653381,Strongly Positive,1.2603164315223694,Strongly Positive
2018-11-27,825.0,2018-11-27,0.8313140869140625,Strongly Positive,0.8313140869140625,Strongly Positive
2018-11-26,840.0,,0.0,Neutral,0.0,Neutral
2018-11-25,860.0,,0.0,Neutral,0.19010423123836517,Slightly Positive
2018-11-22,873.0,,0.0,Neutral,0.24082395434379578,Positive
2018-11-21,890.0,2018-11-21,0.7604169249534607,Strongly Positive,0.48164790868759155,Positive
2018-11-19,890.0,2018-11-19,-0.5575380325317383,Negative,-0.5575380325317383,Negative
2018-11-18,908.0,,0.0,Neutral,0.19529889523983002,Slightly Positive
2018-11-15,900.0,,0.0,Neutral,0.39059779047966003,Positive
2018-11-14,915.0,2018-11-14,0.7811955809593201,Strongly Positive,0.9871467053890228,Strongly Positive
2018-11-13,928.0,,0.0,Neutral,0.4119022488594055,Positive
2018-11-12,912.0,2018-11-12,0.823804497718811,Strongly Positive,0.823804497718811,Strongly Positive
2018-11-11,895.0,,0.0,Neutral,0.0,Neutral
2018-11-06,900.0,,0.0,Neutral,0.0,Neutral
2018-11-05,918.0,,0.0,Neutral,0.0,Neutral
2018-11-04,890.0,,0.0,Neutral,0.0,Neutral
2018-11-01,906.0,,0.0,Neutral,0.0,Neutral
2018-10-30,922.0,,0.0,Neutral,0.0,Neutral
2018-10-29,904.0,,0.0,Neutral,0.0,Neutral
2018-10-28,904.0,,0.0,Neutral,0.0,Neutral
2018-10-23,940.0,,0.0,Neutral,0.0,Neutral
2018-10-22,941.0,,0.0,Neutral,0.0,Neutral
2018-10-21,933.0,,0.0,Neutral,0.0,Neutral
2018-10-15,915.0,,0.0,Neutral,0.0,Neutral
2018-10-14,900.0,,0.0,Neutral,0.0,Neutral
2018-10-11,903.0,,0.0,Neutral,0.0,Neutral
2018-10-10,913.0,,0.0,Neutral,0.0,Neutral
2018-10-08,950.0,,0.0,Neutral,0.0,Neutral
2018-10-07,946.0,,0.0,Neutral,0.0,Neutral
2018-10-04,965.0,,0.0,Neutral,0.0,Neutral
2018-10-03,975.0,,0.0,Neutral,0.0,Neutral
2018-10-02,984.0,,0.0,Neutral,0.17280788719654083,Slightly Positive
2018-10-01,970.0,,0.0,Neutral,0.34561577439308167,Positive
