Date_Stock,Close,Date_News,Sentiment_Score,Prediction,Decayed_Sentiment,Decayed_Prediction
2025-06-25,221.0,,0,Neutral,0.0,Neutral
2022-07-29,212.0,,0,Neutral,0.0,Neutral
2021-08-26,476.0,,0,Neutral,0.0,Neutral
2019-10-14,126.0,,0,Neutral,0.0,Neutral
2018-07-10,126.0,,0,Neutral,0.0,Neutral
2018-06-06,126.0,,0,Neutral,0.0,Neutral
2018-05-28,126.0,,0,Neutral,0.0,Neutral
2016-09-06,138.0,,0,Neutral,0.0,Neutral
2016-07-18,138.0,,0,Neutral,0.0,Neutral
2016-07-14,138.0,,0,Neutral,0.0,Neutral
2016-07-13,153.0,,0,Neutral,0.0,Neutral
2014-10-30,192.0,,0,Neutral,0.0,Neutral
2014-03-03,189.0,,0,Neutral,0.0,Neutral
2014-02-25,189.0,,0,Neutral,0.0,Neutral
