Date_Stock,Open,High,Low,Close,Volume,Sentiment_Score,MA_5,MA_10,MA_20,RSI_14,MACD,MACD_signal,Volatility_10,Decayed_Sentiment,Decayed_Prediction
2018-04-12,16.5,16.65,16.5,16.65,283979.0,0.7099379897117615,16.560000000000002,16.395000000000003,16.196,63.948497854077196,0.08227108012233231,-0.00535724204602538,0.2563526217275682,0.7099379897117615,Strongly Positive
2018-04-11,16.5,16.65,16.5,16.55,155632.0,0.0,16.550000000000004,16.335,16.1535,63.94849785407722,0.06253442031536238,-0.027264322588114797,0.26022426225584044,0.0,Neutral
2018-04-10,16.51,16.6,16.4,16.5,135730.0,0.0,16.520000000000003,16.28,16.129,57.14285714285711,0.04661549204805482,-0.04971400831398409,0.26774780837350914,0.0,Neutral
2018-04-09,16.6,16.65,16.5,16.6,140317.0,0.0,16.458000000000002,16.23,16.091500000000003,59.67078189300413,0.030710016447997646,-0.07379638340449382,0.26878326667479113,0.0,Neutral
2018-04-08,16.6,16.8,16.5,16.5,37078.0,0.0,16.348000000000003,16.119999999999997,16.049,55.102040816326515,-0.00021966355713942676,-0.09992298336761668,0.32062439083751104,0.0,Neutral
2018-04-05,16.6,16.6,16.49,16.6,2997.0,0.0,16.23,16.07,16.0115,61.53846153846155,-0.029512169111956865,-0.124848813320236,0.292536797305402,0.0,Neutral
2018-04-04,16.2,16.4,16.2,16.4,12698.0,0.0,16.12,16.0,15.972999999999999,61.53846153846149,-0.0766526082875636,-0.14868297437230577,0.22832725052708028,0.0,Neutral
2018-04-03,16.35,16.35,16.0,16.19,80677.0,0.0,16.04,15.974,15.9495,52.4528301886793,-0.11534236726025071,-0.1666905658934913,0.18916189421272123,0.0,Neutral
2018-04-02,15.9,16.05,15.9,16.05,52338.0,0.0,16.002000000000002,15.968,15.9575,55.31914893617022,-0.1416650433706934,-0.1795276155518014,0.18237933606125598,0.2196843922138214,Positive
2018-04-01,15.8,16.04,15.8,15.91,146775.0,0.0,15.892000000000001,15.988000000000003,15.980500000000001,52.98507462686568,-0.1589472220662671,-0.1889932585970784,0.20225396576232887,0.4393687844276428,Positive
