Date_Stock,Open,High,Low,Close,Volume,Sentiment_Score,MA_5,MA_10,MA_20,RSI_14,MACD,MACD_signal,Volatility_10,Decayed_Sentiment,Decayed_Prediction
2021-08-31,1752.0,1752.0,1700.0,1713.0,681.0,0.0,1784.8200000000002,1821.9699999999998,1835.48,35.50920910075841,-0.29404019868297837,16.521466769909168,51.27225912277435,0.227398619055748,Positive
2021-08-29,1765.0,1800.0,1765.0,1768.1,1144.0,0.0,1811.4599999999998,1831.6699999999996,1841.28,37.02343970629766,8.889436933870229,20.725343512057204,34.9404588788415,0.454797238111496,Positive
2021-08-26,1805.0,1806.3,1771.0,1800.0,1215.0,0.909594476222992,1825.8400000000001,1835.9599999999998,1841.875,38.310929281122164,14.871410482199963,23.684320156603945,28.26380488653302,0.909594476222992,Strongly Positive
2021-08-25,1821.0,1821.0,1800.6,1806.0,1362.0,0.0,1837.8400000000001,1838.95,1838.775,32.35439289239882,19.042272567781538,25.88754757520494,25.481551060360943,0.0,Neutral
2021-08-24,1825.0,1837.0,1825.0,1837.0,411.0,0.0,1851.64,1835.35,1838.275,45.14891696750903,23.477921665119993,27.598866327060787,32.28791483576769,0.0,Neutral
2021-08-19,1875.0,1875.0,1810.0,1846.2,1823.0,0.0,1859.1200000000001,1833.65,1834.675,46.10599078341015,25.64156219786628,28.629102492545982,32.63703588116507,0.0,Neutral
2021-08-18,1823.0,1840.0,1811.0,1840.0,1441.0,0.0,1851.8800000000003,1835.03,1830.3650000000002,51.14870509607352,27.093458845875148,29.375987566215905,33.506816885152205,0.0,Neutral
2021-08-17,1875.0,1875.0,1830.0,1860.0,2131.0,0.0,1846.0800000000004,1839.03,1827.265,57.87711697518708,29.183792984302727,29.946619746301092,36.42642660971417,0.0,Neutral
2021-08-16,1850.0,1900.0,1843.0,1875.0,3351.0,0.0,1840.06,1847.9299999999998,1823.4650000000001,62.80852655198205,29.390964295760796,30.137326436800684,50.33611581710371,0.0,Neutral
2021-08-15,1833.0,1874.4,1800.0,1874.4,6200.0,0.0,1819.06,1848.4299999999998,1818.8650000000002,56.6193853427896,27.700612561719936,30.323916972060655,50.658684678252904,0.0,Neutral
2021-08-12,1805.0,1830.0,1775.0,1810.0,2040.0,0.0,1808.1799999999998,1848.9900000000002,1811.645,54.02648532569793,25.20128198391876,30.97974307464583,51.00741667201816,0.0,Neutral
2021-08-11,1802.0,1837.0,1801.2,1811.0,1295.0,0.0,1818.1799999999998,1850.89,1806.395,54.530916844349676,28.20175412666822,32.4243583473276,49.73160072939971,0.0,Neutral
2021-08-10,1799.0,1834.0,1799.0,1829.9,2974.0,0.0,1831.98,1847.7900000000002,1802.845,54.618259476775236,31.519422147026035,33.480009402492435,53.33038429344208,0.0,Neutral
2021-08-09,1805.0,1805.0,1764.0,1770.0,1768.0,0.0,1855.8,1838.6,1796.1,48.62204724409449,33.37114500723533,33.97015621635904,63.671378534171744,0.0,Neutral
2021-08-08,1840.0,1850.0,1820.0,1820.0,1457.0,0.0,1877.8,1841.2,1793.6,54.03050108932462,41.34812734870593,34.11990901863996,61.03514470275487,0.0,Neutral
