Date_Stock,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,Volatility,Date_News,Sentiment_Score,Prediction
2011-11-28,0.0,150.0,150.0,150.0,14062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,Neutral
2011-12-06,150.0,150.0,150.0,150.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,Neutral
2012-08-23,150.0,125.0,125.0,125.0,39000.0,0.0,0.0,0.0,0.0,-1.994301994301992,-0.3988603988603984,0.0,,0,Neutral
2013-10-29,125.0,127.0,127.0,127.0,5670.0,0.0,0.0,0.0,0.0,-3.3745180639767796,-0.9939919318836747,0.0,,0,Neutral
2016-03-17,220.0,216.0,208.0,208.0,59195.0,152.0,0.0,0.0,0.0,2.0441105773205095,-0.38637143004283797,0.0,,0,Neutral
2018-09-04,130.0,130.0,130.0,130.0,15000.0,148.0,0.0,0.0,0.0,0.0439579677691313,-0.30030555048044416,0.0,,0,Neutral
2018-09-26,130.0,130.0,130.0,130.0,10000.0,144.0,0.0,0.0,0.0,-1.5236141105719128,-0.5449672624987378,0.0,,0,Neutral
2018-10-28,117.0,117.0,117.0,117.0,5764.0,142.4,0.0,0.0,0.0,-3.7714427860747435,-1.190262367213939,0.0,,0,Neutral
