Date_Stock,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,Volatility,Date_News,Sentiment_Score,Prediction
2011-03-20,133.0,131.0,131.0,131.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Neutral
2011-03-25,131.0,132.0,132.0,132.0,60.0,0.0,0.0,0.0,0.0,0.07977207977208423,0.015954415954416847,0.0,,0.0,Neutral
2011-03-27,132.0,132.0,132.0,132.0,20.0,0.0,0.0,0.0,0.0,0.14136248894084247,0.04103603055170198,0.0,,0.0,Neutral
2011-04-04,132.0,132.0,132.0,132.0,260.0,0.0,0.0,0.0,0.0,0.18800611448401128,0.07043004733816385,0.0,,0.0,Neutral
2011-04-06,132.0,134.0,133.0,133.0,1050.0,132.0,0.0,0.0,0.0,0.3021798254994792,0.11678000297042693,0.0,,0.0,Neutral
2011-04-07,133.0,135.0,135.0,135.0,60.0,132.8,0.0,0.0,0.0,0.5477326779987663,0.20297053797609482,0.0,,0.0,Neutral
2011-04-10,135.0,137.0,135.0,137.0,280.0,133.8,0.0,0.0,0.0,0.8934195831990621,0.3410603470206883,0.0,,0.0,Neutral
2011-04-11,137.0,135.0,135.0,135.0,10.0,134.4,0.0,0.0,0.0,0.9945313227924828,0.47175454217504725,0.0,,0.0,Neutral
2011-04-13,135.0,135.0,135.0,135.0,60.0,135.0,0.0,0.0,0.0,1.0624162319007837,0.5898868801201946,0.0,,0.0,Neutral
2011-04-19,135.0,135.0,135.0,135.0,200.0,135.4,133.7,0.0,0.0,1.1034951067645693,0.6926085254490696,1.9465068427541932,,0.0,Neutral
2011-04-21,135.0,137.0,135.0,137.0,140.0,135.8,134.3,0.0,0.0,1.282648127164805,0.8106164457922167,1.9465068427541932,,0.0,Neutral
2011-04-27,137.0,137.0,137.0,137.0,20.0,135.8,134.8,0.0,0.0,1.4083931075106761,0.9301717781359087,1.9321835661585904,,0.0,Neutral
2011-05-03,137.0,135.0,135.0,135.0,80.0,135.8,135.1,0.0,0.0,1.3313170310578926,1.0104008287203055,1.6633299933166168,,0.0,Neutral
2011-05-05,135.0,133.0,133.0,133.0,110.0,135.4,135.2,0.0,0.0,1.09621392807,1.0275634485902443,1.4757295747452404,,0.0,Neutral
2011-05-10,133.0,133.0,133.0,133.0,470.0,135.0,135.2,0.0,57.14285708571428,0.8995238738422415,1.0019555336406438,1.4757295747452404,,0.0,Neutral
2011-05-15,133.0,133.0,133.0,133.0,210.0,134.2,135.0,0.0,53.84615378816568,0.7351709951869623,0.9485986259499075,1.6329931618554456,,0.0,Neutral
2011-05-18,133.0,135.0,135.0,135.0,50.0,133.8,134.8,0.0,59.999999944,0.7575706373210096,0.9103930282241279,1.4757295747452321,,0.0,Neutral
2011-06-01,135.0,135.0,135.0,135.0,140.0,133.8,134.8,0.0,59.999999944,0.7664869308753453,0.8816118087543714,1.4757295747452321,,0.0,Neutral
2011-06-05,135.0,136.0,136.0,136.0,120.0,134.4,134.9,0.0,59.999999944,0.8445098169264611,0.8741914103887893,1.5238839267549877,,0.0,Neutral
2011-06-06,136.0,134.0,134.0,134.0,40.0,134.6,134.8,134.25,46.66666662311112,0.7364706556625151,0.8466472594435345,1.5491933384829564,,0.0,Neutral
2011-06-07,134.0,134.0,134.0,134.0,110.0,134.8,134.5,134.4,38.461538420118345,0.6434317611604286,0.8060041597869133,1.3540064007726382,,0.0,Neutral
