Date_Stock,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,MACD_signal,Volatility,Date_News,Sentiment_Score,Prediction
2017-04-16,297.0,326.0,297.0,326.0,9361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-16,0.9177606701850892,Strongly Positive
2017-04-18,326.0,358.0,332.0,358.0,31151.0,0.0,0.0,0.0,0.0,2.5527065527065815,0.5105413105413164,0.0,,0.0,Neutral
2017-04-19,358.0,393.0,365.0,393.0,10034.0,0.0,0.0,0.0,0.0,7.315622438129594,1.871557536058972,0.0,2017-04-19,0.2292757183313369,Positive
2017-04-23,393.0,432.0,383.0,411.0,110978.0,0.0,0.0,0.0,0.0,12.399780212314226,3.977202071310023,0.0,,0.0,Neutral
2017-04-24,411.0,408.0,385.0,402.0,53027.0,378.0,0.0,0.0,0.0,15.523837953201792,6.286529247688377,0.0,,0.0,Neutral
2017-04-25,402.0,418.0,393.0,408.0,39076.0,394.4,0.0,0.0,0.0,18.273184183775186,8.683860234905739,0.0,,0.0,Neutral
2017-04-26,408.0,448.0,403.0,441.0,35032.0,411.0,0.0,0.0,0.0,22.85146759309879,11.517381706544349,0.0,,0.0,Neutral
2017-04-27,441.0,469.0,425.0,461.0,45822.0,424.6,0.0,0.0,0.0,27.77346778452784,14.768598922141049,0.0,,0.0,Neutral
2017-04-30,461.0,460.0,438.0,445.0,52492.0,431.4,0.0,0.0,0.0,30.03687570904316,17.822254279521474,0.0,,0.0,Neutral
2017-05-02,445.0,455.0,434.0,444.0,30617.0,439.8,408.9,0.0,0.0,31.388128348375176,20.535429093292215,42.22808438836779,,0.0,Neutral
2017-05-03,444.0,457.0,436.0,438.0,24825.0,445.8,420.1,0.0,0.0,31.61047012165949,22.75043729896567,31.214134974754998,,0.0,Neutral
2017-05-04,438.0,450.0,435.0,447.0,51497.0,447.0,429.0,0.0,0.0,32.142384956891874,24.628826830550913,23.199616855073792,,0.0,Neutral
2017-05-07,447.0,450.0,437.0,439.0,29759.0,442.6,433.6,0.0,0.0,31.554655725727514,26.013992609586236,19.54027180522893,,0.0,Neutral
2017-05-08,439.0,448.0,432.0,444.0,24419.0,442.4,436.9,0.0,0.0,31.133447288482273,27.037883545365446,18.02744820791039,,0.0,Neutral
2017-05-09,444.0,474.0,441.0,467.0,48134.0,447.0,443.4,0.0,81.90045248349952,32.28340139276611,28.08698711484558,15.600569790164094,,0.0,Neutral
2017-05-11,467.0,503.0,466.0,485.0,53131.0,456.4,451.1,0.0,80.67632849695909,34.25235801130452,29.320061294137368,15.183690079965661,,0.0,Neutral
2017-05-15,485.0,493.0,475.0,477.0,20965.0,462.4,454.7,0.0,73.33333332762963,34.76647094023002,30.4093432233559,16.713600582892006,,0.0,Neutral
2017-05-16,477.0,485.0,472.0,480.0,12819.0,470.6,456.6,0.0,70.90909090307439,35.012383110297264,31.329951200744176,18.49444361002645,,0.0,Neutral
2017-05-17,480.0,484.0,472.0,481.0,14404.0,478.0,460.2,0.0,75.15923566208772,34.885819903252525,32.04112494124585,19.4639267478186,,0.0,Neutral
2017-05-18,481.0,493.0,473.0,490.0,25777.0,482.6,464.8,436.85,75.62499999338281,35.107050212225886,32.65430999544186,20.61175500641438,,0.0,Neutral
2017-05-21,490.0,485.0,465.0,484.0,11480.0,482.4,469.4,444.75,66.1654135268698,34.401665978946085,33.003781192142704,19.039140970350864,,0.0,Neutral
2017-05-22,484.0,479.0,460.0,472.0,8730.0,481.4,471.9,450.45,54.399999993907194,32.499707779322875,32.90296650957874,17.336217708728984,,0.0,Neutral
2017-05-23,472.0,483.0,465.0,468.0,11209.0,479.0,474.8,454.2,60.17699114298692,30.320114229426395,32.38639605354827,13.138577633146838,,0.0,Neutral
2017-05-24,468.0,482.0,460.0,470.0,9904.0,476.8,477.4,457.15,61.403508764389045,28.426471257519722,31.594411094342558,7.890923055427085,,0.0,Neutral
2017-05-28,470.0,475.0,461.0,467.0,7736.0,472.2,477.4,460.4,63.06306305510916,26.379583216766434,30.551445518827336,7.890923055427085,,0.0,Neutral
2017-05-30,467.0,469.0,450.0,460.0,11667.0,467.4,474.9,463.0,55.96330274510563,23.91686941598516,29.2245302982589,9.085397319019593,,0.0,Neutral
2017-05-31,460.0,469.0,451.0,460.0,8876.0,465.0,473.2,463.95,60.39603959558866,21.714835875019958,27.722591413611113,10.174041041352005,,0.0,Neutral
2017-06-01,460.0,462.0,454.0,460.0,7009.0,463.4,471.2,463.9,58.333333324826384,19.74213340417805,26.1264998117245,10.64372532945551,,0.0,Neutral
