Date_Stock,Close,Date_News,Sentiment_Score,Prediction
2012-06-10,141.0,,0.0,Neutral
2012-06-11,147.0,,0.0,Neutral
2012-06-12,138.0,,0.0,Neutral
2012-06-13,140.0,,0.0,Neutral
2012-06-14,140.0,,0.0,Neutral
2012-06-17,136.0,,0.0,Neutral
2012-06-18,138.0,,0.0,Neutral
2012-06-19,140.0,,0.0,Neutral
2012-06-20,140.0,,0.0,Neutral
2012-06-21,136.0,,0.0,Neutral
2012-06-25,135.0,,0.0,Neutral
2012-06-26,138.0,,0.0,Neutral
2012-06-27,136.0,,0.0,Neutral
2012-06-28,141.0,,0.0,Neutral
2012-07-01,137.0,,0.0,Neutral
2012-07-02,137.0,,0.0,Neutral
2012-07-03,137.0,,0.0,Neutral
2012-07-04,139.0,,0.0,Neutral
2012-07-05,141.0,,0.0,Neutral
2012-07-08,140.0,,0.0,Neutral
2012-07-09,140.0,,0.0,Neutral
2012-07-10,138.0,,0.0,Neutral
2012-07-12,138.0,,0.0,Neutral
2012-07-16,138.0,,0.0,Neutral
2012-07-17,145.0,,0.0,Neutral
2012-07-18,153.0,,0.0,Neutral
2012-07-19,159.0,,0.0,Neutral
2012-07-22,159.0,,0.0,Neutral
2012-07-24,150.0,,0.0,Neutral
2012-07-26,148.0,,0.0,Neutral
2012-07-29,146.0,,0.0,Neutral
2012-08-01,146.0,,0.0,Neutral
2012-08-05,146.0,,0.0,Neutral
2012-08-06,148.0,,0.0,Neutral
2012-08-07,152.0,,0.0,Neutral
2012-08-08,158.0,,0.0,Neutral
2012-08-12,155.0,,0.0,Neutral
2012-08-13,150.0,,0.0,Neutral
2012-08-14,147.0,,0.0,Neutral
2012-08-15,147.0,,0.0,Neutral
2012-08-19,147.0,,0.0,Neutral
2012-08-21,147.0,,0.0,Neutral
2012-08-22,149.0,,0.0,Neutral
2012-08-28,146.0,,0.0,Neutral
2012-08-29,148.0,,0.0,Neutral
2012-08-30,148.0,,0.0,Neutral
2012-09-02,150.0,,0.0,Neutral
2012-09-03,165.0,,0.0,Neutral
2012-09-04,180.0,,0.0,Neutral
2012-09-10,162.0,,0.0,Neutral
2012-09-11,159.0,,0.0,Neutral
2012-09-12,170.0,,0.0,Neutral
2012-09-13,165.0,,0.0,Neutral
2012-09-16,171.0,,0.0,Neutral
2012-09-17,179.0,,0.0,Neutral
2012-09-18,181.0,,0.0,Neutral
2012-09-19,180.0,,0.0,Neutral
2012-09-20,180.0,,0.0,Neutral
