Date_Stock,Close,Date_News,Sentiment_Score,Prediction
2013-08-18,292.0,,0.0,Neutral
2013-08-19,272.0,,0.0,Neutral
2013-08-20,258.0,,0.0,Neutral
2013-08-25,248.0,,0.0,Neutral
2013-08-26,244.0,,0.0,Neutral
2013-08-27,245.0,,0.0,Neutral
2013-09-01,239.0,,0.0,Neutral
2013-09-03,216.0,,0.0,Neutral
2013-09-09,195.0,,0.0,Neutral
2013-09-10,195.0,,0.0,Neutral
2013-09-11,202.0,,0.0,Neutral
2013-09-12,201.0,,0.0,Neutral
2013-09-15,200.0,,0.0,Neutral
2013-09-16,196.0,,0.0,Neutral
2013-09-17,198.0,,0.0,Neutral
2013-09-19,193.0,,0.0,Neutral
2013-09-22,198.0,,0.0,Neutral
2013-09-23,196.0,,0.0,Neutral
2013-09-24,199.0,,0.0,Neutral
2013-09-25,196.0,,0.0,Neutral
2013-09-26,196.0,,0.0,Neutral
2013-09-29,201.0,,0.0,Neutral
2013-09-30,198.0,,0.0,Neutral
2013-10-01,198.0,,0.0,Neutral
2013-10-02,196.0,,0.0,Neutral
2013-10-03,194.0,,0.0,Neutral
2013-10-06,195.0,,0.0,Neutral
2013-10-07,200.0,,0.0,Neutral
2013-10-08,200.0,2013-10-08,0.9122557640075684,Strongly Positive
2013-10-09,198.0,,0.0,Neutral
2013-10-10,200.0,,0.0,Neutral
2013-10-29,167.0,,0.0,Neutral
2013-11-11,170.0,,0.0,Neutral
2013-11-14,167.0,2013-11-14,0.8908091187477112,Strongly Positive
2013-11-24,173.0,,0.0,Neutral
2013-11-26,176.0,,0.0,Neutral
2013-12-01,188.0,,0.0,Neutral
2013-12-02,188.0,,0.0,Neutral
2013-12-03,197.0,,0.0,Neutral
2013-12-05,200.0,,0.0,Neutral
2013-12-08,204.0,,0.0,Neutral
2013-12-10,208.0,,0.0,Neutral
2013-12-11,208.0,,0.0,Neutral
2013-12-12,208.0,,0.0,Neutral
2013-12-16,216.0,,0.0,Neutral
2013-12-18,220.0,,0.0,Neutral
2013-12-19,224.0,,0.0,Neutral
2013-12-22,246.0,,0.0,Neutral
2013-12-23,250.0,,0.0,Neutral
2013-12-24,260.0,,0.0,Neutral
2013-12-26,275.0,,0.0,Neutral
2013-12-29,285.0,,0.0,Neutral
2013-12-31,296.0,,0.0,Neutral
2014-01-01,292.0,,0.0,Neutral
2014-01-02,277.0,,0.0,Neutral
2014-01-05,278.0,,0.0,Neutral
2014-01-06,283.0,,0.0,Neutral
2014-01-07,304.0,,0.0,Neutral
2014-01-08,316.0,,0.0,Neutral
2014-01-09,331.0,,0.0,Neutral
2014-01-12,354.0,,0.0,Neutral
2014-01-13,367.0,,0.0,Neutral
2014-01-14,368.0,,0.0,Neutral
2014-01-16,371.0,,0.0,Neutral
2014-01-19,371.0,,0.0,Neutral
2014-01-20,380.0,,0.0,Neutral
2014-01-21,397.0,,0.0,Neutral
2014-01-22,388.0,,0.0,Neutral
2014-01-23,382.0,,0.0,Neutral
2014-01-26,355.0,,0.0,Neutral
2014-01-27,338.0,,0.0,Neutral
2014-01-28,335.0,,0.0,Neutral
2014-01-29,336.0,,0.0,Neutral
2014-02-02,330.0,,0.0,Neutral
2014-02-03,363.0,,0.0,Neutral
2014-02-04,399.0,,0.0,Neutral
2014-02-06,391.0,,0.0,Neutral
2014-02-09,377.0,,0.0,Neutral
2014-02-10,365.0,,0.0,Neutral
2014-02-11,372.0,,0.0,Neutral
2014-02-12,362.0,,0.0,Neutral
2014-02-13,375.0,,0.0,Neutral
2014-02-16,402.0,,0.0,Neutral
2014-02-17,387.0,,0.0,Neutral
2014-02-18,395.0,,0.0,Neutral
2014-02-20,410.0,,0.0,Neutral
2014-02-23,410.0,,0.0,Neutral
2014-02-24,425.0,,0.0,Neutral
2014-02-25,439.0,,0.0,Neutral
2014-02-26,425.0,,0.0,Neutral
2014-03-03,418.0,,0.0,Neutral
2014-03-04,410.0,,0.0,Neutral
2014-03-05,423.0,,0.0,Neutral
2014-03-06,405.0,,0.0,Neutral
2014-03-09,421.0,,0.0,Neutral
