Date,Headline,Link,Full Content,Sentiment_Score
2025-12-08,Comprehensive Data Compilation on Lock-In Periods of Hydropower Companies Listed on NEPSE,https://www.sharesansar.com/newsdetail/comprehensive-data-compilation-on-lock-in-periods-of-hydropower-companies-listed-on-nepse-2025-12-08,"A lock-in period refers to a set timeframe during which investors are not allowed to sell or transfer their shares, a rule generally imposed through regulations or contractual terms to maintain stability and curb short-term speculation. In Nepal, companies in sectors such as hydropower, investment, manufacturing & processing, and hotels are subject to a mandatory three-year lock-in period on NEPSE after IPO allotment to the public. For hydropower and manufacturing & processing firms, both promoters and project-affected locals must hold their units throughout this period. In the investment and hotel sectors—where there is no separate IPO reservation for locals—the lock-in requirement applies only to promoter shares. This setup ensures long-term commitment from key stakeholders and limits abrupt sell-offs during the early phase of a company’s market presence.
Regulators highlight that combining the three-year lock-in rule with the provision allowing companies to distribute dividends from their first profitable year creates a balanced approach for both investors and the market. By requiring promoters to stay invested in the initial years, the market is protected from sudden, large-scale disposals of shares during uncertain conditions. This mechanism plays a vital role in preserving market confidence, enhancing resilience, and supporting sustainable growth within Nepal’s capital markets.
The lock-in duration applicable to listed hydropower companies is detailed below:
The Nepal Stock Exchange (NEPSE) currently has 97 listed hydropower companies. Among those companies actively traded, a considerable portion has already completed their lock-in periods.
In 2025 alone, two companies will see their lock-in periods expire. This will be followed by nine companies in 2024, sixteen in 2026, and an additional seven companies in 2028.",0.912453293800354
2025-07-16,50% Right Shares of Himalayan Power Partner Limited Added in SEBON Pipeline,https://www.sharesansar.com/newsdetail/50-right-shares-of-himalayan-power-partner-limited-added-in-sebon-pipeline-2025-07-16,"The Securities Exchange Board of Nepal (SEBON) has added the right shares of
Himalayan Power Partner Limited (HPPL)
to its pipeline under preliminary review. The application was submitted to the board on Ashadh 24, 2082.
The insurance company is looking to issue 50% rights shares worth Rs. 53.27 Crores through the issue of 327,085.00 (1: 0.50) units of rights shares to its existing shareholders. The current paid-up capital of the company is Rs. 1.06 Arba. After the adjustment of the proposed right share, the paid-up capital of the company will increase to Rs. 1.59 Arba.
Global IME Capital Limited is appointed as the issue manager.",0.6440757513046265
2024-12-23,Himalayan Power Partner Calls AGM on Poush 29; When's the Book Closure?,https://www.sharesansar.com/newsdetail/himalayan-power-partner-calls-agm-on-poush-29-whens-the-book-closure-2024-12-23,"Himalayan Power Partner Limited (HPPL)
has called its 12th AGM on 29th Poush, 2081. The meeting will be held in Amrapali Banquet, Bhatbhateni, Kathmandu, starting from 9 am that day.
These are the agendas:
1) Endorsement of financial reports for the fiscal year 2080/81.
2) Endorsement of annual reports presented by the chairman.
3) Appointment of auditor for the fiscal year 2081/82.
4) To approve the appointment of the board of directors.
5) To issue 1:0.5 right shares.
Poush 17 is the book closure date. Thus, shareholders maintained before that day can attend the AGM.
AGM Notice",0.9299072027206421
2024-11-14,Himalayan Power Partner Limited Proposes to Issue 50% Right Shares; Decision Subject to Approval from ERC,https://www.sharesansar.com/newsdetail/himalayan-power-partner-limited-proposes-to-issue-50-right-shares-decision-subject-to-approval-from-erc-2024-11-14,"According to the decision of the Board of Directors meeting of
Himalayan Power Partner Limited (HPPL)
, the company has proposed to issue right shares in the ratio of 2:1 or 50% right shares.
The meeting of the board of directors held on Kartik 29, 2081 has decided to issue the 50% right shares on the paid-up capital of Rs. 1.06 Arba. Hence, after the issue of 53,27,085 units of right shares, the paid-up capital of the company will increase to Rs. 1.59 Arba. This right share issuance is intended to repay the company's outstanding loans to the bank.
However, it is important to note that the issuance of these right shares is contingent upon receiving approvals from both the regulatory bodies, namely the Electricity Regulatory Commission and the Securities Board of Nepal (SEBON).
HPPL closed at Rs. 364.90.",0.7455436587333679
2023-12-17,Himalayan Power Partner To Convene 11th AGM on Poush 25: When's the Book Closure?,https://www.sharesansar.com/newsdetail/himalayan-power-partner-to-convene-11th-agm-on-poush-25-whens-the-book-closure-2023-12-17,"Himalayan Power Partner Limited (HPPL)
has called its 11th Annual General Meeting (AGM) scheduled for Poush 25, 2080.
In an AGM notice published recently, the company informed shareholders that it will not be proposing any dividend for the fiscal year 2079/80. The current paid-up capital of the company is Rs. 1.06 Arba.
HPPL has set Poush 12 as the book closure date. Shareholders maintaining shares before this date will be eligible to attend the AGM.
As of December 14, HPPL closed at Rs. 234.5.",0.8932575583457947
2023-09-26,SEBON to Enforce Stricter Rules for Hydropower Companies: Strengthening Corporate Governance and Share Sale Protocols,https://www.sharesansar.com/newsdetail/sebon-to-enforce-stricter-rules-for-hydropower-companies-strengthening-corporate-governance-and-share-sale-protocols-2023-09-26,"The Securities Board of Nepal (SEBON) is planning to implement significant changes in the rules and regulations governing hydropower companies, particularly in the issuance of Initial Public Offerings (IPOs) and the issuance of right shares. These changes will involve amendments to the registration and expulsion regulations related to hydropower companies.
Hydropower companies have been known to issue shares to the general public to raise capital for their projects. However, concerns have arisen when these companies deviate from their intended goals and prioritize profit-making. In response, the SEBON is considering introducing provisions that would make the registration and expulsion of hydropower companies more structured and transparent.
In the proposed amendments to the regulations, SEBON aims to collaborate with representatives of hydropower producers, the Independent Power Producers' Association Nepal (IPPAN), to make the initial expulsion process more systematic and accountable. These changes would require the consent of energy producers as well.
IPO Issuance
Hydropower companies seeking IPOs will be required to provide a progress report indicating that at least 50% of their work, aligned with their objectives, has been completed. Additionally, they must furnish a certified statement from relevant banks regarding any loans they have taken for their projects. Final approval for the IPO will only be granted by the board once there is documented evidence of at least 65% completion of the physical infrastructure.
Hydropower companies will also need to commit to using the funds from the IPO for their ongoing projects or for repaying their loans to the bank. The provision to use IPO funds for expanding new projects or repaying loans will only apply if the internal rate of return (IRR) of the hydropower project exceeds 12%.
Right Shares Issuance
For hydropower companies listed on the Nepal Stock Exchange (NEPSE) that intend to invest in new projects and issue the right shares, the regulatory board will mandate that the company's net worth must not fall below the paid-up capital. However, it's important to note that this requirement will only apply to future proposals for the issuance of right shares by companies and will not affect those companies that have already submitted such proposals.
In cases where the company's net worth does not meet the requirement, the company will have to commit to raising the necessary funds through bank loans or other sources to cover the expenses of the new project or to repay the loans. Such practices will be subject to approval by the board.
Lock-In Period
Following the expiration of the lock-in period as per the hydropower company's regulations, shareholders who remain in the capacity of founders will have the option to sell their shares. However, this will be subject to a provision requiring the company to be actively engaged in commercial electricity production.
In accordance with this provision, once shareholders decide to sell their shares post the lock-in period, the company must have been actively involved in the production of electricity. The decision to permit such sales will be subject to approval from the company's board, which will include any necessary modifications to the company's articles of association and regulations.
Information regarding the lock-in period for shares held by foundational groups and other essential details will be communicated to the board and the securities market. Additionally, the relevant company will be required to publish this information on its website and in a nationally recognized daily newspaper at least 15 days before the commencement of share trading.
These changes are aimed at strengthening the corporate governance of listed hydropower companies and ensuring that the role of independent directors is more empowered and effective. The regulatory board expects listed companies to fully adhere to these regulations for the benefit of both investors and the hydropower sector as a whole.",0.8841953873634338
2023-09-10,DATA COMPILATION: Nepal's Hydropower Lock-In Period,https://www.sharesansar.com/newsdetail/data-compilation-nepals-hydropower-lock-in-period-2023-09-10,"A lock-in period is a predetermined duration during which investors are restricted from selling, transferring, or disposing of their shares or assets in a company or investment. This period is typically established by a contractual agreement or regulatory requirement and is designed to promote stability, discourage short-term trading, and align the interests of investors with the long-term success of the company or investment.
In Nepal, there is a lock-in period of 3 years on NEPSE only sectors like hydro, investment, manufacturing & processing, and hotels following the initial public offering (IPO) allotment to the general public. During this lock-in period, in the case of hydro and manufacturing & processing, the unit shares held by the project-affected locals and promoters are locked in for the said tenure. Meanwhile, in the case of the investment and hotel sector, as there is no reservation while issuing IPO for locals, only promoter shareholdings are locked in. Shareholders are typically restricted from selling or transferring their shares. The enduring lock-in period mandates that main promoters and early investors maintain their shares for three years after the IPO allotment to the general public.
This measure ensures that key stakeholders remain committed to the sustained growth and prosperity of enterprises listed on the Nepal Stock Exchange.
Notably, companies listed on the Nepal Stock Exchange have the flexibility to provide dividends to shareholders as early as the first year following their listing, contingent on the company's profitability.
The regulatory authorities in Nepal affirm that the combination of the 3-year lock-in period and the option for early dividend distribution effectively balances the interests of investors while fortifying market stability. By ensuring that main promoters maintain their shares during the initial phase, the risk of rapid share sell-offs during challenging market conditions is mitigated, safeguarding the resilience and integrity of Nepal's capital markets.
The lock-in duration of listed hydropower firms is outlined as follows:
The lock-in duration of hydropower firms that are yet to be listed in NEPSE is outlined as follows:
The Nepal Stock Exchange (NEPSE) boasts a total of 82 hydropower companies listed, with an additional 4 companies awaiting listing. Furthermore, 4 hydropower companies are actively preparing to issue their Initial Public Offering (IPO) shares to the public, while 3 others are patiently awaiting approval from the Securities Board of Nepal (SEBON) before proceeding with their IPO issuance plans after which there will be a total of 93 hydropower companies listed in NEPSE.
Among the 82 hydropower companies listed on the Nepal Stock Exchange, a significant number have reached the end of their lock-in periods. Specifically, in 2023, two companies see their lock-in periods conclude. Looking ahead, 9 more companies are set to reach their lock-in periods in 2024, followed by 16 companies in 2025, and 19 more in 2026.
Numerous hydropower companies are expected to be added to SEBON's pipeline gradually due to the absence of proper regulatory guidelines. This influx of companies into the stock market could potentially pose a risk to the overall hydropower sector. It is essential to establish robust regulatory measures to ensure the sector's stability and prevent any adverse effects from this rapid expansion.",0.9085747599601746
2023-05-22,Higher Financial Cost Led To Net Loss of Rs. 10.43 Crores for Himalayan Power Partner  (HPPL) in Q3 of FY 079/80,https://www.sharesansar.com/newsdetail/higher-financial-cost-led-to-net-loss-of-rs-1043-crores-for-himalayan-power-partner-hppl-in-q3-of-fy-07980-2023-05-22,"Himalayan Power Partner Limited (HPPL)
has published its third-quarter report for the ongoing fiscal year with a Net Loss of Rs. 10.43 crores. In the corresponding quarter of the past fiscal year, the company had earned Rs. 1.70 crores.
The company was able to generate Rs. 26.33 crores up to Q3 of FY 2079/80 from sale of electricity. However, the company has incurred Rs. 1.81 crores as the cost of sales, Rs. 34.10 lakhs as administrative expenses, and Rs. 54.16 lakhs as employee costs.
The hydropower company had to lose Rs. 24.86 crores in the form of financial cost up to the third quarter of the current fiscal year, which has negatively affected the profitability of the company.
HPPL maintains a paid-up capital of Rs. 1.06 Arba while has retained an earning of Rs. 11.47 crores.
The Earnings per Share (EPS) ratio of the company stands at a negative Rs. - 9.79 while it has a Net Worth per Share of Rs. 110.77.
The closing price of the company at the end of the third quarter of FY 79/80 was Rs. 297.
The company has completed the construction of the Lamjung-based Dordi Khola Hydroelectricity project of 27 MW capacity and begun commercial production from 2079/06/14. Following the same, the company's current assets and current liabilities have increased by 1.53% and 181.33%, respectively compared up to the corresponding quarter of the past fiscal year.
According to the management analysis of the company, following the completion of the construction of the aforementioned project, the company is studying the possibility of investments in other projects.
Click here for Q3 report:
Major Financial Highlights:
Particulars (In Rs '000)
Himalayan Power Partner
Q3 2079/80
Q3 2078/79
Difference
Paid Up Capital
1,065,417.00
1,065,417.00
0.00%
Retained Earnings
114,763.85
206,625.43
-44.46%
Property, Plant & Equipment
19,373.84
18,229.33
6.28%
Revenue from Power Sales
263,390.96
-
-
Cost of sales
18,143.98
-
-
Administrative Cost
3,410.67
-
-
Employee cost
5,416.22
-
-
Finance Expenses
248,691.25
-
-
Net Profit/Loss
-104,303.00
17,008.50
-
EPS (In Rs.)
-9.79
1.60
-
Net Worth per Share (In Rs.)
110.77
119.39
-7.22%
Qtr End Market Price
297
-",0.29789644479751587
2023-04-17,Country Adds Around 500 Megawatts Power and Exported 425 Megawatts of electricity to India in 2079 BS,https://www.sharesansar.com/newsdetail/country-adds-around-500-megawatts-power-and-exported-425-megawatts-of-electricity-to-india-in-2079-bs-2023-04-17,"Shoulder-to-shoulder efforts and cooperation between the government and the private sector in the development and expansion of electricity considered to be a foundation for the country's economic prosperity have started bearing fruits.
As we just welcome the Nepali New Year, 2080 BS, approximately 500 megawatts of power have been added to the national grid throughout the year, 2079 BS.
Electricity addition has continued, according to the Nepal Electricity Authority (NEA), the public power utility, adding that the country's total installed capacity would reach around 3,000 megawatts within the current fiscal year, 2022/23 ending mid-July, if this continues.
So far, 2689 megawatts of power have been linked with the national grid, it said. Until mid-July, 2023, additional 15 hydropower projects are expected to be over.
In the year, 2079 BS, a total of 19 hydropower projects have come into full operation, and the test of nine others has reached the final stage, it has been said.
The biggest project developed by the private sector that has been completed within the year is the Solukhola (Dudhkoshi) Hydroelectricity Project. Inaugurated by Prime Minister Pushpa Kamal Dahal 'Prachanda', the project developed by Sahas Urja started commercial production on March 1, 2023.
Nepal has been already self-sufficient in power during the monsoon season and the situation for the winter is also improving.
Projects with an accumulative capacity of 3,280 megawatts are under development and once they are complete, the national grid will have around 7,000 megawatts of electricity.
The NEA prepares to export around 1,200 MW of electricity in the coming rains (monsoon).
According to Independent Power Producers Association Nepal (IPPAN), some projects promoted by the private sector are in the phase of test production.
Those projects will begin commercial production following the 15-day test production in the presence of NEA employees. The test production of 19.8 MW Upper Solu River Hydropower Project promoted by the Beni Hydropower has neared the final phase. As said by company managing director Ganesh Karki, the project's power has been already connected to the national grid and commercial production is likely within the next few days.
Likewise, the 14.9 MW Mayakhola Project based in the Sankhuwasabha district will be starting commercial production very soon.
The 5 MW Rukumgad Project based in Rukum, the Sindhupalchowk-based Ghattekhola Project of around one megawatt will be entering the phase of commercial production.
The 54 MW Super Dordi 'B' in Lamjung
and the 2 MW Solar Power Project in Nawalparasi, 6.8 MW Solar Power Project in Morang, and the 10 MW in Banke have been already connected to the national grid.
As the NEA stated, the 10 MW capacity Makarigad Project also started commercial production this year. Based in Darchula, this project has contributed to managing the power supply in the Sudurpaschim province.
NEA executive director Kulman Ghising has directed the construction companies concerned to complete the construction of the Rasuwagadhi, Sanjen, and Mid Bhotekoshi hydel projects by the end of the current fiscal year. These projects are being constructed through the public-private partnership model.
Rasuwagadhi project has a total capacity of producing 111 megawatts, the Upper and Lower Sanjen 57 megawatts, and the Mid Bhotekoshi project 102 megawatts. Once the power produced from these projects is connected to the national grid, it would make a positive impact on the power supply sector.
NEA exported 425 megawatts of electricity to India in the year 2079 BS. It has made an income equivalent to Rs 8.44 billion in the current fiscal year through power export alone. Preparations are being made to export 1,200 megawatts of excess power in this fiscal year.
Important talks were held in the year 2079 BS with India for power trade. An agreement has also been reached with Bangladesh for exporting 50 megawatts of power initially.
The process of constructing the New Butwal-Gorakhpur 400 kV transmission line has moved ahead. The government has registered a company and forwarded the process of building the 1,200-megawatt capacity Budhigandaki Hydroelectricity Project.
Indian companies have shown interest in constructing some big projects. The Indian company, NHPC, has moved ahead with the necessary process for the construction of the 750 MW capacity West Seti and the 450 MW Seti River-6 Project.
Foreign investment has been gradually attracted to the energy sector. In the same way, the domestic investors are preparing to go ahead with the construction of projects with a capacity of generating 1,553 MW power, IPPAN's executive member Prakash Dulal said.
The total production capacity of the under-construction projects and those that are in the process of construction is 4,834 MW. Electricity has reached nearly 96.5 percent of households.
Seen in this backdrop, the year 2079 BS has become an important year for the development and expansion of the energy sector.",0.21512436866760254
2022-12-19,Himalayan Power Partner Calls AGM on Poush 29; When's the Book Closure?,https://www.sharesansar.com/newsdetail/himalayan-power-partner-calls-agm-on-poush-29-whens-the-book-closure-2022-12-19,"Himalayan Power Partner Limited (HPPL)
has called its 10th AGM on 29th Poush, 2079. The meeting will be held in Amrapali Banquet, Bhatbhateni, Kathmandu, starting from 9 am that day.
These are the agendas:
1) Endorsement of financial reports for the fiscal year 2078/79.
2) Endorsement of annual reports presented by the chairman.
3) Appointment of auditor for the fiscal year 2079/80 and approval of their compensation.
4) Approval of Rs. 2,18,600 of financial assistance provided by the company under social responsibility.
5) Approving loans taken by the company in excess of its paid-up capital and accumulated profits.
Poush 13 is the book closure date. Thus, shareholders maintained before that day can attend the AGM.
AGM Notice",0.9329668879508972
