Date,Headline,Link,Full Content,Sentiment_Score
2025-12-21,Reminder! Last Trading Day to Secure Dividend of Four Companies,https://www.sharesansar.com/newsdetail/reminder-last-trading-day-to-secure-dividend-of-four-companies-2025-12-21,"Today is the last day to grab the dividend proposed by
Taragaon Regency Hotel Limited (TRH).
The company has also called its 29th AGM on 23rd Poush, 2082. The meeting will be held in the Nepal Army Officers' Club, Bhadrakali, Kathmandu, starting at 11 AM.
Among the other agendas, the AGM will endorse a 5% dividend for the fiscal year 2081/82. The board of directors meeting held on Mangsir 22 has decided to distribute a 5% cash dividend (excluding tax) from the paid-up capital. Since the company's paid-up capital is Rs. 1,962,120,200.
The book closure date is from Poush 07 to Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Similarly, Today is the last day to grab the dividend proposed by
Nepal Hydro Developer Limited (NHDL).
The company has also called its 19th AGM for 23rd Poush, 2082. The meeting will be held at 11 AM that day in the Amrapali Banquet, Bhatbhateni, Kathmandu.
Among the other agenda items, the AGM will endorse a 9.47% dividend for FY 2081/82. The 95th board of directors meeting, held on Kartik 28, has decided to distribute 9% bonus shares and a 0.47% cash dividend (for tax purposes) from the paid-up capital. Since the company's paid-up capital is Rs. 38.81 crore, the bonus shares are worth Rs. 3.49 crores, and the cash dividend is worth Rs. 18.38 lakhs.
The book closure date is from Poush 07. Thus, shareholders maintain that day are entitled to the dividend payout and can also attend the AGM.
Similarly, Today is the last day to grab the dividend proposed by
Nepal Life Insurance Company Limited (NLIC).
The company has also called its 26th AGM on 19th Poush, 2082. The meeting will be held in Hotel Vishuwa, Birgunj, Parsa, starting at 9:00 AM that day.
Among the other agendas, the AGM will endorse a 21.05% dividend for the fiscal year 2081/82. The 404th meeting of the board of directors held on Mangsir 24 has decided to distribute a 16.05% cash dividend (including tax) and 5% bonus shares. The existing paid-up capital of NLIC is Rs. 9.02 Arba.
The book closure date is from Poush 07. Thus, shareholders maintain that day are entitled to the dividend payout and can also attend the AGM.
And, Today is the last day to grab the dividend proposed by
Mahalaxmi Bikas Bank Limited (MLBL).
The company has also called its 24th AGM on 21st Poush, 2082. The meeting will be held at 10 AM that day in the Tribhuvan Army Officers' Club, Bhadrakali, Kathmandu.
Among other agendas, the AGM will endorse a 10.37% dividend for the fiscal year 2081/82. The 635th meeting of the board of directors held on Kartik 17 has proposed a 10.37% dividend for the fiscal year 2081/82. 5% bonus shares worth Rs. 21.48 Crores and 5.37% cash dividends (for tax purposes) worth Rs. 23.07 Crores have been proposed. The company's existing paid-up capital is Rs. 4.29 Arba.
The book closure date is from Poush 07. Thus, shareholders maintain that day are entitled to the dividend payout and can also attend the AGM.",0.9174743890762329
2025-12-08,Comprehensive Data Compilation on Lock-In Periods of Hydropower Companies Listed on NEPSE,https://www.sharesansar.com/newsdetail/comprehensive-data-compilation-on-lock-in-periods-of-hydropower-companies-listed-on-nepse-2025-12-08,"A lock-in period refers to a set timeframe during which investors are not allowed to sell or transfer their shares, a rule generally imposed through regulations or contractual terms to maintain stability and curb short-term speculation. In Nepal, companies in sectors such as hydropower, investment, manufacturing & processing, and hotels are subject to a mandatory three-year lock-in period on NEPSE after IPO allotment to the public. For hydropower and manufacturing & processing firms, both promoters and project-affected locals must hold their units throughout this period. In the investment and hotel sectors—where there is no separate IPO reservation for locals—the lock-in requirement applies only to promoter shares. This setup ensures long-term commitment from key stakeholders and limits abrupt sell-offs during the early phase of a company’s market presence.
Regulators highlight that combining the three-year lock-in rule with the provision allowing companies to distribute dividends from their first profitable year creates a balanced approach for both investors and the market. By requiring promoters to stay invested in the initial years, the market is protected from sudden, large-scale disposals of shares during uncertain conditions. This mechanism plays a vital role in preserving market confidence, enhancing resilience, and supporting sustainable growth within Nepal’s capital markets.
The lock-in duration applicable to listed hydropower companies is detailed below:
The Nepal Stock Exchange (NEPSE) currently has 97 listed hydropower companies. Among those companies actively traded, a considerable portion has already completed their lock-in periods.
In 2025 alone, two companies will see their lock-in periods expire. This will be followed by nine companies in 2024, sixteen in 2026, and an additional seven companies in 2028.",0.912453293800354
2025-11-16,Nepal Hydro Developer Proposes 9.47% Dividend for FY 2081/82,https://www.sharesansar.com/newsdetail/nepal-hydro-developer-proposes-947-dividend-for-fy-208182-2025-11-16,"Nepal Hydro Developer Limited (NHDL)
has proposed a 9.47% dividend for the fiscal year 2081/82. The company has also called its 19th AGM.
The 95th board of directors meeting held on Kartik 28 has decided to distribute 9% bonus shares and 0.47% cash dividend (for tax purposes) from the paid-up capital. Since the company's paid-up capital is Rs. 38.81 crore, the bonus shares are worth Rs. 3.49 crores, and the cash dividend is worth Rs. 18.38 lakhs.
The dividend will be distributed only after approval by the Electricity Regulatory Commission and endorsement by the company's upcoming 19th AGM.
As of writing, NHDL has an LTP of Rs. 660.00.
Dividend History:",0.9154282212257385
2025-05-05,Bonus Shares of RSDC Laghubitta and Nepal Hydro Developers Listed in NEPSE,https://www.sharesansar.com/newsdetail/bonus-shares-of-rsdc-laghubitta-and-nepal-hydro-developers-listed-in-nepse-2025-05-05,"8,97,133.52 unit bonus shares of
RSDC Laghubitta Bittiya Sanstha Ltd. (RSDC)
have been listed in NEPSE.
The company convened its 11th AGM on 29th Poush, 2081, and endorsed a 10% dividend from the profits of FY 80/81 for shareholders. The 161st meeting of the Board of Directors (BODs) held on Kartik 1 decided to distribute a 10% dividend from the paid-up capital of Rs. 94.43 Crores. 9.5% bonus shares and 0.5% for cash dividend (including tax) were proposed. The same bonus shares are now listed in NEPSE.
As of writing, RSDC has an LTP of Rs. 653.80.
Similarly, 2,87,553.08 unit bonus shares of
Nepal Hydro Developers Ltd. (NHDL)
have been listed in NEPSE.
The company convened its 18th AGM on Poush 25, 2081, and endorsed 8% bonus shares and 0.42% cash dividend (tax purposes) from the paid-up capital of Rs. 35.94 crore, the bonus shares were worth Rs. 2.87 crore, and the cash dividend was worth Rs. 15.13 lakhs. The same bonus shares are now listed in NEPSE.
As of writing, NHDL has an LTP of Rs. 724.",0.8814941644668579
2024-12-22,Don't Forget! Last Day to Grab Dividend Proposed by Nepal Hydro Developer Limited,https://www.sharesansar.com/newsdetail/dont-forget-last-day-to-grab-dividend-proposed-by-nepal-hydro-developer-limited-2024-12-22,"Today is the last day to claim the proposed
Nepal Hydro Developer Limited (NHDL)
dividend. The company has also called its 18th AGM on Poush 25, 2081.
The 91st board of directors meeting held on Mangsir 28 has decided to distribute 8% bonus shares and 0.42% cash dividend (tax purposes) from the paid-up capital. Since the company's paid-up capital is Rs. 35.94 crore, the bonus shares are worth Rs. 2.87 crore and the cash dividend is worth Rs. 15.13 lakhs.
Poush 8 is the book closure date. Thus, shareholders who have maintained their shares until today are entitled to the dividend payout and can attend the AGM.
As of writing, NHDL has an LTP of Rs. 715.00.",0.913142740726471
2024-12-16,Nepal Hydro Developer Proposes 8.42% Dividend for FY 2080/81; Calls AGM on Poush 25,https://www.sharesansar.com/newsdetail/nepal-hydro-developer-proposes-842-dividend-for-fy-208081-calls-agm-on-poush-25-2024-12-16,"Nepal Hydro Developer Limited (NHDL)
has proposed an 8.42% dividend for the fiscal year 2080/81. The company has also called its 18th AGM on Poush 25, 2081.
The 91st board of directors meeting held on Mangsir 28 has decided to distribute 8% bonus shares and 0.42% cash dividend (tax purposes) from the paid-up capital. Since the company's paid-up capital is Rs. 35.94 crore, the bonus shares are worth Rs. 2.87 crore and the cash dividend is worth Rs. 15.13 lakhs.
The book closure for the proposed dividend and AGM is on 8th Poush, 2081. Therefore, the shareholders maintained till the 7th Poush are entitled to dividend payout and can attend the AGM.
As of writing, NHDL has an LTP of Rs. 754.80.
Dividend History:",0.9190288782119751
2024-10-15,Nepal Hydro Developers Limited to Invest in Super Khudi Hydropower Project,https://www.sharesansar.com/newsdetail/nepal-hydro-developers-limited-to-invest-in-super-khudi-hydropower-project-2024-10-15,"Nepal Hydro Developers Limited (NHDL)
has made a significant decision regarding investment in the Super Khudi Hydropower Project. During its 89th board meeting, held on October 9, 2024, at 6:00 PM, the company unanimously decided to invest a maximum of Rs. 10 Crore in the 26 MW Upper Khudi Hydropower Project, promoted by Super Khudi Hydropower Limited.
The investment will be made by purchasing up to 1,000,000 shares, each with a nominal value of NPR 100. This move is expected to boost the development of the Upper Khudi Hydropower Project and further strengthen NHDL's portfolio in Nepal's growing hydropower sector.
The company has requested shareholders and the general public to take note of this important development.",-0.6828711628913879
2024-05-31,7% Bonus Shares of Nepal Hydro Developer Limited Listed in NEPSE,https://www.sharesansar.com/newsdetail/7-bonus-shares-of-nepal-hydro-developer-limited-listed-in-nepse-2024-05-31,"2,35,148.55 unit bonus shares of
Nepal Hydro Developer Limited (NHDL)
have been listed in NEPSE.
The company convened its 17th AGM on Poush 12, 2080, and endorsed a 7.37% dividend for the fiscal year 2079/80. The 82nd board of directors meeting held on Mangsir 15 decided to distribute the dividend on the paid-up capital of Rs. 33.59 crores. 7% bonus shares worth Rs. 2,35,14,855 and 0.37% cash dividend (including tax) worth Rs. 12,27,623.95 were proposed.
The same bonus shares are now listed in NEPSE.
NHDL closed at Rs. 500.00.",0.9028459191322327
2023-12-10,Reminder! Last Day to Grab Dividend Proposed by NIC Asia Laghubitta and Nepal Hydro Developer,https://www.sharesansar.com/newsdetail/reminder-last-day-to-grab-dividend-proposed-by-nic-asia-laghubitta-and-nepal-hydro-developer-2023-12-10,"Today is the last day to grab the dividend proposed by NIC Asia Laghubitta Bittiya Sanstha Limited (NICLBSL) and Nepal Hydro Developer Limited (NHDL).
NIC Asia Laghubitta Bittiya Sanstha Limited (NICLBSL)
called its 6th AGM on 6th Poush, 2080. The meeting will be held in Gorkha Hotel, Chatara Line, Dharan-12, Sunsari, starting at 9 am that day.
Among other agendas, the AGM will endorse a 15% dividend for the fiscal year 2079/80. The meeting of the board of directors held on Kartik 1st decided to distribute the entirety of the dividend in cash. Since the paid-up capital of the company is Rs. 1.73 Arba, the cash dividend is worth a little over Rs. 26.09 crores.
Mangsir 25 is the book closure date. Thus, shareholders maintained till today are entitled to the dividend payout and can also attend the AGM.
Similarly,
Nepal Hydro Developer Limited (NHDL)
has called its 17th AGM on Poush 12, 2080.
The 82nd board of directors meeting held on Mangsir 15 has decided to distribute 7% bonus shares and 0.37% cash dividend (tax purposes) from the paid-up capital. Since the company's paid-up capital is Rs. 33.59 crores, the bonus shares are worth Rs. 2,35,14,855 and the cash dividend is worth Rs. 12,27,623.95.
Mangsir 25 is the book closure date. Thus, shareholders maintained till today are entitled to the dividend payout and can also attend the AGM.",0.9130803346633911
2023-12-03,Nepal Hydro Developer Proposes 7.37% Dividend for FY 2079/80; Calls AGM on Poush 12,https://www.sharesansar.com/newsdetail/nepal-hydro-developer-proposes-737-dividend-for-fy-207980-calls-agm-on-poush-12-2023-12-03,"Nepal Hydro Developer Limited (NHDL)
has proposed a 7.37% dividend for the fiscal year 2079/80. The company has also called its 17th AGM on Poush 12, 2080.
The 82nd board of directors meeting held on Mangsir 15 has decided to distribute 7% bonus shares and 0.37% cash dividend (tax purposes) from the paid-up capital. Since the company's paid-up capital is Rs. 33.59 crores, the bonus shares are worth Rs. 2,35,14,855 and the cash dividend is worth Rs. 12,27,623.95.
The book closure for the proposed dividend and AGM is on 25th Mangsir, 2080. Therefore, the shareholders maintained till 24th Mangsir are entitled to dividend payout and can attend the AGM.
As of writing, NHDL has an LTP of Rs. 330.10.",0.9128562808036804
