Date,Headline,Link,Full Content,Sentiment_Score
2025-12-08,Comprehensive Data Compilation on Lock-In Periods of Hydropower Companies Listed on NEPSE,https://www.sharesansar.com/newsdetail/comprehensive-data-compilation-on-lock-in-periods-of-hydropower-companies-listed-on-nepse-2025-12-08,"A lock-in period refers to a set timeframe during which investors are not allowed to sell or transfer their shares, a rule generally imposed through regulations or contractual terms to maintain stability and curb short-term speculation. In Nepal, companies in sectors such as hydropower, investment, manufacturing & processing, and hotels are subject to a mandatory three-year lock-in period on NEPSE after IPO allotment to the public. For hydropower and manufacturing & processing firms, both promoters and project-affected locals must hold their units throughout this period. In the investment and hotel sectors—where there is no separate IPO reservation for locals—the lock-in requirement applies only to promoter shares. This setup ensures long-term commitment from key stakeholders and limits abrupt sell-offs during the early phase of a company’s market presence.
Regulators highlight that combining the three-year lock-in rule with the provision allowing companies to distribute dividends from their first profitable year creates a balanced approach for both investors and the market. By requiring promoters to stay invested in the initial years, the market is protected from sudden, large-scale disposals of shares during uncertain conditions. This mechanism plays a vital role in preserving market confidence, enhancing resilience, and supporting sustainable growth within Nepal’s capital markets.
The lock-in duration applicable to listed hydropower companies is detailed below:
The Nepal Stock Exchange (NEPSE) currently has 97 listed hydropower companies. Among those companies actively traded, a considerable portion has already completed their lock-in periods.
In 2025 alone, two companies will see their lock-in periods expire. This will be followed by nine companies in 2024, sixteen in 2026, and an additional seven companies in 2028.",0.912453293800354
2024-10-30,ICRA Nepal Reaffirms BB+ Issuer Rating for National Hydro Power Company Limited,https://www.sharesansar.com/newsdetail/icra-nepal-reaffirms-bb-issuer-rating-for-national-hydro-power-company-limited-2024-10-30,"ICRA Nepal Limited has reaffirmed the [ICRANP-IR] BB+ issuer rating for National Hydro Power Company Limited, indicating a medium risk of failing to meet financial obligations on time. This rating reflects the issuer's general creditworthiness but does not pertain to any specific bond.
The rating scale ranges from [ICRANP-IR] AA to [ICRANP-IR] C, with modifiers like '+' or '–' indicating relative positions; specifically, [ICRANP-IR] BB+ is one mark above [ICRANP-IR] BB, while [ICRANP-IR] BB- is one mark below [ICRANP-IR] BB.",0.8448201417922974
2024-04-26,"National Hydro Power Company Reports Decreased Q3 Net Loss at Rs. 1.15 Crores, Highlights Surge in Hydro Project Investments",https://www.sharesansar.com/newsdetail/national-hydro-power-company-reports-decreased-q3-net-loss-at-rs-115-crores-highlights-surge-in-hydro-project-investments-2024-04-26,"National Hydro Power Company Limited (NHPC)
has released its unaudited third-quarter report for FY 2080/2081, revealing a net loss of Rs. 1.15 Crores for Q3. This marks an improvement from the net loss of Rs. 2.29 Crores reported in the same quarter of the previous year.
NHPC's paid-up capital remains stable at Rs. 2.46 Arba, accompanied by a share premium of Rs. 1.93 crores and reserves and surplus totaling Rs. 1.5 crores.
The company's electricity sales amounted to Rs. 2.91 Crores, registering a slight increase of 0.08% compared to Q3 of FY 80/81. Additionally, NHPC reported a significant surge of 618.72% in investments in hydro projects, totaling Rs. 76.92 Crores for the quarter. Moreover, loans increased by 45.94% to reach Rs. 35.26 crores.
Administrative expenses witnessed a 10.71% increase during this period, reaching Rs. 92.15 lakhs, while finance expenses amounted to Rs. 72.34 lakhs.
NHPC reported an earnings per share (EPS) of Rs. 0.37 and a net worth per share of Rs. 101.40.
*Note that the profit statement provided pertains solely to the third quarter and does not represent cumulative figures. Consequently, although a net loss was reported for Q3, the published earnings per share (EPS) reflects the cumulative data available in the report. Therefore, despite the loss incurred in Q3, the EPS figure remains positive as it incorporates the cumulative performance data rather than being solely indicative of Q3 results.
Report:
Major Financial Highlights
Particulars (In Rs '000)
National Hydro Power Company
Q3 2080/81
Q3 2079/80
Difference
Paid Up Capital
2,467,162.92
1,645,016.94
49.98%
Share Premium
19,381.82
0.00
-
Reserves and Surplus
15,077.25
8,303.71
81.57%
Loan and Borrowings
352,623.16
241,616.48
45.94%
Property, Plant & Equipment
1,037,471.75
1,004,825.20
3.25%
Investment in Hydro Projects
769,250.00
107,030.50
618.72%
Income from Power Sales
29,163.73
29,141.47
0.08%
Administrative Expenses
9,215.38
8,323.95
10.71%
Financial Cost
7,234.98
11,291.09
-35.92%
Other Income
16.78
345.00
-95.14%
Net Profit
-11,497.51
-22,904.81
-
EPS (In Rs.)
0.37*
-
-
Net Worth per Share (In Rs.)
101.40
100.50
0.89%
Qtr end PE Ratio (times)
409.46
-
-
Qtr End Market Price
151.5
-
-",-0.6461267471313477
2023-12-10,National Hydro Power Company's AGM Rescheduled For Poush 6,https://www.sharesansar.com/newsdetail/national-hydro-power-companys-agm-rescheduled-for-poush-6-2023-12-10,"National Hydro Power Company Limited (NHPC)
has called its 27th AGM on 6th Poush, 2080. The meeting will be held in Delish Opera Restro and Banquet, Baluwatar, Kathmandu, starting at 11 am that day.
Previously, the company had decided to convene its AGM on Mangsir 22, 2080. However, due to insufficient participation of shareholders to conduct the meeting, it was postponed.
These are the agendas of the AGM:
1) Endorsement of financial reports for the fiscal year 2079/80.
2) Endorse the auditor's report with PL statements, financial reports, and cash flow reports.
3) Endorse the appointment of the auditor for the fiscal year 2079/80.
Mangsir 7 was the book closure date. Thus, shareholders maintained before that day can attend the AGM.
AGM Notice:",0.8941302299499512
2023-10-19,50% Right Shares of National Hydropower Company Listed on NEPSE for Trading,https://www.sharesansar.com/newsdetail/50-right-shares-of-national-hydropower-company-listed-on-nepse-for-trading-2023-10-19,"82,21,459.7178 units of right shares of
National Hydro Power Company Limited (NHPC)
have been listed in NEPSE.
Earlier, National Hydro Power Company Limited (NHPC) had allotted its 10: 5 ratio right share issue to its shareholders from 29th Ashad to 18th Shrawan, 2080.
Out of 82,21,459.7178 unit right shares, the eligible shareholders of the company applied for a total of 68,84,717 units. The shares were allotted to applicants accordingly.
Subsequently, The hydropower company conducted an auction of 13,36,742.7178 units unsubscribed right shares from 13th Bhadra to 24th Bhadra, 2080.
Muktinath Capital was the auction manager for the company.
As of writing, NHPC has an LTP of Rs. 145.",0.9162868857383728
2023-10-11,"After Successful Acquisition of Sunkoshi Hydropower, 25,000 Additional Shares of NHPC Listed in NEPSE",https://www.sharesansar.com/newsdetail/after-successful-acquisition-of-sunkoshi-hydropower-25000-additional-shares-of-nhpc-listed-in-nepse-2023-10-11,"25,000 additional shares of
National Hydropower Company Limited (NHPC)
have been listed in NEPSE after a successful acquisition of Sunkoshi Hydropower by National Hydropower Co. Ltd.
National Hydropower Co. Ltd. had acquired Sunkoshi Hydropower with a swap ratio of  1: 0.25 ratio. NHPC's total listed shares were 1,64,17,921 units which has now reached to 1,64,42,920 units shares after the acquisition.
NHPC closed at Rs. 144 today.",0.904816210269928
2023-09-26,SEBON to Enforce Stricter Rules for Hydropower Companies: Strengthening Corporate Governance and Share Sale Protocols,https://www.sharesansar.com/newsdetail/sebon-to-enforce-stricter-rules-for-hydropower-companies-strengthening-corporate-governance-and-share-sale-protocols-2023-09-26,"The Securities Board of Nepal (SEBON) is planning to implement significant changes in the rules and regulations governing hydropower companies, particularly in the issuance of Initial Public Offerings (IPOs) and the issuance of right shares. These changes will involve amendments to the registration and expulsion regulations related to hydropower companies.
Hydropower companies have been known to issue shares to the general public to raise capital for their projects. However, concerns have arisen when these companies deviate from their intended goals and prioritize profit-making. In response, the SEBON is considering introducing provisions that would make the registration and expulsion of hydropower companies more structured and transparent.
In the proposed amendments to the regulations, SEBON aims to collaborate with representatives of hydropower producers, the Independent Power Producers' Association Nepal (IPPAN), to make the initial expulsion process more systematic and accountable. These changes would require the consent of energy producers as well.
IPO Issuance
Hydropower companies seeking IPOs will be required to provide a progress report indicating that at least 50% of their work, aligned with their objectives, has been completed. Additionally, they must furnish a certified statement from relevant banks regarding any loans they have taken for their projects. Final approval for the IPO will only be granted by the board once there is documented evidence of at least 65% completion of the physical infrastructure.
Hydropower companies will also need to commit to using the funds from the IPO for their ongoing projects or for repaying their loans to the bank. The provision to use IPO funds for expanding new projects or repaying loans will only apply if the internal rate of return (IRR) of the hydropower project exceeds 12%.
Right Shares Issuance
For hydropower companies listed on the Nepal Stock Exchange (NEPSE) that intend to invest in new projects and issue the right shares, the regulatory board will mandate that the company's net worth must not fall below the paid-up capital. However, it's important to note that this requirement will only apply to future proposals for the issuance of right shares by companies and will not affect those companies that have already submitted such proposals.
In cases where the company's net worth does not meet the requirement, the company will have to commit to raising the necessary funds through bank loans or other sources to cover the expenses of the new project or to repay the loans. Such practices will be subject to approval by the board.
Lock-In Period
Following the expiration of the lock-in period as per the hydropower company's regulations, shareholders who remain in the capacity of founders will have the option to sell their shares. However, this will be subject to a provision requiring the company to be actively engaged in commercial electricity production.
In accordance with this provision, once shareholders decide to sell their shares post the lock-in period, the company must have been actively involved in the production of electricity. The decision to permit such sales will be subject to approval from the company's board, which will include any necessary modifications to the company's articles of association and regulations.
Information regarding the lock-in period for shares held by foundational groups and other essential details will be communicated to the board and the securities market. Additionally, the relevant company will be required to publish this information on its website and in a nationally recognized daily newspaper at least 15 days before the commencement of share trading.
These changes are aimed at strengthening the corporate governance of listed hydropower companies and ensuring that the role of independent directors is more empowered and effective. The regulatory board expects listed companies to fully adhere to these regulations for the benefit of both investors and the hydropower sector as a whole.",0.8841953873634338
2023-09-21,"National Hydro Power Company Allots Auctioned Shares to Bidders, Company Refunding Non-Allottees From Ashwin 02",https://www.sharesansar.com/newsdetail/national-hydro-power-company-allots-auctioned-shares-to-bidders-company-refunding-non-allottees-from-ashwin-02-2023-09-21,"National Hydro Power Company Limited (NHPC)
has allotted its 13,36,742.7178 units of ordinary rights share issue to the general public. The company is refunding money to the non-allottee investors from 2nd Ashwin, 2080.
13,36,742.7178 units of ordinary right shares were auctioned which was the unclaimed portion of the rights offering. The company opened a 10: 5 ratio right share issue to its shareholders from 29th Ashad to 18th Shrawan, 2080. The same unsold right shares were auctioned to the general public from 13th to 24th Bhadra. This was 16.25% of the total right shares issued to the shareholders of the company.
Muktinath Capital Limited was appointed the auction manager. The bids were opened at the premises of the auction manager on 29th Bhadra, 2080.
According to the auction manager, Rs. 110 was the cut-off rate for the ordinary shares.
Notice",0.9226211309432983
2023-09-15,Bids Received in Auction of National Hydro Power Company Ordinary Shares Opened; What is the Cut-Off Rate?,https://www.sharesansar.com/newsdetail/bids-received-in-auction-of-national-hydro-power-company-ordinary-shares-opened-what-is-the-cut-off-rate-2023-09-15,"The bids received in the auction of 13,36,742.7178 unit ordinary shares of
National Hydro Power Company Limited (NHPC)
opened today, i.e. 29th Bhadra, 2080.
The auction opened on 13th Bhadra and concluded on 24th Bhadra at the end of banking hours. 13,36,742.7178 units of ordinary right shares were auctioned.
This is the unclaimed portion of the rights offering. The company opened a 10: 5 ratio right share issue to its shareholders from 29th Ashad to 18th Shrawan, 2080. The same unsold right shares were auctioned to the general public. This was 16.25% of the total right shares issued to the shareholders of the company.
Muktinath Capital Limited was appointed the auction manager. Bids opened today at the head office of the company located at Narayanchaur, Naxal, Kathmandu, starting at 9 a.m. The existing promoters, the general public, and institutions were all eligible to bid for the auction.
According to the auction manager, the tentative cut-off rate stood at
Rs. 111
. Once all of the checks get reconciled and cleared, the cut-off price may vary.
The last traded price of the scrip stands at Rs 144 per share.",0.8650714755058289
2023-09-10,DATA COMPILATION: Nepal's Hydropower Lock-In Period,https://www.sharesansar.com/newsdetail/data-compilation-nepals-hydropower-lock-in-period-2023-09-10,"A lock-in period is a predetermined duration during which investors are restricted from selling, transferring, or disposing of their shares or assets in a company or investment. This period is typically established by a contractual agreement or regulatory requirement and is designed to promote stability, discourage short-term trading, and align the interests of investors with the long-term success of the company or investment.
In Nepal, there is a lock-in period of 3 years on NEPSE only sectors like hydro, investment, manufacturing & processing, and hotels following the initial public offering (IPO) allotment to the general public. During this lock-in period, in the case of hydro and manufacturing & processing, the unit shares held by the project-affected locals and promoters are locked in for the said tenure. Meanwhile, in the case of the investment and hotel sector, as there is no reservation while issuing IPO for locals, only promoter shareholdings are locked in. Shareholders are typically restricted from selling or transferring their shares. The enduring lock-in period mandates that main promoters and early investors maintain their shares for three years after the IPO allotment to the general public.
This measure ensures that key stakeholders remain committed to the sustained growth and prosperity of enterprises listed on the Nepal Stock Exchange.
Notably, companies listed on the Nepal Stock Exchange have the flexibility to provide dividends to shareholders as early as the first year following their listing, contingent on the company's profitability.
The regulatory authorities in Nepal affirm that the combination of the 3-year lock-in period and the option for early dividend distribution effectively balances the interests of investors while fortifying market stability. By ensuring that main promoters maintain their shares during the initial phase, the risk of rapid share sell-offs during challenging market conditions is mitigated, safeguarding the resilience and integrity of Nepal's capital markets.
The lock-in duration of listed hydropower firms is outlined as follows:
The lock-in duration of hydropower firms that are yet to be listed in NEPSE is outlined as follows:
The Nepal Stock Exchange (NEPSE) boasts a total of 82 hydropower companies listed, with an additional 4 companies awaiting listing. Furthermore, 4 hydropower companies are actively preparing to issue their Initial Public Offering (IPO) shares to the public, while 3 others are patiently awaiting approval from the Securities Board of Nepal (SEBON) before proceeding with their IPO issuance plans after which there will be a total of 93 hydropower companies listed in NEPSE.
Among the 82 hydropower companies listed on the Nepal Stock Exchange, a significant number have reached the end of their lock-in periods. Specifically, in 2023, two companies see their lock-in periods conclude. Looking ahead, 9 more companies are set to reach their lock-in periods in 2024, followed by 16 companies in 2025, and 19 more in 2026.
Numerous hydropower companies are expected to be added to SEBON's pipeline gradually due to the absence of proper regulatory guidelines. This influx of companies into the stock market could potentially pose a risk to the overall hydropower sector. It is essential to establish robust regulatory measures to ensure the sector's stability and prevent any adverse effects from this rapid expansion.",0.9085747599601746
