Date,Headline,Link,Full Content,Sentiment_Score
2026-02-16,ICRA Nepal Assigns A+ Issuer Rating to Citizen Investment Trust,https://www.sharesansar.com/newsdetail/icra-nepal-assigns-a-issuer-rating-to-citizen-investment-trust-2026-02-16,"ICRA Nepal has assigned an issuer rating of [ICRANP-IR] A+ to Citizen Investment Trust, indicating an adequate degree of safety in the timely servicing of financial obligations.
The rating reflects the general creditworthiness of the entity and is not linked to any specific debt instrument. The “+” sign denotes that the A+ rating is one notch higher than the standard A rating within ICRA Nepal’s rating scale.",-0.3819151818752289
2026-01-04,Reminder! Last Trading Day to Secure Dividend of Five Companies,https://www.sharesansar.com/newsdetail/reminder-last-trading-day-to-secure-dividend-of-five-companies-2026-01-04,"Today is the last day to claim the proposed dividend from
Citizen Investment Trust (CIT).
The company has also called its 31st AGM on 30th Poush, 2082. The meeting will be held in the CIT Building, New Baneshwor, Kathmandu, starting at 11:00 am that day.
Among the other agendas, the AGM will endorse a 13% dividend for the fiscal year 2081/82. The meeting of the board of directors held on Poush 06 has decided to distribute a 13% dividend for the fiscal year 2081/82. A 5% bonus share and an 8% cash dividend are proposed. The existing paid-up capital of CIT is Rs 6.48 Arba.
The book closure date is on Poush 21. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
Prime Commercial Bank Limited (PCBL).
The company has also called its 18th AGM on 30th Poush, 2082. The meeting will be held in the Nepal Pragya Pratishthan, Kamaladi, Kathmandu, starting at 11:00 am that day.
Among the other agendas, the AGM will endorse an 8.421% dividend for the fiscal year 2081/82. The 549th meeting of the board of directors held on Poush 03 decided to distribute the dividend on the paid-up capital of Rs. 19.40 Arba. 8% bonus shares worth slightly over Rs. 1.55 Arba and 0.421% cash dividend (including tax) worth Rs 8.16 crore have been proposed.
The book closure date is on Poush 21. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
Kalika Laghubitta Bittiya Sanstha Limited (KMCDB).
The company has also called its 16th AGM on 30th Poush, 2082. The meeting will be held in Hotel Task International Pvt. Ltd., Pokhara-10, Kaski, starting at 9:00 am that day.
As per the notice published by the company, KMCDB has proposed 10% bonus shares worth Rs. 4.07 Crores and 0.5263% cash dividend (for tax purposes) worth Rs. 21.45 Lakhs from the accumulated profit of the microfinance financial institution up to the last financial year, i.e, 2081/82. The company proposed a dividend on the paid-up capital of Rs. 40.76 Crores.
The book closure date is on Poush 21. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend
from
Reliable
Nepal Life Insurance Company Limited (RNLI).
The company has also called its 9th AGM on 29th Poush, 2082. The meeting will be held in the Alice Reception, Gairidhara, Kathmandu, starting at 11:00 am that day.
Among the other agendas, the AGM will endorse a 12% cash dividend for the fiscal year 2081/82. The 165th board of directors meeting on Poush 04 decided to distribute the dividend on the paid-up capital of Rs. 5.19 Arba. A 12% cash dividend (for tax purposes) has been proposed. Thus, the cash dividend (for both tax and accounting purposes) is worth Rs. 62.36 Crores.
The book closure date is on Poush 21. Thus, shareholders who maintained their positions prior to that day are entitled to the dividend payout and are also eligible to attend this AGM.
And, Today is the last day to claim the proposed dividend from
Prabhu Mahalaxmi Life Insurance Company Limited (PMLI).
The company has also called its 9th AGM on 29th Poush, 2082. The meeting will be held in the Silver Oak Banquet and Events, Gairidhara, Kathmandu, starting at 11 am that day.
Among the other agendas, the AGM will endorse an 8.421% dividend for FY 2081/82. The 32nd Board of Directors meeting on Poush 02 has decided to distribute a 4% bonus share, and a 4.421% cash dividend (including tax) has been proposed.
The book closure date is on Poush 21. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.",0.8918768763542175
2025-12-28,Citizen Investment Trust Members to Get 20% Discount at Maulakalika Hospital,https://www.sharesansar.com/newsdetail/citizen-investment-trust-members-to-get-20-discount-at-maulakalika-hospital-2025-12-28,"Citizen Investment Trust members, shareholders, and employees will receive a 20% discount on all services at Maulakalika Hospital, Bharatpur, Chitwan.
The agreement was signed by CIT Director Shobha Shrestha Suvedi and Hospital MD Dr. Keshavraj Bhurtel. Discounts can be availed by presenting the trust ID or participant card.",0.7635688185691833
2025-12-26,Citizen Investment Trust Unveils Book Closure Date for its 13% Dividend; Calls AGM on Poush 30,https://www.sharesansar.com/newsdetail/citizen-investment-trust-unveils-book-closure-date-for-its-13-dividend-calls-agm-on-poush-30-2025-12-26,"Citizen Investment Trust (CIT)
has called its 31st AGM on 30th Poush, 2082. The meeting will be held in the CIT Building, New Baneshwor, Kathmandu, starting at 11:00 am that day.
Among the other agendas, the AGM will endorse a 13% dividend for the fiscal year 2081/82. The meeting of the board of directors held on Poush 06 has decided to distribute a 13% dividend for the fiscal year 2081/82. A 5% bonus share and an 8% cash dividend are proposed. The existing paid-up capital of CIT is Rs 6.48 Arba.
Furthermore, an agenda is to endorse the auditor's report with PL statements, financial reports, and cash flow reports, and appoint an auditor for the fiscal year 2082/83. There is an agenda to appoint the one/one representative on behalf of the shareholders and directors to sign the decision book of the general meeting, and there is an agenda to elect one director from the public shareholding group.
The book closure date is on Poush 21. Therefore, the shareholders maintained before that day are entitled to dividend payout, and can attend this AGM.",0.9245708584785461
2025-12-26,CIT to Hold 31st Annual General Meeting on Poush 30,https://www.sharesansar.com/newsdetail/cit-to-hold-31st-annual-general-meeting-on-poush-30-2025-12-26,"Citizen Investment Trust (CIT) will hold its 31st Annual General Meeting on Poush 30 at its office premises.
The meeting will endorse the distribution of a 5 percent bonus share and an 8 percent cash dividend from the profit of fiscal year 2081/82, along with the election of one shareholder representative to the Board of Directors.",0.8544235229492188
2025-12-22,Citizen Investment Trust Proposes 13% Dividend for FY 2081/82,https://www.sharesansar.com/newsdetail/citizen-investment-trust-proposes-13-dividend-for-fy-208182-2025-12-22,"Citizen Investment Trust (CIT)
has proposed a 13% dividend for the fiscal year 2081/82.
The meeting of the board of directors held on Poush 06 has decided to distribute a 13% dividend for the fiscal year 2081/82. A 5% bonus share and an 8% cash dividend are proposed. The existing paid-up capital of CIT is Rs 6.48 Arba.
The dividend is subject to approval from the Ministry of Finance, the Nepal Government, and the upcoming AGM.
As of the time of writing, CIT closed at Rs. 1,837.00.",0.9111981987953186
2025-08-19,Tulsi Prasad Ghimire Appointed as Chairman of Citizens Investment Trust,https://www.sharesansar.com/newsdetail/tulsi-prasad-ghimire-appointed-as-chairman-of-citizens-investment-trust-2025-08-19,"Tulsi Prasad Ghimire has been appointed as the Chairman of the Citizens Investment Trust (CIT) Board, following a decision at the level of the Deputy Prime Minister and Finance Minister on Bhadra 1, 2082.
Ghimire holds an MPhil and an MA in Economics, as well as an MPA from Tribhuvan University. He recently retired as an Executive Director of Nepal Rastra Bank, where he served in various departments, including Information Technology, Human Resources, Foreign Exchange, Banking, and Research.",0.9075914621353149
2025-04-07,"Bonus Shares of CIT, JBLB, KMCDB and RADHI Now Listed in NEPSE",https://www.sharesansar.com/newsdetail/bonus-shares-of-cit-jblb-kmcdb-and-radhi-now-listed-in-nepse-2025-04-07,"42,40,372 unit bonus shares of
Citizen Investment Trust (CIT)
have been listed in NEPSE.
The company convened its 30th AGM on 29th Poush, 2081 and endorsed a 13% dividend for the fiscal year 2080/81. The meeting of the board of directors held on Poush 07 decided to distribute a 13% dividend for the fiscal year 2080/81. 7% bonus shares and 6% cash dividend were proposed from the paid-up capital of Rs 6.05 Arba. The same bonus shares are now listed in NEPSE.
As of writing, CIT has an LTP of Rs. 1,954.41.
Similarly, 18,86,526.46 unit bonus shares of
Jeevan Bikas Laghubitta Bittya Sanstha Ltd (JBLB)
have been listed in NEPSE.
The company convened its 6th AGM on Poush 28, 2081. The 109th meeting of the board of directors held on Mangsir 7 decided to distribute the dividend on the paid-up capital of Rs. 1.34 Arba. 14% bonus shares and a 0.7368% cash dividend were proposed. The same bonus shares are now listed in NEPSE.
As of writing, JBLB has an LTP of Rs. 1,321.18.
Likewise, 3,53,705.6525 unit bonus shares of
Kalika Laghubitta Bittiya Sanstha Ltd (KMCDB)
have been listed in NEPSE.
The company convened its 15th AGM on 29th Poush, 2081 and endorsed 9.5% bonus shares worth Rs. 3.53 Crores and 0.5% cash dividend (for tax purposes) worth Rs. 18.61 Lakhs from the accumulated profit of the microfinance financial institution up to the last financial year i.e 2080/81. The same bonus shares are now listed in NEPSE.
As of writing, KMCDB has an LTP of 1,060.16.
Also, 8,33,904.70 unit bonus shares of
Radhi Bidyut Company Ltd (RADHI)
have been listed in NEPSE.
The company convened its AGM on 18th Poush, 2081 and endorsed a 5% dividend for the fiscal year 2080/81. The company proposed a 4.75% bonus shares and 0.25% cash dividend (tax purposes) for the fiscal year 2080/81 from the paid-up capital is Rs. 1.75 Arba. The same bonus shares are now listed in NEPSE.
As of writing, RADHI has an LTP of 447.12",0.9022132158279419
2025-03-23,"NIC Asia Bank Closing Auction for Promoter Shares of SJLIC, SWMF, NIFRA, JBLB, and CIT Today",https://www.sharesansar.com/newsdetail/nic-asia-bank-closing-auction-for-promoter-shares-of-sjlic-swmf-nifra-jblb-and-cit-today-2025-03-23,"NIC Asia Bank Limited is concluding the auction of promoter shares for
SuryaJyoti Life Insurance Company Limited (SJLIC), Suryodaya Womi Laghubitta Bittiya Sanstha Limited (SWMF), Nepal Infrastructure Bank Limited (NIFRA), Jeevan Bikas Laghubitta Bittiya Sanstha Limited (JBLB), and Citizen Investment Trust (CIT)
today, 10th Chaitra, 2081. The auction had opened on 3rd Chaitra.
A total of 50,000 unit promoter shares of SJLIC, 59,060 unit promoter shares of SWMF, 10,00,000 unit promoter shares of NIFRA, 2,87,842 unit promoter shares of JBLB, and 50,000 unit promoter shares of CIT are being auctioned. Qualified investors are eligible to place bids for shares of all five companies.
The minimum bid prices for the auctions are set as follows: Rs. 159 for SJLIC, Rs. 269 for SWMF, Rs. 105 for NIFRA, Rs. 540 for JBLB, and Rs. 696 for CIT. NIC Asia Capital is overseeing the auction process. The minimum bid quantity for promoter shares of SJLIC, NIFRA, JBLB, and SWMF is 5,000 units, while for CIT, it is 10,000 units. There is no upper limit on bidding.
As of the latest update, the last traded prices (LTP) of the respective companies are: SJLIC at Rs. 446.50, SWMF at Rs. 740.25, NIFRA at Rs. 267.09, JBLB at Rs. 1,346.67, and CIT at Rs. 1,970.50.",0.9251512885093689
2025-03-16,"NIC Asia Bank Initiates Auction for Promoter Shares of SJLIC, SWMF, NIFRA, JBLB, And CIT Trust From Today",https://www.sharesansar.com/newsdetail/nic-asia-bank-initiates-auction-for-promoter-shares-of-sjlic-swmf-nifra-jblb-and-cit-trust-from-today-2025-03-16,"NIC Asia Bank Limited is selling the promoter shares of
SuryaJyoti Life Insurance Company Limited (SJLIC), Suryodaya Womi Laghubitta Bittiya Sanstha Limited (SWMF), Nepal Infrastructure Bank Limited (NIFRA), Jeevan Bikas Laghubitta Bittiya Sanstha Limited (JBLB), and Citizen Investment Trust (CIT)
in the auction from today, i.e., 3rd Chaitra to 10th Chaitra, 2081.
50,000 unit promoter shares of SJLIC, 59,060 unit promoter shares of SWMF, 10,00,000 unit promoter shares of NIFRA, 2,87,842 unit promoter shares of JBLB, and 50,000 unit promoter shares of CIT are being auctioned. Qualified investors are eligible to bid in the auction of all five companies.
The minimum bid rates for various auctions are as follows: Rs. 159 for SJLIC, Rs. 269 for SWMF, Rs. 105 for NIFRA, Rs. 540 for JBLB, and Rs. 696 for CIT. NIC Asia Capital is the auction manager. For SJLIC, NIFRA, JBLB, and SWMF's promoters' shares, the minimum bid quantity is 5,000 units, while CIT's minimum bid quantity is 10,000 units, with no upper limit specified.
As of writing, SJLIC, SWMF, NIFRA, JBLB, and CIT have an LTP of Rs. 458.00, 770.00, Rs. 275.00, Rs. 1,388.00, and Rs. 1,998.00, respectively.
Auction Notice:",0.9276000261306763
