Date,Headline,Link,Full Content
2025-08-03,"Know How Did The Mutual Funds Perform in Ashad, A Complete Analysis of Multiple Factors",https://www.sharesansar.com/newsdetail/know-how-did-the-mutual-funds-perform-in-ashad-a-complete-analysis-of-multiple-factors-2025-08-03,"There are currently 38 closed-end mutual funds listed on the Nepal Stock Exchange, whereas 8 open-end schemes are traded directly with the respective fund manager. Prabhu Systematic Investment Scheme (PSIS) has recently issued its units to the general public, upon which there will be 47 schemes altogether.
Click here for a detailed list of Mutual funds
Mutual Fund Schemes have an accumulative investment in listed/unlisted companies of Rs. 48.97 Arba in the month of Ashad, 2082, compared to Rs. 45.96 Arba in Jestha, 2081.
Similarly, the mutual fund bank balance increased to Rs. 8.78 Arba in Ashad from Rs. 8.82 Arba in Jestha. Mutual Funds have invested in debentures and bonds amounting to Rs. 2.91 Arba. Similarly, the funds have also invested 2.34% in primary shares/Rights, which amounts to Rs. 1.50 Arba.
The top investments by mutual funds, irrespective of sectors, in the month of Ashad, are as follows:
The topmost bought stocks in Ashad by the overall mutual fund industry are as follows:
The topmost sold stocks in Ashad by the overall mutual fund industry are as follows:
Sector-wise Breakdown
Mutual funds had significant holdings in various sectors as of the end of Ashad. Investment in the commercial banking industry accounts for the highest sector-wise investment of Rs. 9.51 Arba, making up 19.43% of total investment. Likewise, they have an investment of Rs. 6.85 Arba in shares of the Non-Life Insurance sector, for 14% of the total investment. The Microfinance sector stands at the third-highest investment priority for mutual funds, with an investment worth Rs. 6.68 Arba, contributing 13.65% of total investments.
Smaller allocations were observed in sectors like manufacturing and products, promoter share, and others. These sector-wise holdings provide insight into the diversification strategies employed by mutual funds and their preferences for sector exposure.
Commercial Banks:
Among the commercial banks, Everest Bank Limited (EBL) is seen as the top priority for investment mutual funds. It accounts for an investment worth Rs. 1.26 Arba. Sanima Bank Limited (SANIMA) stands in second place with an of Rs. 99.66 crores. NIC Asia Bank Limited (NICA) stands in the third position with an investment of Rs. 84.82 crores.
Development Banks:
As for the development banks, Garima Bikas Bank Limited (GBBL) has the highest investment preference among mutual funds. The mutual funds have invested an amount worth Rs. 1.22 Arba. Nuktinath Bikas Bank Limited (SHINE) is seen in the second position with an investment worth Rs. 77.49 crores. Shine Resunga Development Bank Limited (SHINE)  has an investment of Rs. 72.93 crores in the third position.
Finance:
As for the finance companies, the top two investments were Manjushree Finance Limited (MFIL) and ICFC Finance Limited (ICFC). Mutual funds invested Rs. 17.01 Crores in MFIL and Rs. 14.17 Crores in ICFC.
Hotels and Tourism:
Among the six listed hotels and the tourism sector in NEPSE, mutual funds have given higher priority to Chandragiri Hotel Limited (CGH) with an investment of Rs. 28.79 crores.
Hydropower Companies:
The inclination of investment in hydropower companies for mutual funds was in Mountain Energy Nepal Limited (MEN) with an investment of Rs. 82.83 crores, with an investment of Api Power Company Limited (API) of Rs. 74.55 crores, and Sahas Urja Limited (SAHAS) with an investment of Rs. 37.57 crores.
Life Insurance Companies:
Among the life insurance companies in Nepal, National Life Insurance Company Limited (NLICL), Nepal Life Insurance Company Limited (NLIC), and Himalayan Life Insurance Limited (HLI) are the top priority investment companies for mutual funds. Mutual Fund schemes have around Rs. 1.5 Arba in investments in NLICL, Rs. 97.62 crore in investments in NLIC, and Rs. 71.12 crore in HLI.
Manufacturing and Products:
Mutual Funds have invested Rs. 1.12 Arba in Shivam Cements Limited (SHIVM), Rs. 41.29 crore in Sarbottam Cements Limited (SARBTM), and Rs. 38.77 crore in Himalayan Distillery Limited (HDL) as of Ashad, 2082.
Microfinance Companies:
Among the listed microfinance companies, Chhimek Laghubitta Bittiya Sanstha Limited (CBBL), Nirdhan Utthan Laghubitta Bittiya Sanstha Limited (NUBL), and Sana Kisan Laghubitta Bittiya Sanstha Limited (SKBBL) were the top three investment priorities for mutual funds. Mutual Funds invested Rs. 1.15 Arba in CBBL, Rs. 1.07 Arba in NUBL, and Rs. 1.06 Arba in SKBBL.
Mutual Fund:
The mutual fund schemes also invest in other mutual funds. NIBL Stable Fund (NIBLSTF) falls under the highest investment value mutual fund. It has an investment of Rs. 21.10 crores. NIC Asia Growth Fund 2 (NICGF2) has the second-highest equity fund with a value of Rs. 18.55 crores. Finally, Sunrise Focused Equity Fund (SFEF) stood as the third-highest investment of Rs. 16.89 crores.
Non-life insurance companies:
Among the non-life insurance companies in Nepal, Siddhartha Premier Insurance Limited (SPIL), Neco Insurance Company Limited (NIL), and Sagarmatha Lumbini Insurance Company Limited (SALICO) are the investment companies of top priority for mutual funds. Mutual Fund schemes have around Rs. 1.59 Arba investments in SPIL, Rs. 1.35 Arba in NIL, and Rs. 1.3 Arba in SALICO.
Promoter shares:
Similarly, the promoter share as per the choice of mutual funds are:
Others:
As for the other sector, mutual funds have invested Rs. 1.15 Arba in Himalayan Reinsurance Limited (HRL), and Rs. 63.69 crores in Nepal Reinsurance Company Limited (NRIC).
Investment:
As for the Investment sector, Citizen Investment Trust (CIT) has the highest investment worth Rs. 78.68 crores. Similarly, CEDB Hydropower Development Company Limited (CHDC) stands in the second position with an investment of Rs. 53.2 crores.
Change in NAV:
NAV stands for Net Asset Value, which represents a fund’s per-unit market value. Investors use this value to transact a particular mutual fund in the market. Since the NAV is calculated by subtracting all the liabilities from the total value of all the assets in a portfolio, the value changes following the change in their asset and liabilities.
In the month of Ashad, 2082, NMB Saral Bachat Fund - E (NMBSBF) NAV gained the highest by 8.32%. Conversely, Garima Samriddhi Yojana (GSY) gained the least, 1.92%.
S. No.
Mutual Fund
Symbol
NAV as of Ashad
NAV as of Jestha
Price Change
% Change
1
NMB Saral Bachat Fund - E
NMBSBF
11.20
10.34
0.86
8.32%
2
NMB Sulav Investment Fund - II
NSIF2
13.37
12.38
0.99
8.00%
3
NIC Asia Select-30
NICSF
11.24
10.46
0.78
7.46%
4
RBB Mutual Fund 1
RMF1
12.02
11.21
0.81
7.23%
5
Shubha Laxmi Kosh
SLK
12.38
11.55
0.83
7.19%
6
RBB Mutual Fund 2
RMF2
12.14
11.34
0.8
7.05%
7
Laxmi Unnati Kosh
LUK
12.46
11.66
0.8
6.86%
8
NIBL Samriddhi Fund - 2
NIBSF2
10.71
10.04
0.67
6.67%
9
Mega Mutual Fund - 1
MMF1
11.18
10.49
0.69
6.58%
10
Laxmi Value Fund-II
LVF2
12.14
11.41
0.73
6.40%
11
NMB 50
NMB50
12.18
11.45
0.73
6.38%
12
NIC Asia Growth Fund 2
NICGF2
10.77
10.13
0.64
6.32%
13
Kumari Equity Fund
KEF
11.44
10.77
0.67
6.22%
14
NIC Asia Flexi Cap Fund
NICFC
11.64
10.96
0.68
6.20%
15
Sunrise Focused Equity Fund
SFEF
12.13
11.43
0.7
6.12%
16
Prabhu Smart Fund
PRSF
13.53
12.78
0.75
5.87%
17
Kumari Sabal Yojana
KSY
11.35
10.73
0.62
5.78%
18
Siddhartha Investment Growth Scheme-2
SIGS2
12.49
11.81
0.68
5.76%
19
NIBL Growth Fund
NIBLGF
11.04
10.44
0.6
5.75%
20
Sanima Large Cap Fund
SLCF
12.25
11.59
0.66
5.69%
21
NIBL Stable Fund
NIBLSTF
10.28
9.73
0.55
5.65%
22
Prabhu Select Fund
PSF
13.46
12.74
0.72
5.65%
23
Siddhartha Systematic Investment Scheme
SSIS
11.47
10.86
0.61
5.62%
24
Siddhartha Equity Fund
SEF
12.32
11.68
0.64
5.48%
25
Sanima Growth Fund
SAGF
12.15
11.52
0.63
5.47%
26
Sunrise First Mutual Fund
SFMF
11.91
11.3
0.61
5.40%
27
Sunrise Bluechip Fund
SBCF
11.95
11.34
0.61
5.38%
28
Citizens Super 30 Mutual Fund
C30MF
11.79
11.19
0.6
5.36%
29
NIC ASIA Balanced Fund
NICBF
11.42
10.84
0.58
5.35%
30
Siddhartha Investment Growth Scheme 3
SIGS3
12.53
11.91
0.62
5.21%
31
NIBL Sahabhagita Fund
NIBLSF
11.42
10.86
0.56
5.16%
32
Kumari Sunaulo Lagani Yojana
KSLY
12.31
11.71
0.6
5.12%
33
Kumari Dhanabriddhi Yojana
KDBY
12.04
11.46
0.58
5.06%
34
Global IME Balance Fund-I
GIBF1
12.93
12.35
0.58
4.70%
35
Nabil Balanced Fund - 2
NBF2
11.96
11.43
0.53
4.64%
36
Nabil Balanced Fund III
NBF3
11.74
11.22
0.52
4.63%
37
MBL Equity Fund
MBLEF
10.44
9.99
0.45
4.50%
38
NMB Hybrid Fund L-II
NMBHF2
10.34
9.91
0.43
4.34%
39
NIC Asia Dynamic Debt Fund
NADDF
10.72
10.33
0.39
3.78%
40
Citizens Mutual Fund - 2
CMF2
10.83
10.44
0.39
3.74%
41
Muktinath Mutual Fund 1
MNMF1
10.58
10.23
0.35
3.42%
42
Himalayan 80-20
H8020
13.25
12.82
0.43
3.35%
43
Reliable Samriddhi Yojana
RSY
10.28
9.95
0.33
3.32%
44
Nabil Flexi Cap Fund
NFCF
11.67
11.32
0.35
3.09%
45
Sanima Flexi Fund
SFF
10.14
9.93
0.21
2.11%
46
Garima Samriddhi Yojana
GSY
10.64
10.44
0.2
1.92%
47
Prabhu Systematic Investment Scheme
PSIS
10.05
0
0
0%
All the data are generated from
SSpro
Software. To learn more about the software, click on the link below
SSpro
Disclaimer: Any kind of information that is provided in the article should not be used as sole advice or recommendation by investors in order to design their investment portfolio. So, before taking steps for any kind of information, the investors are required to base their judgment on their financial analysis and the appropriateness of the information and seek independent financial advice. The information about the company has been taken from authorized sources like the website of the company. NEPSE, financial reports, and press releases of the companies. So, any changes not updated in these may differ in the analysis."
2025-06-30,"Overview of Mutual Fund Trends in Nepal: Sector-wise Investments, Top Stocks, and NAV Changes in Jestha",https://www.sharesansar.com/newsdetail/overview-of-mutual-fund-trends-in-nepal-sector-wise-investments-top-stocks-and-nav-changes-in-jestha-2025-06-30,"There are currently 38 closed-end mutual funds listed on the Nepal Stock Exchange, whereas 8 open-end schemes are traded directly with the respective fund manager.
Click here for a detailed list of Mutual funds
Mutual Fund Schemes have an accumulative investment in listed/unlisted companies of Rs. 45.96 Arba in the month of Jestha, 2082, compared to Rs. 43.87 Arba in Baisakh, 2081.
Similarly, the mutual fund bank balance increased to Rs. 8.82 Arba in Jestha from Rs. 8.45 Arba in Baisakh. Mutual Funds have invested in debentures and bonds amounting to Rs. 2.74 Arba. Similarly, the funds have also invested 2.36% in primary shares/Rights, which amounts to Rs. 1.44 Arba.
The top investments by mutual funds, irrespective of sectors, in the month of Jestha, are as follows:
The topmost bought stocks in Jestha by the overall mutual fund industry are as follows:
The topmost sold stocks in Jestha by the overall mutual fund industry are as follows:
Sector-wise Breakdown
Mutual funds had significant holdings in various sectors as of the end of Jestha. Investment in the commercial banking industry accounts for the highest sector-wise investment of Rs. 9.05 Arba, making up 19.68% of total investment. Likewise, they have an investment of Rs. 6.39 Arba in shares of the Non-Life Insurance sector, for 13.88% of the total investment. The Microfinance sector stands at the third-highest investment priority for mutual funds, with an investment worth Rs. 6.24 Arba, contributing 13.57% of total investments.
Smaller allocations were observed in sectors like manufacturing and products, promoter share, and others. These sector-wise holdings provide insight into the diversification strategies employed by mutual funds and their preferences for sector exposure.
Commercial Banks:
Among the commercial banks, Everest Bank Limited (EBL) is seen as the top priority for investment mutual funds. It accounts for an investment worth Rs. 1.16 Arba. Sanima Bank Limited (SANIMA) stands in second place with an of Rs. 1.14 Arba. NMB Bank Limited (NMB) stands in the third position with an investment of Rs. 74.80 crores.
Development Banks:
As for the development banks, Garima Bikas Bank Limited (GBBL) has the highest investment preference among mutual funds. The mutual funds have invested an amount worth Rs. 1.04 Arba. Shine Resunga Development Bank Limited (SHINE) is seen in the second position with an investment worth Rs. 67.40 crores. Kamana Sewa Bikas Bank Limited (KSBBL)  has an investment of Rs. 66.52 crores in the third position.
Finance:
As for the finance companies, the top two investments were Manjushree Finance Limited (MFIL) and ICFC Finance Limited (ICFC). Mutual funds invested Rs. 16.10 Crores in MFIL and Rs. 13.39 Crores in ICFC.
Hotels and Tourism:
Among the six listed hotels and the tourism sector in NEPSE, mutual funds have given higher priority to Chandragiri Hotel Limited (CGH) with an investment of Rs. 32.01 crores.
Hydropower Companies:
The inclination of investment in hydropower companies for mutual funds was in Mountain Energy Nepal Limited (MEN) with an investment of Rs. 79.63 crores, with an investment of Api Power Company Limited (API) of Rs. 64.52 crores, and Sahas Urja Limited (SAHAS) with an investment of Rs. 43.33 crores.
Life Insurance Companies:
Among the life insurance companies in Nepal, National Life Insurance Company Limited (NLICL), Nepal Life Insurance Company Limited (NLIC), and Himalayan Life Insurance Limited (HLI) are the top priority investment companies for mutual funds. Mutual Fund schemes have around Rs. 1.36 Arba in investments in NLICL, Rs. 1.06 Arba in investments in NLIC, and Rs. 65.53 crore in HLI.
Manufacturing and Products:
Mutual Funds have invested Rs. 1 Arba in Shivam Cements Limited (SHIVM), Rs. 36.08 crore inSarbottam Cements Limited (SARBTM), and Rs. 34.25 crore in Himalayan Distillery Limited (HDL) as of Jestha, 2082.
Microfinance Companies:
Among the listed microfinance companies, Chhimek Laghubitta Bittiya Sanstha Limited (CBBL), Sana Kisan Laghubitta Bittiya Sanstha Limited (SKBBL), and Nirdhan Utthan Laghubitta Bittiya Sanstha Limited (NUBL) were the top three investment priorities for mutual funds. Mutual Funds invested Rs. 1.23 Arba in CBBL, Rs. 99.15 Crores in SKBBL, and Rs. 90.36 crores in NUBL.
Mutual Fund:
The mutual fund schemes also invest in other mutual funds. NIBL Stable Fund (NIBLSTF) falls under the highest investment value mutual fund. It has an investment of Rs. 17.78 crores. Sunrise Focused Equity Fund (SFEF) has the second-highest equity fund with a value of Rs. 17.69 crores. Finally, NIC Asia Growth Fund 2 (NICGF2) stood as the third-highest investment of Rs. 17.50 crores.
Non-life insurance companies:
Among the non-life insurance companies in Nepal, Neco Insurance Company Limited (NIL), Siddhartha Premier Insurance Limited (SPIL), and Sagarmatha Lumbini Insurance Company Limited (SALICO) are the investment companies of top priority for mutual funds. Mutual Fund schemes have around Rs. 1.31 Arba investments in NIL, Rs. 1.3 Arba in SPIL, and Rs. 1.14 Arba in SALICO.
Promoter shares:
Similarly, the promoter share as per the choice of mutual funds are:
Others:
As for the other sector, mutual funds have invested Rs. 1.07 Arba in Himalayan Reinsurance Limited (HRL), and Rs. 55.13 crores in Nepal Reinsurance Company Limited (NRIC).
Investment:
As for the Investment sector, Citizen Investment Trust (CIT) has the highest investment worth Rs. 78.68 crores. Similarly, CEDB Hydropower Development Company Limited (CHDC) stands in the second position with an investment of Rs. 53.2 crores.
Change in NAV:
NAV stands for Net Asset Value, which represents a fund’s per-unit market value. Investors use this value to transact a particular mutual fund in the market. Since the NAV is calculated by subtracting all the liabilities from the total value of all the assets in a portfolio, the value changes following the change in their asset and liabilities.
In the month of Jestha, 2081, Prabhu Select Fund (PSF) NAV gained the highest by 3.07%. Conversely, NIC Asia Select-30 (NICSF) lost the most, 1.88%.
S. No.
Mutual Fund
Symbol
NAV as of Jestha
NAV as of Baisakh
Price Change
% Change
1
Prabhu Select Fund
PSF
12.74
12.36
0.38
3.07%
2
Prabhu Smart Fund
PRSF
12.78
12.46
0.32
2.57%
3
Garima Samriddhi Yojana
GSY
10.44
10.2
0.24
2.35%
4
Citizens Super 30 Mutual Fund
C30MF
11.19
10.95
0.24
2.19%
5
Kumari Equity Fund
KEF
10.77
10.58
0.19
1.80%
6
Siddhartha Investment Growth Scheme-2
SIGS2
11.81
11.63
0.18
1.55%
7
RBB Mutual Fund 1
RMF1
11.21
11.04
0.17
1.54%
8
Siddhartha Investment Growth Scheme 3
SIGS3
11.91
11.73
0.18
1.53%
9
Kumari Sunaulo Lagani Yojana
KSLY
11.71
11.54
0.17
1.47%
10
Global IME Balance Fund-I
GIBF1
12.35
12.18
0.17
1.40%
11
Siddhartha Equity Fund
SEF
11.68
11.53
0.15
1.30%
12
Himalayan 80-20
H8020
12.82
12.66
0.16
1.26%
13
NMB 50
NMB50
11.45
11.31
0.14
1.24%
14
Kumari Dhanabriddhi Yojana
KDBY
11.46
11.32
0.14
1.24%
15
NIBL Samriddhi Fund - 2
NIBSF2
10.04
9.92
0.12
1.21%
16
RBB Mutual Fund 2
RMF2
11.34
11.21
0.13
1.16%
17
NMB Sulav Investment Fund - II
NSIF2
12.38
12.24
0.14
1.14%
18
Kumari Sabal Yojana
KSY
10.73
10.62
0.11
1.04%
19
Muktinath Mutual Fund 1
MNMF1
10.23
10.13
0.1
0.99%
20
Sunrise Bluechip Fund
SBCF
11.34
11.23
0.11
0.98%
21
Laxmi Unnati Kosh
LUK
11.66
11.55
0.11
0.95%
22
Siddhartha Systematic Investment Scheme
SSIS
10.86
10.76
0.1
0.93%
23
NIC ASIA Balanced Fund
NICBF
10.84
10.75
0.09
0.84%
24
Sunrise First Mutual Fund
SFMF
11.3
11.21
0.09
0.80%
25
Sunrise Focused Equity Fund
SFEF
11.43
11.34
0.09
0.79%
26
NIBL Growth Fund
NIBLGF
10.44
10.36
0.08
0.77%
27
NIBL Sahabhagita Fund
NIBLSF
10.86
10.79
0.07
0.65%
28
NMB Saral Bachat Fund - E
NMBSBF
10.34
10.28
0.06
0.58%
29
NIC Asia Flexi Cap Fund
NICFC
10.96
10.9
0.06
0.55%
30
Sanima Growth Fund
SAGF
11.52
11.46
0.06
0.52%
31
Sanima Large Cap Fund
SLCF
11.59
11.54
0.05
0.43%
32
MBL Equity Fund
MBLEF
9.99
9.95
0.04
0.40%
33
NIBL Stable Fund
NIBLSTF
9.73
9.7
0.03
0.31%
34
NMB Hybrid Fund L-II
NMBHF2
9.91
9.88
0.03
0.30%
35
Nabil Balanced Fund III
NBF3
11.22
11.19
0.03
0.27%
36
Sanima Flexi Fund
SFF
9.93
9.91
0.02
0.20%
37
Citizens Mutual Fund - 2
CMF2
10.44
10.42
0.02
0.19%
38
Reliable Samriddhi Yojana
RSY
9.95
9.96
-0.01
-0.10%
39
Nabil Balanced Fund - 2
NBF2
11.43
11.45
-0.02
-0.17%
40
Laxmi Value Fund-II
LVF2
11.41
11.43
-0.02
-0.17%
41
Nabil Flexi Cap Fund
NFCF
11.32
11.34
-0.02
-0.18%
42
Shubha Laxmi Kosh
SLK
11.55
11.59
-0.04
-0.35%
43
Mega Mutual Fund - 1
MMF1
10.49
10.54
-0.05
-0.47%
44
NIC Asia Dynamic Debt Fund
NADDF
10.33
10.39
-0.06
-0.58%
45
NIC Asia Growth Fund 2
NICGF2
10.13
10.25
-0.12
-1.17%
46
NIC Asia Select-30
NICSF
10.46
10.66
-0.2
-1.88%
All the data is generated from
SSpro
Software. To learn more about the software, click on the link below
SSpro
Disclaimer: Any kind of information that is provided in the article should not be used as sole advice or recommendation by investors in order to design their investment portfolio. So, before taking steps for any kind of information, the investors are required to base their judgment on their financial analysis and the appropriateness of the information and seek independent financial advice. The information about the company has been taken from authorized sources like the website of the company. NEPSE, financial reports, and press releases of the companies. So, any changes not updated in these may differ in the analysis."
