Date,Headline,Link,Full Content
2024-09-04,"16,859,050 Unit Right Shares (Auctioned) of Hydroelectricity Investment and Development Company Listed in NEPSE",https://www.sharesansar.com/newsdetail/16859050-unit-right-shares-auctioned-of-hydroelectricity-investment-and-development-company-listed-in-nepse-2024-09-04,"A total of 16,859,050 units of right shares from
Hydroelectricity Investment and Development Company Ltd (HIDCL)
have been listed in NEPSE.
HIDCL had auctioned 1,68,59,050 unit promoter shares to the shareholders from 29th Shrawan, 2081 to 6th Bhadra, 2081. Rs. 100 was the minimum bid rate for the auction, while the minimum bid quantity for shares was 100 units. The same promoter shares are now listed in NEPSE.
The shares will trade as promoter shares under the HIDCLP."
2024-08-28,Bids Received in Auction of HIDCL Promoter Shares Opened; What is the Cut-Off Rate?,https://www.sharesansar.com/newsdetail/bids-received-in-auction-of-hidcl-promoter-shares-opened-what-is-the-cut-off-rate-2024-08-28,"Hydroelectricity Investment and Development Company Limited (HIDCL)
opened the bids received in the auction of its unclaimed right shares today i.e. Bhadra 12. Global IME Capital was appointed the auction manager for the auction. Bids were opened at the premises of the auction manager, starting at 8:00 am.
The auction opened on 29th Shrawan and concluded on 6th Bhadra, 2081 at the end of banking hours. In total 1,68,59,050 unit promoter shares were auctioned. Individuals, institutions, and companies were all eligible to bid in the auction.
Previously, the company offered 3,30,00,000 promoter shares to the general public from the 5th to the 19th of Ashadh, 2079. However, only 4,604,995 shares were sold. The remaining 23,204,485 shares were re-auctioned from the 20th of Bhadra to the 4th of Ashoj, 2079, with only 1,007,170 shares sold.
The remaining 22,197,325 shares were then re-auctioned from the 22nd of Magh to the 8th of Falgun, 2079, but only 4,357,185 units were sold. Following this, 1,78,40,140 shares were re-auctioned from the 25th of Chaitra, 2080 to the 9th of Baisakh, 2081, with only 9,81,090 units sold. As a result, the final batch of 1,68,59,050 units was again auctioned from the 29th Shrawan, 2081. It is important to note that 1,61,40,950 units of promoter shares have already been listed on NEPSE.
According to the auction manager, approximately 2,500 applicants submitted bids for the promoter shares. Initially, the auction manager indicated a tentative cut-off rate of Rs. 145.66. However, after further review, the concerned authority later announced that the tentative cut-off rate had been adjusted to Rs. 136. It’s important to note that the final cut-off price and the number of units may still be subject to change once all verifications are completed.
Rs. 100 was the minimum bid rate for 1,68,59,050 promoter shares. The minimum bid quantity was 100 unit shares, while there was no limit for the maximum bid quantity.
The shares will trade as promoter shares under the HIDCLP."
2024-08-22,"Auction Closing Day of Hydroelectricity Investment and Development Company 1,68,59,050 Units Promoter Shares",https://www.sharesansar.com/newsdetail/auction-closing-day-of-hydroelectricity-investment-and-development-company-16859050-units-promoter-shares-2024-08-22,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is concluding the auction of 1,68,59,050 units of promoter shares, which opened on 29th Shrawan, 2081, and will close today, 6th Bhadra, 2081.
Previously, the company offered 33 million promoter shares to the general public from the 5th to the 19th of Ashadh, 2079. However, only 4,604,995 shares were sold. The remaining 23,204,485 shares were re-auctioned from the 20th of Bhadra to the 4th of Ashoj, 2079, with only 1,007,170 shares sold.
The remaining 22,197,325 shares were then re-auctioned from the 22nd of Magh to the 8th of Falgun, 2079, but only 4,357,185 units were sold. Following this, 1,78,40,140 shares were re-auctioned from the 25th of Chaitra, 2080 to the 9th of Baisakh, 2081, with only 9,81,090 units sold. As a result, the final batch of 1,68,59,050 units will be auctioned until today.
It is important to note that 1,61,40,950 units of promoter shares have already been listed on NEPSE.
The auction is open to the general public, companies, and institutions, with a minimum bid rate of Rs. 100. The minimum bid quantity is 100 units, and there is no upper limit.
Global IME Capital is managing the auction. Currently, HIDCL has an LTP of Rs. 297.00, while HIDCLP has an LTP of Rs. 149.20.
The company has announced that the shares will be traded as promoter shares under the HIDCLP category once allotted to the successful bidders."
2024-08-13,"HIDCL to Auction 1,68,59,050 Unit Promoter Shares to General Public From Today",https://www.sharesansar.com/newsdetail/hidcl-to-auction-16859050-unit-promoter-shares-to-general-public-from-today-2024-08-13,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is auctioning 1,68,59,050 units of promoter shares to the interested general public/company/institutions from today i.e. 29th Shrawan, 2081 to 6th Bhadra, 2081.
Previously, the company initially offered 330,000,000 promoter shares to the general public from the 5th of Ashadh to the 19th of Ashadh, 2079. However, only 4,604,995 shares were sold out of the total offering. Consequently, the remaining 232,044,485 shares were put up for reauction from the 20th of Bhadra to the 4th of Ashoj, 2079. Subsequently, only 1,007,170 shares were sold out of this batch.
As a result, the remaining 221,973,325 shares were re-auctioned from the 22nd of Magh to the 8th of Falgun, 2079. Yet again, only 4,357,185 units were sold out of this batch. As a result, the remaining 1,78,40,140 shares were re-auctioned from the 25th Chaitra, 2080 to the 9th Baisakh, 2081. Yet again, only 9,81,090 units were sold out of this batch. Consequently, the remaining 1,68,59,050 units are in auctioned from today.
Note that the 1,61,40,950 unit promoter shares have already been listed in NEPSE.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit.
Global IME Capital is appointed as the auction manager. As of writing, HIDCL has an LTP of Rs. 297.00. Meanwhile, HIDCLP has an LTP of Rs. 149.20.
The company has informed through the notice that the shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders."
2024-08-06,"HIDCL to Auction 1,68,59,050 Unit Promoter Shares to General Public From 29th Shrawan 2081",https://www.sharesansar.com/newsdetail/hidcl-to-auction-16859050-unit-promoter-shares-to-general-public-from-29th-shrawan-2081-2024-08-06,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is auctioning 1,68,59,050 units of promoter shares to the interested general public/company/institutions from 29th Shrawan, 2081 to 6th Bhadra, 2081.
Previously, the company initially offered 330,000,000 promoter shares to the general public from the 5th of Ashadh to the 19th of Ashadh, 2079. However, only 4,604,995 shares were sold out of the total offering. Consequently, the remaining 232,044,485 shares were put up for reauction from the 20th of Bhadra to the 4th of Ashoj, 2079. Subsequently, only 1,007,170 shares were sold out of this batch.
As a result, the remaining 221,973,325 shares were re-auctioned from the 22nd of Magh to the 8th of Falgun, 2079. Yet again, only 4,357,185 units were sold out of this batch. As a result, the remaining 1,78,40,140 shares were re-auctioned from the 25th Chaitra, 2080 to the 9th Baisakh, 2081. Yet again, only 9,81,090 units were sold out of this batch. Consequently, the remaining 1,68,59,050 units will be auctioned from 29th Shrawan, 2081.
Note that the 1,61,40,950 unit promoter shares have already been listed in NEPSE.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit.
Global IME Capital is appointed as the auction manager. As of writing, HIDCL has an LTP of Rs. 264.10. Meanwhile, HIDCLP has an LTP of Rs. 129.40.
The company has informed through the notice that the shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
Auction Notice:"
2024-05-15,"9,81,090 Unit Right Shares (Auctioned) of Hydroelectricity Investment and Development Company Listed in NEPSE",https://www.sharesansar.com/newsdetail/981090-unit-right-shares-auctioned-of-hydroelectricity-investment-and-development-company-listed-in-nepse-2024-05-15,"9,81,090 unit right shares of
Hydroelectricity Investment and Development Company Limited (HIDCL)
have been listed in NEPSE.
These shares were part of the company's auction of 1,78,40,140 units of unclaimed right shares, conducted from the 25th of Chaitra, 2080 to the 9th of Baisakh, 2081. The bid opening date for these shares was on the 13th of Baisakh. Despite the auction period, bids were received for only 9,81,090 units, which have now been successfully listed on NEPSE.
The shares will trade as promoter shares under the HIDCLP.
As of the latest update, HIDCLP is trading at a Last Traded Price (LTP) of Rs. 99, while HIDCL shares are priced at Rs. 165.40."
2024-04-07,"HIDCL to Auction 1,78,40,140 Unit Promoter Shares to General Public From Today",https://www.sharesansar.com/newsdetail/hidcl-to-auction-17840140-unit-promoter-shares-to-general-public-from-today-2024-04-07,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is auctioning 1,78,40,140 units of promoter shares to the interested general public/company/institutions from today i.e. from 25th Chaitra, 2080 to 9th Baisakh, 2081.
Previously, the company initially offered 330,000,000 promoter shares to the general public from the 5th of Ashad to the 19th of Ashad, 2079. However, only 4,604,995 shares were sold out of the total offering. Consequently, the remaining 232,044,485 shares were put up for reauction from the 20th of Bhadra to the 4th of Ashoj, 2079. Subsequently, only 1,007,170 shares were sold out of this batch.
As a result, the remaining 221,973,325 shares were re-auctioned from the 22nd of Magh to the 8th of Falgun, 2079. Yet again, only 4,357,185 units were sold out of this batch. Consequently, the remaining 178,401,140 units are in auctioned from today.
Note that the 1,51,59,860 unit promoter shares have already been listed in NEPSE.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Global IME Capital is appointed as the auction manager. As of writing, HIDCL has an LTP of Rs. 168.90.
The company has informed through the notice that the shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
As of writing, HIDCL closed at Rs. 166.60.
Auction Notice:"
2024-03-31,"HIDCL to Auction 1,78,40,140 Unit Promoter Shares to General Public From 25th Chaitra 2080",https://www.sharesansar.com/newsdetail/hidcl-to-auction-17840140-unit-promoter-shares-to-general-public-from-25th-chaitra-2080-2024-03-31,"Hydroelectricity Investment and Development Company Limited (HIDCL)
is auctioning 1,78,40,140 units of promoter shares to the interested general public/company/institutions. The auction will open from 25th Chaitra, 2080 to 9th Baisakh, 2081.
Previously, the company initially offered 330,000,000 promoter shares to the general public from the 5th of Ashad to the 19th of Ashad, 2079. However, only 4,604,995 shares were sold out of the total offering. Consequently, the remaining 232,044,485 shares were put up for reauction from the 20th of Bhadra to the 4th of Ashoj, 2079. Subsequently, only 1,007,170 shares were sold out of this batch.
As a result, the remaining 221,973,325 shares were re-auctioned from the 22nd of Magh to the 8th of Falgun, 2079. Yet again, only 4,357,185 units were sold out of this batch. Consequently, the remaining 178,401,140 units will be auctioned starting from the 25th of Chaitra, 2080.
Note that the 1,51,59,860 unit promoter shares have already been listed in NEPSE.
The general public, companies, and institutions are all eligible to bid in the auction. Rs. 100 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Global IME Capital is appointed as the auction manager. As of writing, HIDCL has an LTP of Rs. 168.90.
The company has informed through the notice that the shares will trade as promoter shares under the HIDCLP category once allotted to the successful bidders.
Auction Notice:"
2023-03-12,"4,357,185 Unit Right Shares of Hydroelectricity Investment & Development Company Listed in NEPSE",https://www.sharesansar.com/newsdetail/4357185-unit-right-shares-of-hydroelectricity-investment-development-company-listed-in-nepse-2023-03-12,"43,57,185 units right shares of
Hydroelectricity Investment & Development Company Limited (HIDCL)
have been listed in NEPSE.
HIDCL had auctioned 2,21,97,325 units of promoter share from 22nd Magh till 8th Falgun, 2079. Individuals, institutions, and companies were all eligible to bid in the auction. However, only 141 applicants placed bids for 43,57,185 unit shares. The cut-off rate stood at Rs. 100. The same right shares are now listed in NEPSE.
The shares will trade as promoter shares under the HIDCLP."
2023-03-01,Bids Received in Auction of HIDCL Promoter Shares Opened; What is the Cut-Off Rate?,https://www.sharesansar.com/newsdetail/bids-received-in-auction-of-hidcl-promoter-shares-opened-what-is-the-cut-off-rate-2023-03-01,"Hydroelectricity Investment and Development Company Limited (HIDCL)
opened the bids received in the auction of its unclaimed right shares yesterday i.e. Falgun 16. Global IME Capital was appointed the auction manager for the auction. Bids were opened at the premises of the auction manager, starting at 9:30 am.
The auction opened on 22nd Magh and concluded on 8th Falgun, 2079 at the end of banking hours. In total 2,21,97,325 unit promoter shares were auctioned. Individuals, institutions, and companies were all eligible to bid in the auction.
Earlier, the company had auctioned 3,30,00,000 unit promoter shares to the general public from the 5th Ashad to the 19th Ashad. Out of 3,30,00,000 unit promoter shares only 1,08,02,675 unit shares were sold in total and the remaining 2,21,97,325 units were again auctioned from Magh 22. Note that the 1,08,02,675 unit promoter shares have already been listed in NEPSE.
According to the auction manager, approx 141 applicants placed bids for promoter shares. Around 43,57,185 units were sold out of 2,21,97,325 units. The cut-off rate stood at Rs. 100. Once all of the checks get reconciled and cleared, the cut-off price and units may vary.
Rs. 100 was the minimum bid rate for 2,21,97,325 promoter shares. The minimum bid quantity was 100 unit shares, while there was no limit for the maximum bid quantity.
The shares will trade as promoter shares under the HIDCLP."
