Date,Headline,Link,Full Content
2026-03-01,Bonus Shares of Api Power Company and Bhagawati Hydropower Development Company Listed in NEPSE,https://www.sharesansar.com/newsdetail/bonus-shares-of-api-power-company-and-bhagawati-hydropower-development-company-listed-in-nepse-2026-03-01,"30,37,963.91 unit bonus shares of
Api Power Company Ltd. (API)
have been listed in NEPSE.
The company convened it's 22nd AGM on 29th Poush, 2082, and endorsed a 5.2632% dividend for FY 2081/82. The company decided to distribute a 5% bonus share worth Rs. 5.09 Crores and a 0.2632% cash dividend (including tax). The same bonus shares are now listed in NEPSE.
As of writing, API has an LTP of Rs. 316.00.
8,32,926 unit bonus shares of
Bhagawati Hydropower Development Company Limited (BGWT)
have been listed in NEPSE.
The company convened it's 25th AGM on Kartik 02, 2082, and endorsed a 20% dividend for FY 2081/82. The company decided to distribute a 14% bonus share worth Rs. 8.32 Crores and a 6% cash dividend worth Rs. 3.56 Crores (including tax). The same bonus shares are now listed in NEPSE.
As of writing, BGWT has an LTP of Rs. 760.00 ."
2026-01-01,Reminder! Last Trading Day to Secure Dividend of Fourteen Companies,https://www.sharesansar.com/newsdetail/reminder-last-trading-day-to-secure-dividend-of-fourteen-companies-2026-01-01,"Today is the last day to claim the proposed dividend from
Swarojgar Laghubitta Bittiya Sanstha Limited (SLBBL).
The company has also called its 17th AGM on 3rd Magh, 2082. The meeting will be held in the Nepal Academy, Kamaladi, Kathmandu, starting at 11:30 AM that day.
Among the other agendas, the AGM will endorse a 15% dividend worth Rs. 11.75 crores for FY 2081/82. The 297th meeting of the board of directors on Poush 04 decided to distribute the dividend on the paid-up capital of Rs. 78.39 Crores. 14.25% bonus shares worth Rs 11.17 crores and a 0.75% cash dividend (for tax) worth Rs 58.79 Lakhs have been proposed.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Similarly, Today is the last day to grab the dividend proposed by
Arun Valley Hydropower Development Company Limited (AHPC).
The company has also called its 28th AGM on 30th Poush, 2082. The meeting will be held in the Hotel Crystal Pashupati, Gaushala, Kathmandu, starting at 11:00 am that day.
Among the other agendas, the AGM will endorse a 5.263% dividend for the fiscal year 2081/82. The dividend percentage decreased from the previous 8.421% to 5.263% dividend for the fiscal year 2081/82. Earlier, 8% bonus shares and 0.421% cash dividend (including for tax purposes) were proposed from the paid-up capital of Rs. 3.84 Arba. The Board of Directors, in their 193rd meeting held on Poush 08, 2082, revised the dividend for the fiscal year 2081/82 to 5.263%, which includes 5% bonus shares and a 0.263% cash dividend.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to grab the dividend proposed by
Samata Gharelu Laghubitta Bittiya Sanstha Limited (SMATA).
The company has also called its 12th AGM on 30th Poush, 2082. The meeting will be held in the Himalaya Drishya Resort, Dhulikhel, Kavrepalanchok, starting at 11:30 am that day.
Among the other agendas, the AGM will endorse a 5.26% dividend for the fiscal year 2081/82. The Board of Directors of the company decided to distribute the dividend on the paid-up capital of Rs. 62.90 Crores. 5% bonus shares worth slightly over Rs. 3.14 crores and 0.2632% cash dividend (including tax) worth Rs 16.55 Lakhs have been proposed.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to grab the dividend proposed by
Mero Microfinance Laghubitta Bittiya Sanstha Limited (MERO).
The company has also called its 13th AGM on 30th Poush, 2082. The meeting will be held in the Hotel Water Tower's Sabha Hall, Bidur-04, Battar, Nuwakot, starting at 9:00 am that day.
Among the other agendas, the AGM will endorse a 5% dividend for the fiscal year 2081/82. The meeting of the board of directors decided to distribute the dividend on the paid-up capital of Rs. 1.41 Crores. 4.75% bonus shares worth slightly over Rs. 6.74 Crores and 0.25% cash dividend (including tax) worth Rs 35.47 Lakhs have been proposed.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to grab the dividend proposed by
Shree Investment Finance Company Limited (SIFC).
The company has also called its 31st AGM on 30th Poush, 2082. The meeting will be held in the Shree Investment and Finance Registered Office, Dillibazar, Kathmandu, starting at 10:30 am that day.
Among the other agendas, the AGM will endorse a 6.4% cash dividend for the fiscal year 2081/82. The 362nd board of directors meeting on Mangsir 9 decided to distribute the dividend on the paid-up capital of Rs. 1 Arba. A 6.4% cash dividend (for tax purposes) has been proposed. Thus, the cash dividend (including for tax purposes) is worth Rs. 6.4 crore.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to grab the dividend proposed by
Api Power Company Limited (API).
The company has also called its 22nd AGM for 29th Poush, 2082. The meeting will be held at 11:00 AM that day in the Karki Banquet, Babarmahal, Kathmandu.
The 4th meeting of the board of directors held on Poush 07 has proposed a 5.2632% dividend for the fiscal year 2081/82. A 5% bonus share and a 0.2632% cash dividend (including tax) have been proposed. The paid-up capital of the company is Rs. 6.07 Arba.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
Global IME Laghubitta Bittiya Sanstha Limited (GILB).
The company has also called its 13th AGM on 29th Poush, 2082. The meeting will be held in the Temple Bell Boutique Hotel & Spa Pvt. Ltd., Lakeside, Pokhara, starting at 10:00 a.m. that day.
Among the other agendas, the AGM will endorse a 5% dividend worth Rs. 3.09 crores for the fiscal year 2081/82. The 212th meeting of the board of directors on Poush 04 decided to distribute the dividend on the paid-up capital of Rs. 61.89 Crores. 4.75% bonus shares worth Rs 2.93 crores and a 0.25% cash dividend (for tax) worth Rs 15.47 Lakhs have been proposed.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
Kalika Power Company Limited (KPCL).
The company has also called its 18th AGM on 28th Poush, 2082. The meeting will be held in the Diyalo Foodland Chitwan Pvt. Ltd., Bharatpur-10, Chitwan, starting at 11 am that day.
Among the other agendas, the AGM will endorse a 7.3684% dividend for the fiscal year 2081/82. 7% bonus shares worth Rs 6.53 crores and 0.3684% cash dividend (including tax) worth Rs 34.40 lakhs have been proposed on the paid-up capital of Rs 93.39 crores.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
Himalayan Laghubitta Bittiya Sanstha Limited (HLBSL).
The company has also called its 14th AGM on 28th Poush, 2082. The AGM will be held on the premises of Bougainvilla Events, Tripureshwor, Kathmandu, at 11:00 AM.
Among the other agendas, the AGM will endorse a 7% dividend for the fiscal year 2081/82. The 248th meeting of the board of directors held on Mangsir 11 has decided the dividend on the paid-up capital of Rs. 31.98 Crores. 6.65% bonus shares worth slightly over Rs. 2.12 crores and 0.35% cash dividend (including tax) worth Rs 11.19 lakhs have been proposed.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
SuryaJyoti Life Insurance Company Limited (SJLIC).
The company has also called its 18th AGM on 30th Poush, 2082. The meeting will be held in the Hotel Harrison Palace, Biratnagar, starting at 10:30 am that day.
Among the other agendas, the AGM will endorse a 13% cash dividend for the fiscal year 2081/82. The 411th board of directors meeting on Poush 04 decided to distribute the dividend on the paid-up capital of Rs. 5.01 Arba. A 13% cash dividend (for tax purposes) has been proposed. Thus, the cash dividend (including for tax purposes) is worth Rs. 65.15 Crores.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
United Idi-Mardi and R.B. Hydropower Limited (UMRH).
The company has also called its 16th AGM on 27th Poush, 2082. The meeting will be held at 11 AM that day in the Aavya Club, Pokhara, Kaski.
Among the other agendas, the AGM will endorse a 5.26% dividend for FY 2081/82. The meeting of the board of directors held on Mangsir 29 has decided to distribute 5% bonus share worth Rs. 2.30 crores and 0.26% cash dividend worth Rs. 11.98 lakhs (including the amount for tax purposes) from the paid-up capital. The paid-up capital of the company is Rs. 46.08 Crores.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
Siddhartha Premier Insurance Limited (SPIL).
The company has also called its 32nd AGM on 29th Poush, 2082. The AGM will be held on the premises of Rani Mahal Banquet, Gyaneshwor, Kathmandu at 11:00 AM.
Among the other agendas, the AGM will endorse a 25% dividend for the fiscal year 2081/82. The 44th meeting of the board of directors held on Mangsir 25 has decided to distribute a 25% cash dividend (including tax). The cash dividend is worth Rs. 70.16 crores. The existing paid-up capital of SPIL is Rs. 2.80 Arba.
The book closure date is on Poush 18. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
Also, Today is the last day to claim the proposed dividend from
Nepal Doorsanchar Company Limited (NTC).
The company has also called its 18th AGM on 30th Poush, 2082. The AGM will be held in Rastriya Sabha Griha, Pradarshani Marg, Kathmandu, starting at 11 am that day.
Among other proposals, the AGM will endorse the dividend for the fiscal year 2081/82. The 1089th meeting of the board of directors held on Poush 08, 2082, decided to distribute a Rs. 30 per share cash dividend to its shareholders on the paid-up capital of Rs. 18 Arba.
The book closure date is on Poush 20. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM.
And, Today is the last day to claim the proposed dividend from
Sagarmatha Lumbini Insurance Company Limited (SALICO).
The company has also called its 29th AGM on 29th Poush, 2082. The meeting will be held in the Amritbhog, Kalikasthan, Kathmandu, starting at 10:30 am that day.
Among the other agendas, the AGM will endorse a 15% cash for FY 81/82. The 45th meeting of the board of directors held on Poush 03 has decided to distribute a 15% cash dividend (including tax) worth 39.33 crores from the paid-up capital. The existing paid-up capital of SALICO is Rs. 2.62 Arba.
The book closure date is on Poush 20. Thus, shareholders who maintained their positions before that day are entitled to the dividend payout and can also attend this AGM."
2025-12-23,Api Power Company Limited Proposes 5.2632% Dividend; Plans 30% Right Shares Issue,https://www.sharesansar.com/newsdetail/api-power-company-limited-proposes-52632-dividend-plans-30-right-shares-issue-2025-12-23,"Api Power Company Limited (API)
proposes a 5.2632% dividend for FY 2081/82. The company has called its 22nd AGM for 29th Poush, 2082. The meeting will be held at 11:00 AM that day in the Karki Banquet, Babarmahal, Kathmandu.
The 4th meeting of the board of directors held on Poush 07 has proposed a 5.2632% dividend for the fiscal year 2081/82. A 5% bonus share and a 0.2632% cash dividend (including tax) have been proposed. The paid-up capital of the company is Rs. 6.07 Arba.
Furthermore, an agenda is to endorse the auditor's report with PL statements, financial reports, and cash flow reports, and appoint an auditor for the fiscal year 2082/83.
Following the issuance of the bonus shares, the company plans to issue rights shares in a 1:0.30 ratio based on the adjusted paid-up capital. The proposal, subject to prior approval from the Electricity Regulatory Commission, will be presented for final approval at the company’s upcoming Annual General Meeting. The proceeds from the rights issue will be invested in other hydropower projects.
The book closure date is on Poush 18. Therefore, the shareholders who maintained before that day are entitled to dividend payout, and can attend this AGM."
2025-12-08,Comprehensive Data Compilation on Lock-In Periods of Hydropower Companies Listed on NEPSE,https://www.sharesansar.com/newsdetail/comprehensive-data-compilation-on-lock-in-periods-of-hydropower-companies-listed-on-nepse-2025-12-08,"A lock-in period refers to a set timeframe during which investors are not allowed to sell or transfer their shares, a rule generally imposed through regulations or contractual terms to maintain stability and curb short-term speculation. In Nepal, companies in sectors such as hydropower, investment, manufacturing & processing, and hotels are subject to a mandatory three-year lock-in period on NEPSE after IPO allotment to the public. For hydropower and manufacturing & processing firms, both promoters and project-affected locals must hold their units throughout this period. In the investment and hotel sectors—where there is no separate IPO reservation for locals—the lock-in requirement applies only to promoter shares. This setup ensures long-term commitment from key stakeholders and limits abrupt sell-offs during the early phase of a company’s market presence.
Regulators highlight that combining the three-year lock-in rule with the provision allowing companies to distribute dividends from their first profitable year creates a balanced approach for both investors and the market. By requiring promoters to stay invested in the initial years, the market is protected from sudden, large-scale disposals of shares during uncertain conditions. This mechanism plays a vital role in preserving market confidence, enhancing resilience, and supporting sustainable growth within Nepal’s capital markets.
The lock-in duration applicable to listed hydropower companies is detailed below:
The Nepal Stock Exchange (NEPSE) currently has 97 listed hydropower companies. Among those companies actively traded, a considerable portion has already completed their lock-in periods.
In 2025 alone, two companies will see their lock-in periods expire. This will be followed by nine companies in 2024, sixteen in 2026, and an additional seven companies in 2028."
2025-11-13,"Api Power Company Signs Contract for 50 MW Marsyangdi Besi Hydropower Project, Strengthening Nepal’s Energy Infrastructure",https://www.sharesansar.com/newsdetail/api-power-company-signs-contract-for-50-mw-marsyangdi-besi-hydropower-project-strengthening-nepals-energy-infrastructure-2025-11-13,"Api Power Company Limited has signed a major contract for the supply and installation of electromechanical equipment for the 50 MW Marsyangdi Besi Hydropower Project in Besisahar, Lamjung. The contract has been awarded to Troyer AG (Italy) and Troyer Hydro Pvt. Ltd. (India), renowned European hydropower technology firms.
Under the agreement, Troyer will complete the supply, installation, and commissioning within two years, enabling the project to begin power generation. The NPR 10 billion project will be financed through 30% equity from promoters and 70% debt from banks, with commercial operation targeted within three years.
Once operational, electricity from the project will be connected to the 132kV Udipur substation, contributing significantly to Nepal’s national grid. This marks one of Troyer’s largest turbine installations in Nepal, adding to its growing portfolio of ongoing hydropower projects across the country.
Api Power had earlier decided to acquire Divya Jyoti Hydropower Limited, the project’s original promoter, following a detailed technical and financial evaluation. The acquisition brings full ownership and management of the project under Api Power. The agreement signifies a key milestone in Api Power’s mission to expand renewable energy generation and reinforce Nepal’s hydropower infrastructure and energy security."
2025-11-10,API Power Launches Construction of ‘API Tower’ to Strengthen Institutional Identity,https://www.sharesansar.com/newsdetail/api-power-launches-construction-of-api-tower-to-strengthen-institutional-identity-2025-11-10,"API Power Company Limited, a pioneer in Nepal’s renewable energy sector for over 22 years, has begun construction of its new central office, ‘API Tower’, in New Baneshwor, Kathmandu, on a 20-anna plot, aiming to complete it within two years. The building will house API Power and its subsidiary offices, symbolizing institutional strength, transparency, and investor confidence.
Established in 2059 BS, API Power has added 56.5 MW of hydropower and 6 MW of solar power to Nepal’s national grid, with major projects including Upper Chamelia, Upper Naudagad, Chandranigahapur, Dhalkebar, and Simara solar plants. The company has also invested in affiliated companies like Suryakund Hydro and Darchula Power, with some projects preparing for IPO launches.
Chairperson Srijana Khadka emphasized the company’s commitment to sustainable energy, investor protection, and Nepal’s energy self-reliance, while executives highlighted plans to expand hydropower and solar investments in the coming years. API Tower represents a milestone in the company’s growth and institutional consolidation."
2025-08-13,Api Power Company to Acquire Marsyangdi Besi Hydropower Project,https://www.sharesansar.com/newsdetail/api-power-company-to-acquire-marsyangdi-besi-hydropower-project-2025-08-13,"Api Power Company
Limited
has
formally announced its decision to acquire the 50-megawatt Marsyangdi Besi Hydropower Project, currently operated by Shree Divya Jyoti Hydropower Private Limited.
In a notice published following Regulation 22 (Gha) of the Securities Listing Regulations, 2075, the company informed that its Board of Directors has passed a resolution approving the acquisition. The Marsyangdi Besi Hydropower Project is considered a significant step in expanding Api Power’s portfolio in Nepal’s hydropower sector.
Api Power stated that this strategic move aligns with its long-term vision to enhance clean energy production and contribute to the nation’s energy security. The acquisition process will involve all necessary legal and regulatory procedures, with the company coordinating closely with concerned authorities to ensure smooth execution."
2024-12-04,"Bonus Shares of CHDC, API, KSBBL and EBL Listed in NEPSE",https://www.sharesansar.com/newsdetail/bonus-shares-of-chdc-api-ksbbl-and-ebl-listed-in-nepse-2024-12-04,"10,24,919.61 unit bonus shares of
CEDB Holdings Limited (CHDC)
have been listed in NEPSE.
The company convened its AGM on 21st Ashwin, 2081, and endorsed an 11% dividend for the fiscal year 2080/81. At the board of directors meeting on Bhadra 29, the board decided to distribute the dividend on the paid-up capital of Rs. 93.17 Crore. 11% bonus shares worth Rs. 10.24 crores were proposed. The same bonus shares are now listed in NEPSE.
As of writing, CHDC has an LTP of Rs. 1,685.
Similarly, 28,93,298.956 unit bonus shares of
Api Power Company Ltd. (API)
have been listed in NEPSE.
The company convened its AGM on 11th Kartik, 2081, and endorsed 5 percent bonus shares alongside a 0.2632 percent cash dividend intended for tax purposes. The same bonus shares are now listed in NEPSE.
API closed at Rs. 283 today.
Likewise, 22,96,815.27 unit bonus shares of
Kamana Sewa Bikas Bank Limited (KSBBL)
have been listed in NEPSE.
KSBBL accomplished its 18th AGM on 30th Ashwin, 208,1, and endorsed the 12% dividend for the fiscal year 2080/81. The meeting of the board of directors held on Bhadra 28, 2081 decided to distribute a 12% dividend for its shareholders from the profit till Q4 2080/81. 7% bonus shares and 5% cash dividend (including tax) were proposed. The same bonus shares are now listed in NEPSE.
As of writing, KSBBL has an LTP of Rs. 486.
Meanwhile, 1,17,67,903.88 unit bonus shares of
Everest Bank Limited (EBL)
have been listed in NEPSE.
The company has convened its 30th AGM on 20th Ashwin, 2081, and, endorsed the 15.53% dividend for the fiscal year 2080/81. The 372nd meeting of the Board of Directors (BODs) held on Bhadra 21 decided to distribute a 5.53% cash dividend and a 10% bonus share from the paid-up capital of Rs. 11.76 Arba. The same bonus shares are now listed in NEPSE.
EBL closed at Rs. 607 today."
2024-10-28,Api Power Company's AGM Approves Investment Proposal in 49 MW and Plans for Apartment Construction,https://www.sharesansar.com/newsdetail/api-power-companys-agm-approves-investment-proposal-in-49-mw-and-plans-for-apartment-construction-2024-10-28,"Api Power Company held its AGM at Crystal Hotel in Kathmandu, where shareholders approved the financial statements, auditor's report, and a 5% bonus share along with a 0.2632% cash dividend for taxes. Key decisions included investing in Api Infra Limited, which is building a residential project in Lalitpur, and in Latinath Power Company to develop a 99.7 MW hydropower project.
Additionally, Api Power will invest in Darchula Power for the 928.3 MW Middle Chamelia Hydropower Project and support the 11 MW Upper Tadi Khola Hydropower Project through Suryakunda Hydroelectric Limited, which is also preparing for an IPO. Three new directors were appointed, and dividends will go to shareholders on record as of Kartik 1."
2024-10-17,Reminder! Last Day to Grab Dividend Proposed by API Power Company Limited,https://www.sharesansar.com/newsdetail/reminder-last-day-to-grab-dividend-proposed-by-api-power-company-limited-2024-10-17,"Today is the last day to grab the dividend proposed by
API Power Company Limited (API)
. The company has also called its AGM on 11th Kartik, 2081, at Hotel Crystal Pashupati, Gaushala, Kathmandu, commencing at 11 AM.
The company will now distribute 5 percent bonus shares alongside a 0.2632 percent cash dividend intended for tax purposes. This distribution will come from the previously declared 9.5135% of the company’s paid-up capital, with the remaining 4.2503% retained as the company's reserve fund and share premium.
Kartik 2 is the book closure date. Thus, shareholders maintained till today are entitled to the dividend payout and can attend the AGM.
As of writing, API has an LTP of Rs. 311.90."
