Date,Headline,Link,Full Content
2022-07-07,"Reminder: Last Day of Auction of DDBL's 1,28,812 Unit Promoter Shares",https://www.sharesansar.com/newsdetail/reminder-last-day-of-auction-of-ddbls-128812-unit-promoter-shares-2022-07-07,"Deprosc Laghubitta Bittiya Sanstha Limited (DDBL)
is closing the auction of 1,28,812 promoter shares to the general public today. The auction opened on 16th Ashad and is closing today i.e 23rd Ashad, 2079.
1,28,812 unit promoter shares are being auctioned. The general public, companies, and institutions are all eligible to bid in the auction. Rs. 508 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
NIBL Ace Capital Limited is appointed as the auction manager. The bid form can be received from and submitted to NIBL Ace Capital. Bids will open on Ashad 24 at the premises of the auction manager, Lazimpat, Kathmandu, starting at 10 am.
Click here for Auction Notice:"
2022-06-30,"Auction Opening Day of Deprosc Laghubitta 1,28,812 Unit Promoter Shares",https://www.sharesansar.com/newsdetail/auction-opening-day-of-deprosc-laghubitta-128812-unit-promoter-shares-2022-06-30,"Deprosc Laghubitta Bittiya Sanstha Limited (DDBL)
is auctioning its 1,28,812 promoter share to the general public. The auction opens today i.e 16th Ashad and will conclude on 23rd Ashad, 2079.
1,28,812 unit promoter shares are being auctioned. The general public, companies, and institutions are all eligible to bid in the auction. Rs. 508 is the minimum bid rate for the auction. While the minimum bid quantity is 100 units, there is no upper limit. Although bidders can bid for the entirety of the issue, they are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
NIBL Ace Capital Limited is appointed as the auction manager. The bid form can be received from and submitted to NIBL Ace Capital. Bids will open on Ashad 24 at the premises of the auction manager, Lazimpat, Kathmandu, starting at 10 am.
Click here for Auction Notice:"
2021-03-07,Reminder: Last Day to Bid for Promoter Shares of These Two Companies,https://www.sharesansar.com/newsdetail/reminder-last-day-to-bid-for-promoter-shares-of-these-two-companies-2021-03-07,"Today is the last day to bid for the auction of promoter shares of
National Life Insurance Company Limited (NLICL).
NIC Asia Bank Limited has been auctioning 25,000 units promoter shares of National Life Insurance Company Limited (NLICL) from 17th Falgun. The auction will conclude today, i.e. on 23rd Falgun, 2077, at the end of banking hours.
Rs. 492 is the minimum bid rate for the promoter shares of NLICL. The minimum bid quantity is 100 units. Bidders can bid for the entirety of shares. However, bidders are required to abide by Nepal Rastra Bank's rule to not exceed the specified quantity of shares per entity.
Similarly, today is the last day to bid for the auction of promoter shares of
Deprosc Laghubitta Bittiya Sanstha Limited (DDBL).
The promoter shareholders Mr. Devendra Pratap Shah of Deprosc Laghubitta Bittiya Sanstha Limited have been auctioning 23,500 units promoter shares from 5th Falgun. The auction will close today, i.e. 23rd Falgun, at the end of banking hours.
The minimum bid rate is Rs. 501 for the promoter shares of Deprosc Laghubitta Bittiya Sanstha Limited. While the minimum bid quantity is 1,000 units, bidders can bid for the entirety of the shares. Sanima Capital Limited is appointed the issue manager for this auction."
2017-02-03,Deprosc Laghubitta 15th AGM on Falgun 23; to endorse 35% stock & 17.63% cash dividend,https://www.sharesansar.com/newsdetail/deprosc-laghubitta-15th-agm-on-falgun-23-to-endorse-35-stock-17-63-cash-dividend,"Deprosc Laghubitta Bikas Bank Limited (DDBL) will be convening its 15th Annual General Meeting (AGM) on Falgun 23, 2073. The AGM will be held at Bharatpur Garden Resort, Bharatpur, Chitwan.

The main agendas of the AGM are:
To endorse 35 percent bonus share and 17.63 percent cash dividend (including for tax purpose) from the net profit it earned from the fiscal year 2072/73.
To increase authorized capital.
To authorize BOD to amend the article of association accordingly after issuance of bonus share.
To increase meeting and travel allowance of BOD members.
The other agendas of the AGM include financial highlights of 2072/73, appointment of auditor and election of one BOD member.

Only those shareholders owning shares till Falgun 1, 2073 will be entitled to the dividend of the company. The register of their shareholders will remain closed from Falgun 2, 2073 till Falgun 23, 2073 for the purpose of its upcoming (AGM). Also the book closure date is applicable for the 100% right share as approved by the company’s previous AGM.

DDBL has earned Rs 6.93 crore in the first quarter of the ongoing fiscal year 2073/74. Its paid up capital stands at Rs 25.79 crore. After the capitalization of the proposed bonus share and right shares, its paid up capital will reach Rs 60.6 crore."
2016-12-28,Deprosc Laghubitta declares 52.63% dividend; Paid up to reach Rs 60.50 crore,https://www.sharesansar.com/newsdetail/deprosc-laghubitta-declares-52-63-dividend-paid-up-to-reach-rs-34-81-crore,"Deprosc Laghubitta Bikas Bank Limited (DDBL) has decided to distribute 35 percent stock and 17.63 percent cash dividend to its shareholders.

As per the notice published in Nepal Stock Exchange (NEPSE) today, the company’s BOD meeting held on Poush 13, 2073 has proposed 35 percent bonus share and 17.63 percent cash dividend (including tax purpose) to its shareholders from the net profit it earned in FY 2072/73.

The decision is subjected to approval from Nepal Rastra Bank and the bank’s upcoming Annual General Meeting (AGM).

DDBL had distributed 50 percent bonus share to its shareholders from the profit it made in the fiscal year 2071/72.

Deprosc Laghubitta has earned net profit of Rs 6.93 crore in the first quarter of the fiscal year 2073/74 as per unaudited report. Its paid up capital remains at Rs 25.79 crore. It had also endorsed 100% right share in its Special General Meeting (SGM) held on Ashad 15, 2073. After the issuance of 35 percent bonus and 100 percent right share the paid up capital will rise to Rs 60.50 crore."
2016-10-04,13.24 lakh units bonus share listed in Nepse; Deprosc Laghubitta 9.46 lakh units promoter share converted,https://www.sharesansar.com/newsdetail/13-24-lakh-units-bonus-share-listed-in-nepse-deprosc-laghubitta-9-46-lakh-units-promoter-share-converted,"Nepal Stock Exchange Limited (NEPSE) has listed 13,24, 533 units’ bonus shares of Supreme Development Bank and Salt Trading Corporation Ltd today (Ashwin 18, 2073) for trading. Now the investors holding bonus share of these companies can sell their bonus shares.

Likewise,
Deprosc Laghubitta Bikas Bank Limited
has converted 9, 46,677.7 units promoter share into ordinary share leaving promoter public ratio at 51:49.
Listing of bonus shares of
Supreme Development Bank Limited
1217433 units bonus share of Supreme Development Bank Ltd. has now been listed for trading.
Listing of bonus shares of
Salt Trading Corporation Limited
107100 units bonus share of Salt Trading Corporation Ltd. has now been listed for trading.
Conversion of share of Deprosc Laghubitta Bikas Bank Limited
488232.20 units promoter share of Deprosc Laghubitta Bikas Bank Ltd. has now been converted into ordinary share leaving promoter public share ration 51:49."
2016-06-29,Deprosc Laghubitta to endorse 100% right share; SGM today,https://www.sharesansar.com/newsdetail/deprosc-laghubitta-to-endorse-100-right-share-sgm-today,"Deprosc Laghubitta Bikash Bank limited (DDBL) is holding its Special General Meeting (SGM) today (Ashad 15, 2073) at Bharatpur Garden Resort, Bharatpur, Chitwan at 11:00 AM.

The agendas of the meeting are as follows:
To endorse 1:1 (100%) right share to its existing shareholders.
Conversion of promoter – public shareholder structure to 51% promoter shares and 49% ordinary shares. After the conversion, the promoter share to ordinary share ratio of the microfinance will stand at 51:49 percent.
To elect 4 BOD member from promoter shareholders group and 3 BOD member from public shareholders group.
To increase authorized capital up to Rs 60 crore from existing Rs 30 crore.
After issuance of right share its paid up capital and issued capital will increase and to amend the article of association accordingly.
To amend article of association and memorandum of association as per directed by Nepal Rastra bank.
The register of the company has been closed from Ashad 5, 2073 to Ashad 15, 2072 for the purpose of its SGM.

Deprosc Laghubitta had earned net profit of Rs 15.24 crore in the third quarter of the fiscal year 2072/73. It’s paid up capital stand at Rs 25.79 crore after issuance of 100% right share it’s paid up capital will reach Rs 51.58 crore."
2016-06-12,Deprosc Laghubitta to endorse 100% right share; SGM on Ashad 15,https://www.sharesansar.com/newsdetail/deprosc-laghubitta-to-endorse-100-right-share-sgm-on-ashad-15,"Deprosc Laghubitta Bikash Bank Limited (DDBL) will be holding its Special General Meeting (SGM) on Ashad 15, 2073 at Bharatpur Garden Resort, Bharatpur, Chitwan at 11:00 AM.

The agendas of the meeting are as follows:
To endorse 1:1 (100%) right share to its existing shareholders.
Conversion of promoter – public shareholder structure to 51% promoter shares and 49% ordinary shares. After the conversion, the promoter share to ordinary share ratio of the microfinance will stand at 51:49 percent.
To elect 4 BOD member from promoter shareholders group and 3 BOD member from public shareholders group.
To increase authorized capital up to Rs 60 crore from existing Rs 30 crore.
After issuance of right share its paid up capital and issued capital will increase and to amend the article of association accordingly.
To amend article of association and memorandum of association as per directed by Nepal Rastra bank.
The register of the company will be close from Ashad 5, 2073 to Ashad 15, 2073 for the purpose of its upcoming SGM.

Deprosc Laghubitta had earned net profit of Rs 15.24 crore in the third quarter of the fiscal year 2072/73. It’s paid up capital stand at Rs 25.79 crore after issuance of 100% right share it’s paid up capital will reach Rs 51.58 crore."
2016-04-26,Nepal Investment Bank & 4 other companies listed 1.91 crore units in bonus & right shares; Reliance Lotus Finance listed 5.14 lakh units ordinary shares,https://www.sharesansar.com/newsdetail/nepal-investment-bank-4-other-companies-listed-1-91-crore-units-in-bonus-right-shares-reliance-lotus-finance-listed-5-14-lakh-units-ordinary-shares,"Nepal Stock Exchange Limited (NEPSE) has listed 1.91 crore unit bonus & right shares of five different companies today for trading. Now, the investors holding bonus and right share of these five companies can sell their shares. Also, 5.14 lakh unit ordinary shares of Reliance Lotus Finance Limited listed on Nepse.

The shares of following companies have been listed in NEPSE for trading:
Listing of bonus share of
Nepal Investment Bank Ltd.
15,773,675 units Bonus Shares of Nepal Investment Bank Ltd. have been listed.
Listing of bonus share of
Kamana Bikas Bank Ltd.
11, 11,958 units Bonus Shares of Kamana Bikas Bank Ltd. have been listed.
Listing of bonus share of
Deprosc Development Bank Ltd.
8, 59,746 units Bonus Shares of Deprosc Development Bank Ltd. have been listed.
Listing of bonus share of
Ace Development Bank Ltd.
11,50,905 units Bonus Shares of Ace Development Bank Ltd. have been listed.
Listing of bonus & right share of
Kabeli Bikas Bank Ltd.
68,800 units Bonus Shares and 1, 72,000 units Rights Shares of Kabeli Bikas Bank Ltd. has been listed.
Listing of ordinary shares of
Reliance Lotus Finance Ltd.
5, 14,286 units Ordinary Shares of Reliance Lotus Finance Ltd. have been listed."
2016-02-11,"Mahila Sahayatra profit declines by 7.28%, Deprosc Laghubitta profit surges by 32.20% in Q2; NPL of both increases by 6 times",https://www.sharesansar.com/newsdetail/mahila-sahayatra-profit-declines-by-7-28-deprosc-laghubitta-profit-surges-by-32-20-in-q2-npl-of-both-increases-by-6-times,"Mahila Sahayatra Micro Finance Bittiya Sanstha Limited (MSMBS) net profit has declined by 7.28% in Q2 of the fiscal year 2072/73.The microfinance earned Rs. 36.93 lakhs in the second quarter this fiscal year. The net profit was Rs. 39.84 lakh in the corresponding quarter of the previous fiscal year.
Publishing the unaudited financial report for Q2 today, the micro finance company’s borrowings has reached to 20.77 crore this quarter risinag from Rs19.42 crore. Its deposit collection doubled to Rs.2.68 crore from Rs. 1.10 crore  in Q2 last year. It extended loans of Rs. 19.58 crore, rising from Rs. 13.73 crore of the corresponding quarter of the previous fiscal year.

The micro finance’s net interest income reached to Rs. 1.57 crore, up from Rs 1.03 crore in Q2.The micro finance’s paid up capital remains at Rs. 11crore and has a reserve of Rs.1.16 crore.
The finance company has an operating profit declined to Rs. 58.04 lakh from Rs 62.60 lakh.

Its NPL increased to 3.45% from 0.57% in the second quarter which represents an increase of 6.05 times.

MSMBS’s EPS ( annualized)  stands at Rs. 6.73, its net worth per share is Rs.111, and P/E ratio is at 331.44 times.
Deprosc Laghubitta Bikas Bank Limited (DDBL)
has posted a net profit of Rs 8.85 crore in Q2 of the fiscal year 2072/73.The net profit surged by 32.20 percent in Q2.The figure was Rs. 6.70 crore in the corresponding quarter of the previous fiscal year.
Publishing the unaudited financial report for Q2 today, the micro finance company’s borrowings has reached to 2.30 arba  this quarter up from Rs1.56 arba.

The microfinance has collected deposit  Rs 97.87  in  this Q2 . It mobilized loans of Rs. 3.18 arba, rising from Rs. 2.27 arba of the corresponding quarter of the previous fiscal year.

The micro finance’s paid up capital remains at Rs. 25.79 crore and has a reserve of Rs.22.72 crore. Its operating profit increased to Rs. 12.05 crore from Rs 10.52 crore.
Its NPL increased to 2.40% from 0.36% in the second quarter. This is an increase of 6.66 times as compared to the corresponding quarter of last fiscal year.

DDBL’s EPS stands at Rs. 34.34, its net worth per share is Rs.188.11, and P/E ratio is at 50.95 times."
