Date,Headline,Link,Full Content
2022-06-16,"5,38,965 Promoter Shares of Premier Insurance Company (Nepal) in Auction from Today",https://www.sharesansar.com/newsdetail/538965-promoter-shares-of-premier-insurance-company-nepal-in-auction-from-today-2022-06-16,"The existing promoter of
Premier Insurance Company (Nepal) Limited (PIC)
is auctioning the company's promoter shares. 5,38,965 shares are being auctioned from today, i.e. 2nd Ashad to 8th Ashad, 2079.
The existing promoters, general public, and institutions are all eligible to bid for the auction however first priority will be given to the shareholders of the company.
Rs. 350 is the minimum bid rate for the auction. The minimum bid quantity for promoters’ shares is 500 units. Although bidders can bid for the entirety of the issue, they are required to abide by the Beema Sansthan rule to not exceed the specified quantity of shares per entity.
NIC Asia Capital is appointed as the auction manager.
The last trading price of PIC (Public) is Rs 587 traded on June 15.
Auction Notice"
2021-08-06,Promoter Shares of Prudential Insurance (PICL) Converted; What's the New Shareholding Ratio?,https://www.sharesansar.com/newsdetail/promoter-shares-of-prudential-insurance-picl-converted-whats-the-new-shareholding-ratio-2021-08-06,"Prudential Insurance Company Limited (PICL)
has converted a portion of its promoter shares.
The letter of the Beema Samiti dated 2077/07/26 approved the share conversion of the company to 51: 49 from the existing 60: 40. The 19th AGM of the insurance company had endorsed a special agenda to convert the shareholding ratio to 51: 49 from the pre-existing 60: 40. Pertaining to the decision, 9,97,691.9 promoter shares are now converted to ordinary shares.
Promoters who are not willing to convert the shares were allowed to submit a self-declaration letter within 7 days to defy the decision. As of writing, the ordinary shares of the company have an LTP of Rs. 862."
