Date,Headline,Link,Full Content
2016-07-11,Siddhartha Bank trading resumes from today at Rs 595; Successful merger with Business Universal Dev. Bank,https://www.sharesansar.com/newsdetail/siddhartha-bank-trading-resumes-from-today-successful-merger-with-business-universal-dev-bank,"Siddhartha Bank Limited (SBL) has resumed its trading in Nepal Stock Exchange Limited (NEPSE) from today (Ashad 27, 2073). The trading of the bank was halted due to the merger process with Business Universal Development Bank Limited (BUDBL).

The trading of Siddhartha Bank has resumed after the successful merger with Business Universal Development Bank. Both the bank had commenced joint operation from Ashad 7, 2073 as Siddhartha Bank.

133 buy orders have been placed for 3, 49, 400 units of shares after its trade resumed.

The paid up capital of Siddhartha Bank stands at Rs 2.43 arba. It had earned net profit of Rs 79.38 crore in the third quarter of the fiscal year 2072/73.

The paid up capital of Business Universal Development Bank stands at Rs 1.05 arba. The bank had earned net profit of Rs 13.19 crore in the third quarter of the fiscal year 2072/73.

Before the merger process, Siddhartha Bank & Business Universal Development Bank last traded price (LTP) stood at Rs 595 & Rs 269 respectively as on January 6, 2016."
2016-06-17,Siddhartha Bank & Bussiness Universal joint transaction to start from Ashad 7 as Siddhartha Bank,https://www.sharesansar.com/newsdetail/siddhartha-bank-bussiness-universal-joint-operation-to-start-from-ashad-7-as-siddhartha-bank,"Nepal Rastra Bank has given the final approval for the merger of Siddhartha Bank Limited and Business Universal Development Bank Limited on Jestha 23, 2073. The joint transaction of both the banks starts from Ashad 7, 2073.

The merged entity is named as Siddhartha Bank Limited, and will start the integrated business. The merged entity will be publishing combined quarterly report in the upcoming quarter after their joint operation starts.

After the merger, the registrar office of the bank will be in Kathmandu District, Hattisar-1.

The paid up capital of Siddhartha bank stands at Rs 2.43 arba. It had earned net profit of Rs 79.38 crore in the third quarter of the fiscal year 2072/73.

The paid up capital of Business Universal Development Bank stands at Rs 1.05 arba. The bank had earned net profit of Rs 13.19 crore in the third quarter of the fiscal year 2072/73."
2016-04-24,Siddhartha Bank & Business Universal Dev. Bank separate SGM today; to endorse merger process with each other,https://www.sharesansar.com/newsdetail/siddhartha-bank-business-universal-dev-bank-separate-sgm-today-to-endorse-merger-process-with-each-other,"Siddhartha Bank Limited (SBL)
is convening its Special General Meeting (SGM) today (Baisakh 12, 2073). The AGM is going to be held at National Assembly Hall, Exhibition Road, Kathmandu at 11:00 AM.

Main agendas of the SGM are:
Authorized BOD to endorse merger with Business Universal Development Bank.
To approve the merger of Siddhartha Bank and Business Universal Development Bank by endorsing Due Diligence Audit (DDA) and Share Swap Ratio.
After the merger process, the new merged entity will be named as Siddhartha Bank Limited.
To endorse scheme of arrangement and memorandum of understanding (MOU) for the merger process.
After the merger process of both bank to amend article of association and memorandum of association as per directed by registrar officer or Nepal Rastra Bank.
To appoints auditor to do Due Diligence Audit for the purpose of merger.
The bank will endorse 4:1 (25%) right share after the completion of merger process.
To implement the direction as per Nepal Rastra Bank about the tenure of BOD and CEO of the bank.
After distribution of right share its issued and paid up capital will increase and to amend the article of association accordingly.
To renew the allowance of auditor of the bank.
Siddhartha Bank has earned a net profit of Rs 49.28 crore for the second quarter of the fiscal year 2072/73.

Share transaction of Siddhartha Bank and Business Universal Development Bank has been halted for the merger process from Poush, 2072.

Likewise,
Business Universal Development Bank
is holding its Special General Meeting (SGM) today (Baisakh 12, 2073). The AGM is going to be held at Amritbhog Caters Pvt. Ltd, Dillibazar, Kathmandu  at 10:25 AM.

Main agendas of the SGM are:
Authorized BOD to initiate merger with Siddhartha Bank Limited.
To approve the merger of Business Universal Development Bank and Siddhartha Bank by endorsing Due Diligence Audit (DDA) and Share Swap Ratio.
After the merger process, the new merged entity will be named as Siddhartha Bank Limited.
To endorse scheme of arrangement and memorandum of understanding (MOU) for the merger process.
To appoints auditor to do Due Diligence Audit for the purpose of merger.
After the merger process of both bank, after deducting expenses of Bussiness Universal Development Bank, assets and liabilities will be transfered to Siddhartha Bank and amend the article of association accordingly.
Election for BOD members from Business Universal Development Bank after the merged entity.
The tenure of existing BOD member will dissolve after the formation of new BOD with the completion of merger process and amend article of association accordingly.
Business Universal Development Bank has earned a net profit of Rs 49.28 crore for the second quarter of the fiscal year 2072/73."
2016-04-07,Siddhartha Bank & Business Universal Dev. Bank separate SGM on Baisakh 12; to endorse merger process with each other,https://www.sharesansar.com/newsdetail/siddhartha-bank-business-universal-dev-bank-separate-sgm-on-baisakh-12-to-endorse-merger-process-with-each-other,"Siddhartha Bank Limited (SBL)
will be convening its Special General Meeting (SGM) on Baisakh 12, 2073. The SGM is going to be held at National Assembly Hall, Exhibition Road, Kathmandu at 11:00 AM.

Main agendas of the SGM are:
Authorized BOD to endorse merger with Business Universal Development Bank.
To approve the merger of Siddhartha Bank and Business Universal Development Bank by endorsing Due Diligence Audit (DDA) and Share Swap Ratio.
After the merger process, the new merged entity will be named as Siddhartha Bank Limited.
To endorse scheme of arrangement and memorandum of understanding (MOU) for the merger process.
After the merger process of both bank to amend article of association and memorandum of association as per directed by registrar officer or Nepal Rastra Bank.
To appoints auditor to do Due Diligence Audit for the purpose of merger.
The bank will endorse 4:1 (25%) right share after the completion of merger process.
To implement the direction as per Nepal Rastra Bank about the tenure of BOD and CEO of the bank.
After distribution of right share its issued and paid up capital will increase and to amend the article of association accordingly.
To renew the allowance of auditor of the bank.
Siddhartha Bank has earned a net profit of Rs 49.28 crore for the second quarter of the fiscal year 2072/73.

Share transaction of Siddhartha Bank and Business Universal Development Bank has been halted for the merger process from Poush, 2072.

 

Likewise,
Business Universal Development Bank (BUDBL)
will be holding its Special General Meeting (SGM) on Baisakh 12, 2073. The SGM is going to be held at Amritbhog Caters Pvt. Ltd, Dillibazar, Kathmandu  at 10:25 AM.

Main agendas of the SGM are:
Authorized BOD to initiate merger with Siddhartha Bank Limited.
To approve the merger of Business Universal Development Bank and Siddhartha Bank by endorsing Due Diligence Audit (DDA) and Share Swap Ratio.
After the merger process, the new merged entity will be named as Siddhartha Bank Limited.
To endorse scheme of arrangement and memorandum of understanding (MOU) for the merger process.
To appoints auditor to do Due Diligence Audit for the purpose of merger.
After the merger process of both bank, after deducting expenses of Bussiness Universal Development Bank, assets and liabilities will be transfered to Siddhartha Bank and amend the article of association accordingly.
Election for BOD members from Business Universal Development Bank after the merged entity.
The tenure of existing BOD member will dissolve after the formation of new BOD with the completion of merger process and amend article of association accordingly.
Business Universal Development Bank has earned a net profit of Rs 8.01 crore for the second quarter of the fiscal year 2072/73."
2016-02-28,Sanima & 5 other companies listed 80.20 lakh units in bonus & right share; Business Universal converts 9.54 lakh units Promoter Share into Ordinary Share,https://www.sharesansar.com/newsdetail/sanima-5-other-companies-listed-80-20-lakh-units-in-bonus-right-share-business-universal-converts-9-54-lakh-units-promoter-share-into-ordinary-share,"Nepal Stock Exchange Limited (NEPSE) has listed bonus share and right share of six different companies today for trading. Now the investors holding bonus share and right share of these six companies can sell their shares. Business Universal Development Bank has converted its 9, 54,202 units of promoter shares into ordinary share converting its promoter/public ratio to 51:49.

The shares of following companies have been listed in NEPSE for trading:
Listing of Bonus Share of
Sanima Bank Ltd.
51,06,297 units bonus shares of Sanima Bank Ltd. has been listed for trading.
Listing of Bonus Share of
Pacific Development Bank Ltd.
2,10,816 units bonus share of Pacific Development Bank Ltd. has been listed for trading.
Listing of Bonus Share of
Kailash Bikas Bank Ltd.
21,48,776 units bonus share of Kailash Bikas Bank Ltd. has been listed for trading.
Listing of Bonus Share of
Neco Insurance Co. Ltd.
3,17,770 units bonus share of Neco Insurance Co. Ltd. has been listed for trading.
Listing of Bonus Share of
Unique Finance Ltd.
1,56,100 units bonus share of Unique Finance Ltd. has been listed for trading
Listing of Right Share of
NB Insurance Company Ltd.
80,803 units right shares of NB Insurance Company Ltd. has been listed for trading.
Conversion of share of Business
Universal Development Bank Ltd
9,54,202 units promoter share of Business Universal Development Bank Ltd. has been converted to ordinary share leaving promoter/public share ratio 51:49"
2016-02-22,39.24 lakh units bonus & right shares of three companies listed in NEPSE,https://www.sharesansar.com/newsdetail/39-24-lakh-units-bonus-right-shares-of-three-companies-listed-in-nepse,"Nepal Stock Exchange Limited (NEPSE) has listed 3,924,942 units of bonus and right share of three different companies today (Falgun 10, 2072) for trading. Now the investors holding bonus and right share of these three companies can sell their shares.

The shares of following companies have been listed in NEPSE for trading:
Listing of Bonus Shares of Bussiness Universal Development Bank Ltd.
12,15,097 units Bonus Shares of Business Universal Development Bank Ltd. has been listed.
Listing of Right Shares of Mission Development Bank Ltd.
5,75,000 units right shares of Mission Development Bank has been listed for trading.
Listing of Right Shares of ICFC Finance Company Ltd.
21,34,845 units Rights Shares of ICFC Finance Ltd. has been listed."
2016-01-06,Fewa Bikas & Business Universal Bank calls off the merger process,https://www.sharesansar.com/newsdetail/fewa-bikas-business-universal-bank-calls-off-the-merger-process,"The merge process between Business Universal Development Bank Limited (BUDBL) and Fewa Bikas Bank Limited (FBBL) has been called off.

As per an official source, “ The merger process between these two banks have been cancelled due to the internal problem in Fewa Bikas Bank, some BoD members of Fewa Bikas Bank were in favor of merger and some were against it and as a result the merger was called off.”

The trading of BUDBL has started in Nepal Stock Exchange Limited (Nepse) from today. From November 18, 2015, the trading of both banks have been halted due to the the merger process."
2015-12-18,Business Universal Dev Bank’s 12th AGM today; to endorse 13% bonus share,https://www.sharesansar.com/newsdetail/business-universal-dev-banks-12th-agm-today-to-endorse-13-bonus-share,"Business Universal Development Bank (BUDBL) is convening its 12th Annual General Meeting (AGM) today (Poush 3, 2072). The AGM is going to be held at Amritbhog Caterers Pvt. Limited, Kalikasthan, Dillibajar, Kathmandu at 11:00 AM.
The main agenda of the AGM are:
To endorse 13 percent bonus share and 0.68 percent cash dividend (for tax purpose) from the net profit it earned from the fiscal year 2071/72
To propose for the increment of the bank’s authorized, issued and paid up capital.
To amend the article of association and increase the authorized capital, issued capital and paid up capital.
To change the current shareholding of the bank to promoter shares 51% and ordinary shares 49%
Authorize BOD to initiate merger or acquisition process with other financial institutions.
Authorize BOD to make changes as directed by regulatory bodies, if any.
Other agendas of the AGM include endorsement of financial highlights of 2071/72 and appointment of auditor.
Business Universal Development Bank has earned Rs. 4.07 crore in the first quarter of the fiscal year 2072/73."
2015-12-16,"ILFCO & Business Universal to sell 2, 44,255 & 2, 94,362 units promoter shares respectively to existing promoters of respective BFI",https://www.sharesansar.com/newsdetail/ilfco-business-universal-to-sell-2-44255-2-94362-units-promoter-shares-respectively-to-existing-promoters-of-respective-bfi,"International Leasing And Finance Company Limited (ILFCO)
is selling 2, 44,255 units promoter shares to the existing promoter shareholders.

Thus, ILFCO has published notice to sell its promoter shares.

If any existing promoter shareholder is interested to buy promoter shares then the respective person should submit an application at Bank’s central office at New Baneswor, Kathmandu within 35 days of the notice published.

Similarly,
Business Universal Development Bank Limited (BUDBL)
has published a notice stating that promoter shareholders of the bank, Mr and Mrs. Naresh Shankar Palikhe intends to sell their 2,94,362 promoter shares to existing promoter shareholder at a reasonable price.

As per the direction of Nepal Rastra Bank (NRB) for buying or selling promoter shares of the bank, promoter shareholders of the bank should be given the first priority and if the shares are not bought by promoter shareholders only then other person or institution can buy those under the direction of NRB."
2015-11-27,Business Universal Dev Bank’s 12th AGM on Poush 3; to endorse 13% bonus share,https://www.sharesansar.com/newsdetail/business-universal-dev-banks-12th-agm-on-poush-3-to-endorse-13-bonus-share,"Business Universal Development Bank (BUDBL) will be convening its 12th Annual General Meeting (AGM) on Poush 3, 2072. The AGM is going to be held at Amritbhog Caterers Pvt. Limited, Kalikasthan, Dillibajar, Kathmandu at 11:00 AM.

The main agenda of the AGM are:
To endorse 13 percent bonus share and 0.68 percent cash dividend (for tax purpose) from the net profit it earned from the fiscal year 2071/72
To propose for the increment of the bank’s authorized, issued and paid up capital.
To amend the article of association and increase the authorized capital, issued capital and paid up capital.
To change the current shareholding of the bank to promoter shares 51% and ordinary shares 49%
Authorize BOD to initiate merger or acquisition process with other financial institutions.
Authorize BOD to make changes as directed by regulatory bodies, if any.
Other agendas of the AGM include endorsement of financial highlights of 2071/72 and appointment of auditor.

Only those shareholders owning shares till Mangsir 19 will be entitled to the bonus share of the company. The register of their shareholders will remain close from Mangsir 20, 2072 till Poush 3, 2072 for the purpose of its upcoming AGM.

Business Universal Development Bank has earned Rs. 4.07 crore in the first quarter of the fiscal year 2072/73."
