Date,Headline,Link,Full Content
2026-02-01,Life and Non-Life Insurance Sectors Report Varied Performance in Premium Collection Till Poush FY 2082/83,https://www.sharesansar.com/newsdetail/life-and-non-life-insurance-sectors-report-varied-performance-in-premium-collection-till-poush-fy-208283-2026-02-01,"Insurance companies are competing with each other to increase their premium collection. Till the 6 months of the fiscal year 2082/83, i.e., Poush end, the life insurance companies collected a total premium of Rs 94.38 Arba, out of their 11,455,235 total active insurance policies.
As per the report published by Nepal Insurance Authority, Nepal Life Insurance Company Limited limited single-handedly collected Rs. 25.51 Arba, having an active number of insurance policies of 1,745,933 as of Poush 2082.
Meanwhile, the most striking revelation comes from Reliable Nepal Life Insurance Co Ltd, which boasts the highest number of active insurance policies 2,431,856. However, the company generated only Rs. 2.94 Arba in premiums during the assessed period.
Coming towards the non-life insurance sector, Shikhar Insurance Company collected the highest premium worth Rs. 2.77 arba. Likewise, Sagarmatha Lumbini Insurance Limited, which has 133,022 insurance policies, collected a premium worth Rs. 2.61 arba as its insurance premium.
The non-life insurance companies collected a total premium of Rs 23.67 Arba out of its 1,420,548 total active insurance policies."
2025-12-16,"Bonus Shares of HATHY, PRIN and ALICL Now Listed in NEPSE",https://www.sharesansar.com/newsdetail/bonus-shares-of-hathy-prin-and-alicl-now-listed-in-nepse-2025-12-16,"33,97,680 unit bonus shares of
Hathway Investment Nepal Limited (HATHY)
have been listed in NEPSE.
The company convened its 17th AGM on 25th Bhadra, 2082, and endorsed a 12.632% dividend for the fiscal year 2081/82. 12% bonus shares and 0.632% cash dividends (including tax) were proposed from the paid-up capital of Rs. 1.41 Arba. The same bonus shares are now listed in NEPSE.
As of writing, HATHY has an LTP of Rs. 914.20.
Similarly, 25,94,678.52 unit bonus shares of
Prabhu Insurance Ltd. (PRIN)
have been listed in NEPSE.
The company convened its 29th AGM on 23rd Shrawan, 2082, and endorsed an 18.95% dividend for the fiscal year 2080/81. The 449th meeting of the board of directors held on Ashad 08 decided to distribute the 18.9474% dividend for the fiscal year 2080/81. 18% bonus shares and 0.9474% cash dividend (for tax purposes) were proposed. The same bonus shares are now listed in NEPSE.
As of writing, PRIN has an LTP of Rs. 670.
Likewise, 17,33,916.52 unit bonus shares of
Asian Life Insurance Co. Limited (ALICL)
have been listed in NEPSE.
The 204th meeting of the board of directors held on Jestha 25 decided to distribute 5.1% bonus shares and a 0.2684% cash dividend (for tax purposes). The bonus shares were worth Rs. 17.33 crores, and the cash dividend was worth a little over Rs. 91.25 lakhs. The same bonus shares are now listed in NEPSE.
As of writing, ALICL has an LTP of Rs. 468.20."
2025-08-25,Unveiling Q4 2080/81: A Comprehensive Analysis of Leading Non-Life Insurance Companies and Key Financial Insights,https://www.sharesansar.com/newsdetail/unveiling-q4-208081-a-comprehensive-analysis-of-leading-non-life-insurance-companies-and-key-financial-insights-2025-08-25,"Twelve non-life insurance companies have unveiled their audited results for the fourth quarter of FY 2081/82, reflecting a year marked by varied growth patterns and strategic shifts.
The reports provide a comprehensive view of the sector’s financial health, highlighting profitability, capital adequacy, and underwriting performance. These figures not only indicate how individual players have fared but also reveal broader trends shaping the competitive landscape of Nepal’s insurance market. This analysis delves into key indicators such as earnings, reserve positions, and overall market dynamics, offering an informed outlook for stakeholders and investors.
Net Profit:
In Q4 FY 2081/82, Siddhartha Premier Insurance (SPIL) led with a net profit of Rs. 71.32 Crores, marking a 3.63% increase over the same period last year. Neco Insurance Limited (NIL) followed with a net profit of Rs. 55.08 Crores, though this represents a 6.72% decrease from the previous year.
Prabhu Insurance Company Limited (PRIN) recorded the highest growth, a staggering 39.24% rise, while Rastriya Beema Company Limited (RBCL) saw the largest decline at 31.83%.
Paid-Up Capital:
IGI Prudential Insurance (IGI) holds the highest paid-up capital at Rs. 3.03 Arba, followed by Shikhar Insurance Company (SICL) at Rs. 2.92 Arba, and Siddhartha Premier Insurance (SPIL) with Rs. 2.81 Arba. Rastriya Beema Company Limited (RBCL) has the lowest paid-up capital at Rs. 27 Crores.
Reserve and Surplus:
The combined reserve and surplus of all non-life insurance companies totaled Rs. 25.16 Arba, with the industry average standing at Rs. 2.10 Arba. Rastriya Beema Company Limited (RBCL) led with Rs. 13.87 Arba, followed by Siddhartha Premier Insurance (SPIL) at Rs. 2.40 Arba and Nepal Insurance Company Limited (NICL) with Rs. 1.77 Arba.
Gross Insurance Contract Liabilities:
Collectively, non-life insurance companies gathered Rs. 48.60 Arba in gross insurance contract liabilities, with five companies surpassing this average.
Sagarmatha Lumbini Insurance Company (SALICO) led at Rs. 6.89 Arba, followed by Shikhar Insurance Company Limited (SICL) at Rs. 6.51 Kharba. United Ajod Insurance Limited (UAIL) recorded the unexpired contract liabilities fund collection at Rs. 2.02 Arba.
Investments:
Rastriya Beema Company Limited (RBCL) topped the list in investments with Rs. 18.44 Arba, followed by Siddhartha Premier Insurance (SPIL) with Rs. 9 Arba.
Meanwhile, Prabhu Insurance Company (PRIN) had the smallest investment portfolio at Rs. 1.43 Arba.
Net Premium:
Net premium, reflecting the core company's earnings, saw Sagarmatha Lumbini Insurance Company (SALICO) leading at Rs. 2.11 Arba, closely followed by Siddhartha Premier Insurance (SPIL) at Rs. 2.06 Arba.
Income from Investments, Loans & Others:
Rastriya Beema Company Limited (RBCL) has reported the highest income from investments, loans & others of Rs. 59 Crores. Siddhartha Premier Insurance (SPIL) has reported an income from investments of Rs. 48 Crores, making it the second-highest.
Prabhu Insurance Company (PRIN) recorded the lowest earnings from investments, loans & others collection at Rs. 11 Crores.
Net Claims Paid:
Sagarmatha Lumbini Insurance Company (SALICO) holds the highest amount of net claim payment in this quarter, which amounts to Rs. 1.69 Arba. This is followed by Siddhartha Premier Insurance (SPIL), which has a net claim payment of Rs. 1.13 Arba.
Total Inforce Policy Count:
Among the non-life insurance companies,
SICL
is leading the chart with 3.09 lakh policies. Whereas,
PRIN
has the lowest total in-force policy count of 2.99 lakh.
Major Indicators:
Earnings Per Share (EPS):
Rastriya Beema Company Limited (RBCL) posted the highest EPS at Rs. 160.38, followed by Siddhartha Premier Insurance (SPIL) at Rs. 25.41 and Neco Insurance Limited (NIL) at Rs. 21.90.
The industry average EPS was Rs. 27.94. NLG Insurance Company Limited (NLG) had the lowest EPS at Rs. 6.28.
Net Worth Per Share:
Rastriya Beema Company Limited (RBCL) reported the highest net worth per share at Rs. 6,489.08, followed by Siddhartha Premier Insurance (SPIL) at Rs. 274.56 and Neco Insurance Limited (NIL) at Rs. 245.55. Sanima GIC Insurance Limited (SGIC) recorded the lowest net worth per share at Rs. 152.12, while the industry average stood at Rs. 732.26.
P/E Ratio:
Himalayan Everest Insurance Limited (HEI) had the lowest P/E ratio at 28.95 times, followed by Neco Insurance Limited (NIL) at 32.44 times. This reflects quarter-end ratios, and current ratios may vary with recent stock prices.
The table below provides a detailed overview of these financial indicators across the 12 non-life insurance companies for Q4 FY 2081/82.
**Note: All figures are reported in Arba except for net profit, which is presented in crores for clarity."
2025-08-12,Prabhu Insurance Approves 18% Bonus Shares at 29th AGM,https://www.sharesansar.com/newsdetail/prabhu-insurance-approves-18-bonus-shares-at-29th-agm-2025-08-12,"Prabhu Insurance Limited has announced an 18% bonus share distribution for the fiscal year 2080/81, as declared in its 29th Annual General Meeting. This decision, along with the company’s strong financial performance, sends a positive signal to the insurance sector and is expected to boost investor confidence in the market. Despite challenging economic and market conditions, Prabhu Insurance achieved its highest profit last fiscal year, delivering attractive returns to shareholders.
Chairman Rajendra Malla emphasized that the company’s robust profit distribution has established Prabhu Insurance as a reliable and trustworthy institution in the market. The company is committed to regulatory compliance, strengthening internal governance, and implementing long-term strategic plans.
It has adopted advanced digital transformation technologies to provide faster, easier services such as claim processing and policy renewal. Prabhu Insurance prioritizes customer satisfaction as a measure of true success and actively contributes to sustainable community development through its corporate social responsibility initiatives in health, education, environmental protection, and disaster management."
2025-07-17,Reminder! Last Day to Grab Dividend Proposed by Prabhu Insurance Company Limited,https://www.sharesansar.com/newsdetail/reminder-last-day-to-grab-dividend-proposed-by-prabhu-insurance-company-limited-2025-07-17,"Today is the last day to grab the 18.95% dividend that
Prabhu Insurance Company Limited (PRIN)
proposed. The company has called its 29th AGM on 23rd Shrawan, 2082. The meeting will be held in Prabhu Complex, Tinkune, Kathmandu, starting at 11 am that day.
Among other agenda items, the AGM will endorse an 18.95% dividend for the fiscal year 2080/81. The 449th meeting of the board of directors held on Ashad 08 decided to distribute the 18.9474% dividend for the fiscal year 2080/81. 18% bonus shares and 0.9474% cash dividend (for tax purposes) have been proposed. The company's current paid-up capital is Rs. 1.44 Arba.
The book closure date is Shrawan 2. Therefore, shareholders who have maintained their shares to date are entitled to a dividend payout and are eligible to attend this AGM."
2025-07-09,Prabhu Insurance Company Unveils Book Closure Date for its 18.95% Dividend; Calls AGM With Agenda to Issue Right Shares,https://www.sharesansar.com/newsdetail/prabhu-insurance-company-unveils-book-closure-date-for-its-1895-dividend-calls-agm-with-agenda-to-issue-right-shares-2025-07-09,"Prabhu Insurance Company Limited (PRIN)
has called its 29th AGM on 23rd Shrawan, 2082. The meeting will be held in Prabhu Complex, Tinkune, Kathmandu, starting at 11 am that day.
Among other agendas, the AGM will endorse an 18.95% dividend for the fiscal year 2080/81. The 449th meeting of the board of directors held on Ashad 08 decided to distribute the 18.9474% dividend for the fiscal year 2080/81. 18% bonus shares and 0.9474% cash dividend (for tax purposes) have been proposed. The current paid-up capital of the company is Rs. 1.44 Arba.
Furthermore, there is an agenda to endorse the auditor's report with PL statements, financial reports, and cash flow reports, and appoint an auditor for the fiscal year 2081/82.
In addition, the company will also propose to issue a 47% rights share based on the paid-up capital after the distribution of bonus shares. Earlier, the company had announced plans to issue a 50.15% rights share, but the ratio has now been revised to 47% due to an increase in capital following the bonus share issuance.
Shrawan 2, 2082 is the book closure date. Thus, shareholders maintained before that day are entitled to the dividend payout and can also attend this AGM.
As of writing, PRIN has an LTP of Rs. 924.57.
AGM Notice:"
2025-06-23,Prabhu Insurance Company Proposes 18.95% Dividend for FY 2080/81,https://www.sharesansar.com/newsdetail/prabhu-insurance-company-proposes-1895-dividend-for-fy-208081-2025-06-23,"Prabhu Insurance Company Limited (PRIN)
has proposed an 18.9474% dividend for the fiscal year 2080/81.
The 449th meeting of the board of directors held on Ashad 08 decided to distribute the 18.9474% dividend for the fiscal year 2080/81. 18% bonus shares and 0.9474% cash dividend (for tax purposes) have been proposed. The current paid-up capital of the company is Rs. 1.44 Arba.
The dividend will be distributed only after approval by the Nepal Insurance Authority and endorsement by the company's upcoming AGM. PRIN closed at Rs. 834.34 yesterday.
Dividend History:"
2025-02-12,Prabhu Insurance Company Reports 10.53% Increase in Net Profit for Q2 2081/82 Despite Decline in Net Premium,https://www.sharesansar.com/newsdetail/prabhu-insurance-company-reports-1053-increase-in-net-profit-for-q2-208182-despite-decline-in-net-premium-2025-02-12,"Prabhu Insurance Company Limited (PRIN)
has posted a net profit of Rs. 12.00 crores for the second quarter of the fiscal year 2081/82, marking a 10.53% increase from Rs. 10.86 crores in the same period of the previous year. This positive growth comes despite a decline in the company’s net premium, which fell by 34.18% to Rs. 28.26 crores, compared to Rs. 42.93 crores in Q2 2080/81.
The company’s total investment saw a modest increase of 4.45%, reaching Rs. 2.70 Arba, up from Rs. 2.59 Arba last year. A notable development in the company’s financials was a significant rise in the insurance fund, which grew by 50.50% to Rs. 2.69 Arba, compared to Rs. 1.78 Arba in the corresponding quarter of the previous fiscal year. The special reserves and catastrophe reserves also saw increases of 4.63% and 5.54%, respectively, with special reserves standing at Rs. 1.35 Arba and catastrophe reserves at Rs. 11.44 crores.
Prabhu Insurance’s income from investment, loans, and other sources grew by 14.55%, reaching Rs. 4.15 crores, compared to Rs. 3.62 crores last year. Meanwhile, claim payments (net) decreased by 39.61%, totaling Rs. 9.84 crores, compared to Rs. 16.30 crores in the previous year. Commission expenses also decreased by 18.72%, amounting to Rs. 1.83 crores.
The company’s earnings per share (EPS) for the quarter rose by 10.53% to Rs. 16.66, while the net worth per share increased by 5.37%, reaching Rs. 234.14. Additionally, Prabhu Insurance maintains a strong solvency ratio of 1.94. The company’s price-to-earnings (P/E) ratio was recorded at 56.80.
Report:
Major Highlights:
*
Figure is of Immediate Fiscal Year Ending
Particulars (In Rs '000)
Prabhu Insurance Company
Q2 2081/82
Q2 2080/81
Difference
Share Capital
1,441,488.07
1,441,488.07*
0.00%
Special Reserves
1,355,877.91
1,295,852.98*
4.63%
Catastrophe Reserves
114,424.68
108,422.18*
5.54%
Retained Earnings
309,218.40
256,527.92*
20.54%
Other Equity
154,051.11
100,617.19*
53.11%
Insurance Fund
2,693,835.69
1,789,900.88*
50.50%
Investment
2,706,189.22
2,590,856.74*
4.45%
Net Premium
282,560.59
429,289.80
-34.18%
Income from Investment, Loan and others
41,521.73
36,248.47
14.55%
Claim Payment (Net)
98,429.08
162,978.84
-39.61%
Commission Expenses
18,281.97
22,493.72
-18.72%
Net Profit
120,049.85
108,612.12
10.53%
No of Policies
52,385.00
59,263.00
-11.61%
EPS (In Rs.)
16.66
15.07
10.53%
Net Worth per Share (In Rs.)
234.14
222.19
5.37%
PE Ratio
56.80
Solvency Ratio
1.94
-
-"
2024-10-08,Prabhu Insurance Contributes NPR 2.5 Million for Flood and Landslide Relief and Rehabilitation,https://www.sharesansar.com/newsdetail/prabhu-insurance-contributes-npr-25-million-for-flood-and-landslide-relief-and-rehabilitation-2024-10-08,"Prabhu Insurance provided financial support of 2.5 million rupees for relief and rehabilitation efforts for the victims of floods and landslides that occurred on Ashwin 11th and 12th.
The cheque was handed over to Prime Minister KP Sharma Oli by Prabhu Insurance Chairman Rajendra Malla, Prabhu Group Chairman and MP Devi Prakash Bhattachan, and CEO Sanchit Bajracharya.
Malla, also the president of the Nepal Non-Life Insurance Professionals Association, mentioned that the company is working to facilitate insurance claims for families affected by the disaster, encouraging citizens to claim compensation for their losses."
2024-08-07,4.75% Bonus Shares of Prabhu Insurance Listed in NEPSE,https://www.sharesansar.com/newsdetail/475-bonus-shares-of-prabhu-insurance-listed-in-nepse-2024-08-07,"653,658.07 unit bonus shares of Prabhu Insurance Ltd. (PRIN) have been listed in NEPSE.
The company called its 28th AGM on 20th Baishakh and endorsed a 5% dividend for the fiscal year 2079/80. The 433rd meeting of the board of directors held on Falgun 20 decided to distribute the dividend on the paid-up capital of Rs. 1.37 Arba. 4.75% bonus shares worth Rs 6.53 crores and 0.25% cash dividend (for tax) worth slightly over Rs 34.40 lakhs were proposed. The same bonus shares are now listed in NEPSE.
As of writing, PRIN has an LTP of Rs. 1,018."
