,product,price,url
109,"Gooyo 2011A Battery Operated Educational Learning Laptop Toy with LED Display and Music Effect | Babies/Girls/Boys/Toddlers | Blue Color, Power Source: 3xAA Battery (Not Included)",369,https://amazon.in/Gooyo-Educational-Laptop-Toy-Toddlers/dp/B0BMVM18R8/ref=sr_1_133?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-133
110,Graphene Educational Learning Laptop Toy Mini Computer for Kids Tablet Led Display Music Games Fun Activities Baby Laptop Battery Operated Toys Gift for 1+ 2 3 4 5 Years Girl Boy Toddler Pink,349,https://amazon.in/GRAPHENE-Mathematics-Educational-Experience-Multicolor/dp/B0C9QTFJ1C/ref=sr_1_135?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-135
111,"Zebronics-NS1500 Laptop Stand Featuring Foldable Design, Anti-Slip Silicone Rubber Pads, Supports Maximum of 5kgs Weight Tabletop",299,https://amazon.in/Zebronics-NS1500-Featuring-Foldable-Anti-Slip-Silicone/dp/B0C36YRMLQ/ref=sr_1_136?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-136
112,"HP Omnibook 5 OLED, Snapdragon X Processor (16GB LPDDR5x,1TB SSD) 2K OLED, Micro-Edge, 16''/40.6cm, Win11, M365*Office24, Glacier Silver, 1.59kg, fb0001QU, FHD Camera, Backlit, Next-Gen AI Laptop","64,990",https://amazon.in/HP-Snapdragon-Processor-Micro-Edge-fb0001QU/dp/B0FRM3G9JF/ref=sr_1_18?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.VZ_alNzkt8TbfpXEQ6aSo00qcZgNz0-dKfJPbj0YzONIYbFwI7z44gFYffhkNaW3CPzvL3Gwx8FJvUL6NX9HuD70_-KX-A-O7PJKUZ-gWOUvYjYdjWpEeE32Y1eE7pdPrYy7KjFg8JWwLlSDn4_QKEt45vBjVoJZc5EdCu6Qu-Az1jFDYldz3QeueJtE-YBIEdMskCXp_hBXWEr6dLPgBL1vF0LQhkM0XIm090aKDRY.gwHrAhcFnBsSE6SIWbTy5ebOdQ95J8cm-WchQA9h40M&dib_tag=se&keywords=laptop&qid=1767965366&sprefix=lapto%2Caps%2C456&sr=8-18
113,"DYAZO 15"" to 15.6 Inch Laptop Sleeve/Cover with Handle & Two Front Accessories Pockets Compatible for Apple, Dell, Lenovo, Asus, Hp, Samsung, Mi, MacBook and Other Notbooks (Grey)",299,https://amazon.in/Accessories-Pockets-Compatible-Samsung-Notbooks/dp/B0BRJ7QX33/ref=sr_1_137?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-137
114,"Dell 15 Laptop, 14th Gen Intel Core 3 100U Processor, 16GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","43,899",https://amazon.in/sspa/click?ie=UTF8&spc=MToxMzI1NjI3ODM4MDMzNjA5OjE3Njc5NjU0MDg6c3BfbXRmOjMwMDgwNDc1OTM5ODIzMjo6MDo6&url=%2FDell-15-Processor-Graphics-Display%2Fdp%2FB0FDWH5WTL%2Fref%3Dsr_1_139_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965408%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-139-spons%26aref%3D6eEamWjoqX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=6eEamWjoqX&sp_cr=ZAZ
115,"Dell 15, AMD Ryzen 7-7730U, 16GB DDR4, 512GB SSD, FHD 15.6""/39.6 cm, Windows 11, Office H&S 2024, Platinum Silver, 1.63 Kg, 120Hz 250 nits, AMD Radeon Graphics, Standard Keyboard, Thin & Light Laptop","50,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToxMzI1NjI3ODM4MDMzNjA5OjE3Njc5NjU0MDg6c3BfbXRmOjMwMDcyMzQ1ODEzMjczMjo6MDo6&url=%2FDell-15-Platinum-Graphics-Standard%2Fdp%2FB0FDQ2R315%2Fref%3Dsr_1_140_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965408%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-140-spons%26aref%3DJyNrd7p7sT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=JyNrd7p7sT&sp_cr=ZAZ
116,"LS LAPSTER Quality Assured Lapster Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin for 15.6"" Laptop 15.6"" Keyguard 3.93 x 11.81 x 0.39 inches",99,https://amazon.in/Universal-Silicone-Keyboard-Protector-Keyguard/dp/B0994GP1CX/ref=sr_1_141?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-141
117,"Portronics Toad One Bluetooth Mouse with 2.4 GHz & BT 5.3 Dual Wireless, 6 Buttons, Rechargeable, RGB Lights, Connect 3 Devices, Ergonomic Design for Laptop, Smartphone, Tablet (Black)",603,https://amazon.in/Portronics-Wireless-Bluetooth-Connectivity-Rechargeable/dp/B0BG8LZNYL/ref=sr_1_142?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-142
118,"Gizga Pro Series 3-in-1 Cleaning KIT - 150ml Cleaning Spray, Microfiber Cloth & Cleaning Brush| Safe Screen Cleaner for Laptop, PC, Smartphone, Tablet, DSLR Camera Lens, Binocular, Keyboard, Gadgets",129,https://amazon.in/Essentials-Cleaning-Microfiber-Smartphone-Eyeglass/dp/B09RHDZ8V5/ref=sr_1_143?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-143
119,"Florican Portable Invisible Laptop Riser Stand | Mini Aluminum Cooling Pad, Lightweight Laptop Desk Stand for MacBook, Lenovo, Dell, HP & Other Laptops (Cool Silver)",229,https://amazon.in/Florican-Portable-Invisible-Aluminum-Lightweight/dp/B0BTRXNHB3/ref=sr_1_144?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-144
120,Prime Laptop Bags for Men Office Use | Upto 15.6 inch | Expandable Bottom | Mobile & Pen Compartment with Multiple Organizers | PU Leather | Professional Office Bag for Man & Women - Tan,"1,579",https://amazon.in/RIONTO-Messenger-Bag-Expandable-Supports/dp/B0C5T56YNY/ref=sr_1_146?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-146
121,"Lenovo 14 (2025), Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/Microsoft Office 2021","53,200",https://amazon.in/Lenovo-14-Intel-Core-13420H/dp/B0FRYM3BWS/ref=sr_1_19?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.VZ_alNzkt8TbfpXEQ6aSo00qcZgNz0-dKfJPbj0YzONIYbFwI7z44gFYffhkNaW3CPzvL3Gwx8FJvUL6NX9HuD70_-KX-A-O7PJKUZ-gWOUvYjYdjWpEeE32Y1eE7pdPrYy7KjFg8JWwLlSDn4_QKEt45vBjVoJZc5EdCu6Qu-Az1jFDYldz3QeueJtE-YBIEdMskCXp_hBXWEr6dLPgBL1vF0LQhkM0XIm090aKDRY.gwHrAhcFnBsSE6SIWbTy5ebOdQ95J8cm-WchQA9h40M&dib_tag=se&keywords=laptop&qid=1767965366&sprefix=lapto%2Caps%2C456&sr=8-19
122,Acer Bubble Wireless Mouse AMR100 | 2.4GHz Silent Click | 1600 DPI | Ergonomic | AA Battery | Win8/10/11 | Compact Lightweight Design | Color: Peach,499,https://amazon.in/Wireless-Ergonomic-Battery-Compact-Lightweight/dp/B0FKPXG5R8/ref=sr_1_147?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-147
123,"Chuwi Aupad Android 14 Tablet 10.95'', 128GB ROM 8GB LPDDR4, Snapdragon 685 Tablet PC, FHD IPS 2K Display,1TB Expand, Triple Cameras, Widevine L1,7000Mah, 4G LTE/5G Wifi/BT 5.0/GPS, With Case, Grey","14,990",https://amazon.in/Chuwi-Android-Snapdragon-Display-Widevine/dp/B0FFGR9M3S/ref=sr_1_148?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU&dib_tag=se&keywords=laptop&qid=1767965408&sprefix=lapto%2Caps%2C456&sr=8-148
124,"Primebook 2 Max 2025 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI | Aqua","21,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToxMzI1NjI3ODM4MDMzNjA5OjE3Njc5NjU0MDg6c3BfYnRmOjMwMDgyMzcxOTI4MTEzMjo6MDo6&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FZC6YLKG%2Fref%3Dsr_1_149_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965408%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-149-spons%26aref%3D5NDSlSvjMv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=5NDSlSvjMv&sp_cr=ZAZ
125,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3""(38.8cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Win 11/Office Home 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg), 83K100CGIN","58,200",https://amazon.in/sspa/click?ie=UTF8&spc=MToxMzI1NjI3ODM4MDMzNjA5OjE3Njc5NjU0MDg6c3BfYnRmOjMwMDU2OTY0NDkwNTUzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-13420H-Backlit-83K100CGIN%2Fdp%2FB0F637DPFW%2Fref%3Dsr_1_150_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.Ds7EQMzXwC6NwnFibIcCgK2qul-OLS0s4AQyVYT5kVPKILUCAD-O0NcLEBEWIT3kpxb4uy6-JgNY6sUqY0Jdmwp0f5xramsSd1uIpasia7a4Me70VR-goeBG1ecYSVtl58TClXtwoca-WrLjlBoNmN7sI1regOtr0x6Jyau8tQp2VESP9ADRokEyoY7yO57RPN3XSdT3slSM--0q4dnOwLPJYolefj9bibH6McwuIgI.imMsWF34opL3qJobNAXHRay8yn59e4NBz4-SPZkdMFU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965408%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-150-spons%26aref%3Dd45YCzxZLF%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=d45YCzxZLF&sp_cr=ZAZ
126,"Dell 15 Intel Core i5 13th Gen - 1334U, 16GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'24, Grey, 1.66kg, 120Hz 250 nits Display, 15 Month McAfee, Thin & Light Laptop","53,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozOTAzNjQ5MjAzMTMxMDIwOjE3Njc5NjU0MTM6c3BfYXRmX25leHQ6MzAwNzY0MDM2NDE4MjMyOjowOjo&url=%2FDell-Intel-Core-13th-Gen%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_145_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.A6Pgb1KyMHdtIdkLY_CSv7hOQJ1UPdKv8cjJQvW0onEOVUZfuJceFpkWJ3RCqbHDd8Q3MeBDFd_0yUCvQn-gA2Y6uDuMS6iqEhgauP8mGs22Dz-BIRTqlxr0TjSCS9fop_ZV8DgJ3AYB1d2j-0pp9bIClQBwbqFi1nwtXPW3K-0bk3cIVI-4sDPiAuPKH2DhpXYDDyM3D7JAm72ub9rQr1p-47nZdlo9Xe1FCQnfsJQ.VjklFoLQsMe0kQg_-QIZEKXTKtGpeQfh2bY-R3ZOxkI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965413%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-145-spons%26aref%3D2wLeEr8099%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2wLeEr8099&sp_cr=ZAZ
127,"Dell 15 Laptop, 14th Gen Intel Core 3 100U Processor, 8GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" NT FHD 120Hz IPS AG 250 nit Display, Win 11 + Office H&S 2024, Carbon Black, Thin & Light- 1.63Kg","37,490",https://amazon.in/sspa/click?ie=UTF8&spc=MTozOTAzNjQ5MjAzMTMxMDIwOjE3Njc5NjU0MTM6c3BfYXRmX25leHQ6MzAwODQxMzIwNDMyMDMyOjowOjo&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_146_sspa%3Fcrid%3D36J9ALSSSWK1Y%26dib%3DeyJ2IjoiMSJ9.A6Pgb1KyMHdtIdkLY_CSv7hOQJ1UPdKv8cjJQvW0onEOVUZfuJceFpkWJ3RCqbHDd8Q3MeBDFd_0yUCvQn-gA2Y6uDuMS6iqEhgauP8mGs22Dz-BIRTqlxr0TjSCS9fop_ZV8DgJ3AYB1d2j-0pp9bIClQBwbqFi1nwtXPW3K-0bk3cIVI-4sDPiAuPKH2DhpXYDDyM3D7JAm72ub9rQr1p-47nZdlo9Xe1FCQnfsJQ.VjklFoLQsMe0kQg_-QIZEKXTKtGpeQfh2bY-R3ZOxkI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1767965413%26sprefix%3Dlapto%252Caps%252C456%26sr%3D8-146-spons%26aref%3DDQkCYWuCEn%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=DQkCYWuCEn&sp_cr=ZAZ
128,"PLIXIO Adjustable Laptop Stand with 360Â° Rotating Base Tabletop Ergonomic Foldable Portable Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Sliver)","2,249",https://amazon.in/PLIXIO-Adjustable-Rotating-Ergonomic-Compatible/dp/B0C9J63G2F/ref=sr_1_147?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.A6Pgb1KyMHdtIdkLY_CSv7hOQJ1UPdKv8cjJQvW0onEOVUZfuJceFpkWJ3RCqbHDd8Q3MeBDFd_0yUCvQn-gA2Y6uDuMS6iqEhgauP8mGs22Dz-BIRTqlxr0TjSCS9fop_ZV8DgJ3AYB1d2j-0pp9bIClQBwbqFi1nwtXPW3K-0bk3cIVI-4sDPiAuPKH2DhpXYDDyM3D7JAm72ub9rQr1p-47nZdlo9Xe1FCQnfsJQ.VjklFoLQsMe0kQg_-QIZEKXTKtGpeQfh2bY-R3ZOxkI&dib_tag=se&keywords=laptop&qid=1767965413&sprefix=lapto%2Caps%2C456&sr=8-147
129,"Swiss Military 30L Unisex Laptop Travel Backpack for 15.6-Inch Laptops â€“ with Luggage Strap, Detachable Key Ring, Anti-Theft Pocket, Expandable Bottle Pocket for Office and College Use","1,629",https://amazon.in/Swiss-Military-Backpack-15-6-Inch-Laptops/dp/B0F5QLVD15/ref=sr_1_148?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.A6Pgb1KyMHdtIdkLY_CSv7hOQJ1UPdKv8cjJQvW0onEOVUZfuJceFpkWJ3RCqbHDd8Q3MeBDFd_0yUCvQn-gA2Y6uDuMS6iqEhgauP8mGs22Dz-BIRTqlxr0TjSCS9fop_ZV8DgJ3AYB1d2j-0pp9bIClQBwbqFi1nwtXPW3K-0bk3cIVI-4sDPiAuPKH2DhpXYDDyM3D7JAm72ub9rQr1p-47nZdlo9Xe1FCQnfsJQ.VjklFoLQsMe0kQg_-QIZEKXTKtGpeQfh2bY-R3ZOxkI&dib_tag=se&keywords=laptop&qid=1767965413&sprefix=lapto%2Caps%2C456&sr=8-148
130,"Spigen Adjustable Vertical Laptop Stand up to 4 Slots, Desk Organizer Compatible with All Laptops and More - Black","2,099",https://amazon.in/Spigen-Adjustable-Vertical-Organizer-Compatible/dp/B0FQ9W23PM/ref=sr_1_149?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.A6Pgb1KyMHdtIdkLY_CSv7hOQJ1UPdKv8cjJQvW0onEOVUZfuJceFpkWJ3RCqbHDd8Q3MeBDFd_0yUCvQn-gA2Y6uDuMS6iqEhgauP8mGs22Dz-BIRTqlxr0TjSCS9fop_ZV8DgJ3AYB1d2j-0pp9bIClQBwbqFi1nwtXPW3K-0bk3cIVI-4sDPiAuPKH2DhpXYDDyM3D7JAm72ub9rQr1p-47nZdlo9Xe1FCQnfsJQ.VjklFoLQsMe0kQg_-QIZEKXTKtGpeQfh2bY-R3ZOxkI&dib_tag=se&keywords=laptop&qid=1767965413&sprefix=lapto%2Caps%2C456&sr=8-149
131,"Lenovo {SmartChoice)Chromebook Intel Celeron N4500 (4GB RAM/64GB eMMC 5.1/11.6 Inch (29.46cm)/HD Display/2Wx2 Stereo Speakers/HD Camera/Chrome OS/Blue/1.21Kg), 82UY0014HA","16,990",https://amazon.in/Lenovo-SmartChoice-Chromebook-Speakers-82UY0014HA/dp/B0F2TMZJ24/ref=sr_1_20?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.VZ_alNzkt8TbfpXEQ6aSo00qcZgNz0-dKfJPbj0YzONIYbFwI7z44gFYffhkNaW3CPzvL3Gwx8FJvUL6NX9HuD70_-KX-A-O7PJKUZ-gWOUvYjYdjWpEeE32Y1eE7pdPrYy7KjFg8JWwLlSDn4_QKEt45vBjVoJZc5EdCu6Qu-Az1jFDYldz3QeueJtE-YBIEdMskCXp_hBXWEr6dLPgBL1vF0LQhkM0XIm090aKDRY.gwHrAhcFnBsSE6SIWbTy5ebOdQ95J8cm-WchQA9h40M&dib_tag=se&keywords=laptop&qid=1767965366&sprefix=lapto%2Caps%2C456&sr=8-20
132,"Amazon Basics Laptop Bag Sleeve Case Cover Pouch for Men & Women | 15.6 Inch Laptop/MacBook, Office/College Laptop Bag | Side Handle | Multiple Pockets | Water Repellent | Shock Absorber (Black)",299,https://amazon.in/MacBook-College-Multiple-Repellent-Absorber/dp/B0CPJ7TKSB/ref=sr_1_150?crid=36J9ALSSSWK1Y&dib=eyJ2IjoiMSJ9.A6Pgb1KyMHdtIdkLY_CSv7hOQJ1UPdKv8cjJQvW0onEOVUZfuJceFpkWJ3RCqbHDd8Q3MeBDFd_0yUCvQn-gA2Y6uDuMS6iqEhgauP8mGs22Dz-BIRTqlxr0TjSCS9fop_ZV8DgJ3AYB1d2j-0pp9bIClQBwbqFi1nwtXPW3K-0bk3cIVI-4sDPiAuPKH2DhpXYDDyM3D7JAm72ub9rQr1p-47nZdlo9Xe1FCQnfsJQ.VjklFoLQsMe0kQg_-QIZEKXTKtGpeQfh2bY-R3ZOxkI&dib_tag=se&keywords=laptop&qid=1767965413&sprefix=lapto%2Caps%2C456&sr=8-150
