Date_Stock,Close,Date_News,Sentiment_Score,Prediction
2014-02-06,399.0,,0.0,Neutral
2014-02-10,399.0,,0.0,Neutral
2014-02-11,414.0,,0.0,Neutral
2014-02-12,455.0,,0.0,Neutral
2014-02-13,473.0,,0.0,Neutral
2014-02-16,520.0,,0.0,Neutral
2014-02-17,572.0,,0.0,Neutral
2014-02-18,629.0,,0.0,Neutral
2014-02-20,691.0,,0.0,Neutral
2014-02-23,760.0,,0.0,Neutral
2014-02-24,836.0,,0.0,Neutral
2014-02-25,918.0,,0.0,Neutral
2014-02-26,856.0,,0.0,Neutral
2014-03-03,813.0,,0.0,Neutral
2014-03-04,797.0,,0.0,Neutral
2014-03-05,795.0,,0.0,Neutral
2014-03-06,775.0,,0.0,Neutral
2014-03-09,780.0,,0.0,Neutral
2014-03-10,765.0,,0.0,Neutral
2014-03-11,750.0,,0.0,Neutral
2014-03-12,738.0,,0.0,Neutral
2014-03-13,750.0,,0.0,Neutral
2014-03-17,705.0,,0.0,Neutral
2014-03-18,681.0,2014-03-18,0.1385347545146942,Slightly Positive
2014-03-19,681.0,,0.0,Neutral
2014-03-20,690.0,,0.0,Neutral
2014-03-23,680.0,,0.0,Neutral
2014-03-24,666.0,,0.0,Neutral
2014-03-25,675.0,,0.0,Neutral
2014-03-26,679.0,,0.0,Neutral
2014-03-27,693.0,,0.0,Neutral
2014-03-31,710.0,,0.0,Neutral
2014-04-01,710.0,,0.0,Neutral
2014-04-02,701.0,,0.0,Neutral
2014-04-03,680.0,,0.0,Neutral
2014-04-06,681.0,,0.0,Neutral
2014-04-07,700.0,,0.0,Neutral
2014-04-09,705.0,,0.0,Neutral
2014-04-10,704.0,,0.0,Neutral
2014-04-13,701.0,,0.0,Neutral
2014-04-15,712.0,2014-04-15,0.2576898634433746,Positive
2014-04-16,715.0,,0.0,Neutral
2014-04-17,710.0,,0.0,Neutral
2014-04-20,710.0,,0.0,Neutral
2014-04-21,685.0,,0.0,Neutral
2014-04-22,698.0,,0.0,Neutral
2014-04-23,675.0,,0.0,Neutral
2014-04-27,681.0,,0.0,Neutral
2014-04-28,702.0,,0.0,Neutral
2014-04-29,699.0,,0.0,Neutral
2014-04-30,685.0,,0.0,Neutral
2014-05-04,733.0,,0.0,Neutral
2014-05-05,760.0,,0.0,Neutral
2014-05-06,736.0,,0.0,Neutral
2014-05-07,731.0,,0.0,Neutral
2014-05-08,701.0,,0.0,Neutral
2014-05-11,699.0,,0.0,Neutral
2014-05-12,720.0,,0.0,Neutral
2014-05-13,770.0,,0.0,Neutral
2014-05-15,770.0,,0.0,Neutral
2014-05-18,708.0,,0.0,Neutral
2014-05-19,712.0,,0.0,Neutral
2014-05-20,711.0,,0.0,Neutral
2014-05-21,711.0,,0.0,Neutral
2014-05-22,711.0,,0.0,Neutral
2014-05-25,718.0,,0.0,Neutral
2014-05-26,730.0,,0.0,Neutral
2014-05-27,718.0,,0.0,Neutral
2014-05-28,720.0,,0.0,Neutral
2014-06-01,720.0,,0.0,Neutral
2014-06-02,710.0,,0.0,Neutral
2014-06-03,730.0,,0.0,Neutral
2014-06-04,695.0,,0.0,Neutral
2014-06-05,686.0,,0.0,Neutral
2014-06-08,680.0,,0.0,Neutral
2014-06-09,695.0,,0.0,Neutral
2014-06-10,694.0,,0.0,Neutral
2014-06-11,700.0,,0.0,Neutral
2014-06-12,691.0,,0.0,Neutral
2014-06-15,703.0,,0.0,Neutral
2014-06-16,696.0,,0.0,Neutral
2014-06-17,708.0,,0.0,Neutral
2014-06-18,681.0,,0.0,Neutral
2014-06-19,678.0,,0.0,Neutral
2014-06-23,670.0,,0.0,Neutral
2014-06-24,736.0,,0.0,Neutral
2014-06-30,700.0,,0.0,Neutral
2014-07-01,721.0,,0.0,Neutral
2014-07-02,730.0,,0.0,Neutral
2014-07-03,730.0,,0.0,Neutral
2014-07-06,745.0,,0.0,Neutral
2014-07-07,725.0,,0.0,Neutral
2014-07-08,710.0,,0.0,Neutral
2014-07-09,695.0,,0.0,Neutral
2014-07-10,728.0,,0.0,Neutral
2014-07-13,744.0,,0.0,Neutral
2014-07-14,712.0,,0.0,Neutral
2014-07-15,720.0,,0.0,Neutral
2014-07-16,740.0,,0.0,Neutral
2014-07-17,745.0,,0.0,Neutral
2014-07-20,819.0,,0.0,Neutral
2014-07-21,900.0,,0.0,Neutral
2014-07-22,900.0,,0.0,Neutral
2014-07-23,870.0,,0.0,Neutral
2014-07-24,860.0,,0.0,Neutral
2014-07-27,845.0,,0.0,Neutral
2014-07-28,813.0,,0.0,Neutral
2014-07-30,792.0,,0.0,Neutral
2014-07-31,800.0,,0.0,Neutral
2014-08-03,780.0,,0.0,Neutral
2014-08-04,780.0,,0.0,Neutral
2014-08-05,770.0,,0.0,Neutral
2014-08-06,790.0,,0.0,Neutral
2014-08-07,803.0,,0.0,Neutral
2014-08-12,787.0,,0.0,Neutral
2014-08-13,800.0,,0.0,Neutral
2014-08-14,775.0,,0.0,Neutral
2014-08-18,770.0,,0.0,Neutral
2014-08-19,751.0,,0.0,Neutral
2014-08-20,715.0,,0.0,Neutral
2014-08-21,707.0,,0.0,Neutral
2014-08-24,701.0,,0.0,Neutral
2014-08-25,661.0,,0.0,Neutral
2014-08-26,680.0,,0.0,Neutral
2014-08-27,690.0,,0.0,Neutral
2014-08-28,714.0,,0.0,Neutral
2014-09-01,700.0,,0.0,Neutral
2014-09-03,690.0,,0.0,Neutral
2014-09-04,670.0,,0.0,Neutral
2014-09-07,632.0,,0.0,Neutral
2014-09-09,640.0,,0.0,Neutral
2014-09-10,683.0,,0.0,Neutral
2014-09-11,670.0,,0.0,Neutral
2014-09-14,657.0,,0.0,Neutral
2014-09-16,655.0,,0.0,Neutral
2014-09-17,663.0,,0.0,Neutral
2014-09-18,644.0,,0.0,Neutral
2014-09-22,630.0,,0.0,Neutral
2014-09-23,630.0,,0.0,Neutral
2014-09-24,620.0,,0.0,Neutral
2014-09-28,622.0,,0.0,Neutral
2014-09-29,634.0,,0.0,Neutral
2014-09-30,640.0,,0.0,Neutral
2014-10-09,630.0,,0.0,Neutral
2014-10-12,620.0,,0.0,Neutral
2014-10-13,608.0,,0.0,Neutral
2014-10-14,642.0,,0.0,Neutral
2014-10-15,636.0,,0.0,Neutral
2014-10-16,659.0,,0.0,Neutral
2014-10-19,672.0,,0.0,Neutral
2014-10-20,680.0,,0.0,Neutral
2014-10-21,690.0,,0.0,Neutral
2014-10-22,670.0,,0.0,Neutral
2014-10-26,665.0,,0.0,Neutral
2014-10-27,678.0,,0.0,Neutral
2014-10-28,671.0,,0.0,Neutral
2014-10-30,675.0,,0.0,Neutral
2014-11-03,654.0,,0.0,Neutral
2014-11-04,649.0,,0.0,Neutral
2014-11-05,680.0,,0.0,Neutral
2014-11-06,654.0,,0.0,Neutral
2014-11-09,641.0,,0.0,Neutral
2014-11-10,625.0,,0.0,Neutral
2014-11-11,630.0,,0.0,Neutral
2014-11-12,620.0,,0.0,Neutral
2014-11-13,610.0,,0.0,Neutral
2014-11-16,620.0,,0.0,Neutral
2014-11-17,610.0,,0.0,Neutral
2014-11-18,583.0,,0.0,Neutral
2014-11-19,605.0,,0.0,Neutral
2014-11-20,593.0,,0.0,Neutral
2014-11-23,615.0,,0.0,Neutral
2014-11-24,630.0,,0.0,Neutral
2014-11-25,625.0,,0.0,Neutral
2014-11-30,613.0,,0.0,Neutral
2014-12-01,598.0,,0.0,Neutral
2014-12-02,605.0,,0.0,Neutral
2014-12-03,600.0,,0.0,Neutral
2014-12-04,590.0,,0.0,Neutral
2014-12-07,595.0,,0.0,Neutral
2014-12-08,580.0,,0.0,Neutral
2014-12-09,574.0,,0.0,Neutral
2014-12-10,565.0,,0.0,Neutral
2014-12-11,587.0,,0.0,Neutral
2014-12-14,610.0,,0.0,Neutral
2014-12-15,606.0,,0.0,Neutral
2014-12-16,600.0,,0.0,Neutral
2014-12-17,607.0,,0.0,Neutral
2014-12-18,620.0,,0.0,Neutral
2014-12-21,601.0,,0.0,Neutral
2014-12-22,603.0,,0.0,Neutral
2014-12-23,600.0,,0.0,Neutral
2014-12-24,600.0,,0.0,Neutral
2014-12-28,622.0,,0.0,Neutral
2014-12-29,640.0,,0.0,Neutral
2014-12-31,704.0,,0.0,Neutral
2015-01-01,774.0,,0.0,Neutral
2015-01-04,828.0,,0.0,Neutral
2015-01-05,890.0,,0.0,Neutral
2015-01-06,934.0,,0.0,Neutral
2015-01-07,920.0,,0.0,Neutral
2015-01-08,930.0,,0.0,Neutral
2015-01-11,915.0,,0.0,Neutral
2015-01-12,907.0,,0.0,Neutral
2015-01-13,900.0,,0.0,Neutral
2015-01-14,900.0,,0.0,Neutral
2015-01-18,910.0,,0.0,Neutral
2015-01-19,910.0,,0.0,Neutral
2015-01-20,915.0,,0.0,Neutral
2015-01-22,900.0,,0.0,Neutral
2015-01-25,910.0,,0.0,Neutral
2015-01-26,902.0,,0.0,Neutral
2015-01-27,906.0,,0.0,Neutral
2015-01-28,925.0,,0.0,Neutral
2015-01-29,930.0,,0.0,Neutral
2015-02-01,925.0,,0.0,Neutral
2015-02-02,994.0,,0.0,Neutral
2015-02-03,998.0,,0.0,Neutral
2015-02-04,1025.0,,0.0,Neutral
2015-02-05,1005.0,,0.0,Neutral
2015-02-08,1000.0,,0.0,Neutral
2015-02-09,1005.0,,0.0,Neutral
2015-02-10,992.0,,0.0,Neutral
2015-02-11,1007.0,,0.0,Neutral
2015-02-12,1000.0,,0.0,Neutral
2015-02-15,1040.0,,0.0,Neutral
2015-02-16,1056.0,,0.0,Neutral
2015-02-18,1010.0,,0.0,Neutral
2015-02-22,1065.0,,0.0,Neutral
2015-02-23,1045.0,,0.0,Neutral
2015-02-24,1040.0,,0.0,Neutral
2015-02-25,1055.0,,0.0,Neutral
2015-02-26,1056.0,,0.0,Neutral
2015-03-01,1043.0,,0.0,Neutral
2015-03-02,1117.0,,0.0,Neutral
2015-03-03,1086.0,,0.0,Neutral
2015-03-04,1149.0,,0.0,Neutral
2015-03-09,1185.0,,0.0,Neutral
2015-03-10,1158.0,,0.0,Neutral
2015-03-11,1136.0,,0.0,Neutral
2015-03-12,1127.0,,0.0,Neutral
2015-03-15,1110.0,,0.0,Neutral
2015-03-16,1075.0,,0.0,Neutral
2015-03-17,1100.0,,0.0,Neutral
2015-03-18,1105.0,,0.0,Neutral
2015-03-19,1106.0,,0.0,Neutral
2015-03-22,1078.0,,0.0,Neutral
2015-03-23,1057.0,,0.0,Neutral
2015-03-24,1081.0,,0.0,Neutral
2015-03-25,1070.0,,0.0,Neutral
2015-03-26,1090.0,,0.0,Neutral
2015-03-29,1070.0,,0.0,Neutral
2015-03-30,1055.0,,0.0,Neutral
2015-04-01,1055.0,,0.0,Neutral
2015-04-05,1036.0,,0.0,Neutral
2015-04-06,1055.0,,0.0,Neutral
2015-04-07,1036.0,,0.0,Neutral
2015-04-08,1045.0,,0.0,Neutral
2015-04-09,1060.0,,0.0,Neutral
2015-04-12,1055.0,,0.0,Neutral
2015-04-13,1045.0,,0.0,Neutral
2015-04-15,1025.0,,0.0,Neutral
2015-04-16,1025.0,,0.0,Neutral
2015-04-19,1030.0,,0.0,Neutral
2015-04-20,1035.0,,0.0,Neutral
2015-04-21,1045.0,,0.0,Neutral
2015-04-23,1022.0,,0.0,Neutral
2015-05-24,1022.0,,0.0,Neutral
2015-06-01,990.0,,0.0,Neutral
2015-06-02,950.0,,0.0,Neutral
2015-06-03,985.0,,0.0,Neutral
2015-06-04,996.0,,0.0,Neutral
2015-06-07,1020.0,,0.0,Neutral
2015-06-08,1052.0,,0.0,Neutral
2015-06-09,1065.0,,0.0,Neutral
2015-06-10,1044.0,,0.0,Neutral
2015-06-11,1059.0,,0.0,Neutral
2015-06-14,1030.0,,0.0,Neutral
2015-06-15,1030.0,,0.0,Neutral
2015-06-16,1011.0,,0.0,Neutral
2015-06-17,991.0,,0.0,Neutral
2015-06-18,985.0,,0.0,Neutral
2015-06-21,1000.0,,0.0,Neutral
2015-06-22,992.0,,0.0,Neutral
2015-06-23,995.0,,0.0,Neutral
2015-06-24,1000.0,,0.0,Neutral
2015-06-25,1010.0,,0.0,Neutral
2015-06-28,1011.0,,0.0,Neutral
2015-06-29,1030.0,,0.0,Neutral
2015-06-30,1038.0,,0.0,Neutral
2015-07-01,1045.0,,0.0,Neutral
2015-07-02,1040.0,,0.0,Neutral
2015-07-05,1032.0,,0.0,Neutral
2015-07-06,1039.0,,0.0,Neutral
2015-07-07,1050.0,,0.0,Neutral
2015-07-08,1050.0,,0.0,Neutral
2015-07-09,1100.0,,0.0,Neutral
2015-07-12,1155.0,,0.0,Neutral
2015-07-13,1160.0,,0.0,Neutral
2015-07-14,1161.0,,0.0,Neutral
2015-07-15,1181.0,,0.0,Neutral
2015-07-16,1198.0,,0.0,Neutral
2015-07-22,1300.0,,0.0,Neutral
2015-07-23,1240.0,,0.0,Neutral
2015-07-26,1340.0,,0.0,Neutral
2015-07-27,1288.0,,0.0,Neutral
2015-07-29,1200.0,,0.0,Neutral
2015-07-30,1220.0,,0.0,Neutral
2015-08-02,1215.0,,0.0,Neutral
2015-08-03,1192.0,,0.0,Neutral
2015-08-04,1195.0,,0.0,Neutral
2015-08-05,1200.0,,0.0,Neutral
