Date_Stock,Close,Date_News,Sentiment_Score,Prediction
2005-06-14,120.0,,0.0,Neutral
2005-06-16,118.0,,0.0,Neutral
2005-06-19,120.0,,0.0,Neutral
2005-06-21,122.0,,0.0,Neutral
2005-06-22,120.0,,0.0,Neutral
2005-06-27,120.0,,0.0,Neutral
2005-06-29,120.0,,0.0,Neutral
2005-07-03,120.0,,0.0,Neutral
2005-07-05,120.0,,0.0,Neutral
2005-07-06,120.0,,0.0,Neutral
2005-07-13,120.0,,0.0,Neutral
2005-07-14,120.0,,0.0,Neutral
2005-07-17,120.0,,0.0,Neutral
2005-07-18,120.0,,0.0,Neutral
2005-08-01,120.0,,0.0,Neutral
2005-08-07,120.0,,0.0,Neutral
2005-08-16,122.0,,0.0,Neutral
2005-08-29,122.0,,0.0,Neutral
2005-08-31,123.0,,0.0,Neutral
2005-09-01,123.0,,0.0,Neutral
2005-09-05,123.0,,0.0,Neutral
2005-09-12,123.0,,0.0,Neutral
2005-09-15,121.0,,0.0,Neutral
2006-04-03,100.0,,0.0,Neutral
2006-05-30,102.0,,0.0,Neutral
2006-05-31,107.0,,0.0,Neutral
2006-06-11,110.0,,0.0,Neutral
2006-06-13,110.0,,0.0,Neutral
2006-06-15,110.0,,0.0,Neutral
2006-07-02,110.0,,0.0,Neutral
2006-09-11,110.0,,0.0,Neutral
2006-09-12,110.0,,0.0,Neutral
2006-10-09,110.0,,0.0,Neutral
2006-10-10,110.0,,0.0,Neutral
2006-12-10,110.0,,0.0,Neutral
2007-07-01,115.0,,0.0,Neutral
2007-07-02,120.0,,0.0,Neutral
2007-07-03,126.0,,0.0,Neutral
2007-07-04,132.0,,0.0,Neutral
2007-07-05,138.0,,0.0,Neutral
2007-07-09,144.0,,0.0,Neutral
2007-07-10,151.0,,0.0,Neutral
2007-07-11,156.0,,0.0,Neutral
2007-08-14,156.0,,0.0,Neutral
2008-02-06,159.0,,0.0,Neutral
2008-03-13,166.0,,0.0,Neutral
2008-06-30,175.0,,0.0,Neutral
2008-07-30,175.0,,0.0,Neutral
2008-09-10,178.0,,0.0,Neutral
2008-09-11,181.0,,0.0,Neutral
2008-12-22,187.0,,0.0,Neutral
2009-01-18,205.0,,0.0,Neutral
2009-01-19,217.0,,0.0,Neutral
2009-03-22,225.0,,0.0,Neutral
2009-09-06,142.0,,0.0,Neutral
2009-12-31,198.0,,0.0,Neutral
2010-02-08,198.0,,0.0,Neutral
2010-06-06,138.0,,0.0,Neutral
2010-07-27,138.0,,0.0,Neutral
2010-12-05,153.0,,0.0,Neutral
2010-12-27,166.0,,0.0,Neutral
2011-01-16,169.0,,0.0,Neutral
2011-02-01,172.0,,0.0,Neutral
2011-02-10,187.0,,0.0,Neutral
2011-02-21,190.0,,0.0,Neutral
2011-02-23,193.0,,0.0,Neutral
2011-03-07,202.0,,0.0,Neutral
2011-03-15,212.0,,0.0,Neutral
2011-03-16,228.0,,0.0,Neutral
2011-03-17,240.0,,0.0,Neutral
2011-03-20,252.0,,0.0,Neutral
2011-03-24,282.0,,0.0,Neutral
2011-03-25,302.0,,0.0,Neutral
2011-03-27,314.0,,0.0,Neutral
2011-03-29,326.0,,0.0,Neutral
2011-03-30,358.0,,0.0,Neutral
2011-03-31,393.0,,0.0,Neutral
2011-04-04,395.0,,0.0,Neutral
2011-04-05,413.0,,0.0,Neutral
2011-04-06,407.0,,0.0,Neutral
2011-04-07,368.0,,0.0,Neutral
2011-04-10,360.0,,0.0,Neutral
2011-04-28,200.0,,0.0,Neutral
2011-05-05,200.0,2011-05-05,0.9138036370277404,Strongly Positive
2011-05-08,204.0,,0.0,Neutral
2011-05-09,196.0,,0.0,Neutral
2011-05-10,202.0,,0.0,Neutral
2011-05-11,199.0,,0.0,Neutral
2011-05-26,202.0,,0.0,Neutral
2011-06-02,206.0,,0.0,Neutral
2011-06-05,226.0,,0.0,Neutral
2011-06-06,230.0,,0.0,Neutral
2011-06-07,233.0,,0.0,Neutral
2011-06-13,221.0,,0.0,Neutral
2011-07-05,225.0,,0.0,Neutral
2011-07-06,217.0,,0.0,Neutral
2011-07-19,205.0,,0.0,Neutral
2011-07-20,225.0,,0.0,Neutral
2011-07-21,236.0,,0.0,Neutral
2011-07-24,248.0,,0.0,Neutral
2011-07-26,252.0,,0.0,Neutral
2011-07-27,267.0,,0.0,Neutral
2011-07-28,286.0,,0.0,Neutral
2011-07-31,292.0,,0.0,Neutral
2011-08-02,292.0,,0.0,Neutral
2011-08-15,287.0,,0.0,Neutral
2011-08-16,285.0,,0.0,Neutral
2011-08-17,285.0,,0.0,Neutral
2011-08-18,280.0,2011-08-18,0.8985084891319275,Strongly Positive
2011-08-22,270.0,,0.0,Neutral
2011-08-24,275.0,,0.0,Neutral
2011-08-25,280.0,,0.0,Neutral
2011-08-29,270.0,,0.0,Neutral
2011-09-04,260.0,,0.0,Neutral
2011-09-05,250.0,,0.0,Neutral
2011-09-07,264.0,,0.0,Neutral
2011-09-13,270.0,,0.0,Neutral
2011-09-15,265.0,,0.0,Neutral
2011-09-19,250.0,,0.0,Neutral
2011-09-20,252.0,,0.0,Neutral
2011-09-22,277.0,,0.0,Neutral
2011-09-25,277.0,,0.0,Neutral
2011-09-26,275.0,,0.0,Neutral
2011-10-12,280.0,,0.0,Neutral
2011-10-17,284.0,,0.0,Neutral
2011-10-18,290.0,,0.0,Neutral
2011-10-20,295.0,,0.0,Neutral
2011-10-23,300.0,,0.0,Neutral
2011-10-24,300.0,,0.0,Neutral
2011-10-25,308.0,,0.0,Neutral
2011-10-30,302.0,,0.0,Neutral
2011-10-31,296.0,,0.0,Neutral
2011-11-02,313.0,,0.0,Neutral
2011-11-03,282.0,,0.0,Neutral
2011-11-06,267.0,,0.0,Neutral
2011-11-08,266.0,,0.0,Neutral
2011-11-09,287.0,,0.0,Neutral
2011-11-10,296.0,,0.0,Neutral
2011-11-13,287.0,,0.0,Neutral
2011-11-14,287.0,,0.0,Neutral
2011-11-15,292.0,,0.0,Neutral
2011-11-21,287.0,,0.0,Neutral
2011-11-24,282.0,,0.0,Neutral
2011-12-01,277.0,,0.0,Neutral
2011-12-22,276.0,,0.0,Neutral
2011-12-26,261.0,,0.0,Neutral
2011-12-27,265.0,,0.0,Neutral
2011-12-28,260.0,,0.0,Neutral
2011-12-29,244.0,,0.0,Neutral
2012-01-01,240.0,,0.0,Neutral
2012-01-03,236.0,,0.0,Neutral
2012-01-05,236.0,,0.0,Neutral
2012-01-08,237.0,,0.0,Neutral
2012-01-09,238.0,2012-01-09,0.8984957337379456,Strongly Positive
2012-01-10,234.0,,0.0,Neutral
2012-01-18,226.0,,0.0,Neutral
2012-01-19,218.0,,0.0,Neutral
2012-02-01,214.0,,0.0,Neutral
2012-02-02,222.0,,0.0,Neutral
2012-02-05,222.0,,0.0,Neutral
2012-02-12,226.0,2012-02-12,0.8951934576034546,Strongly Positive
2012-02-23,230.0,,0.0,Neutral
2012-03-01,232.0,,0.0,Neutral
2012-03-11,236.0,,0.0,Neutral
2012-03-20,241.0,,0.0,Neutral
2012-04-01,229.0,,0.0,Neutral
2012-04-04,225.0,,0.0,Neutral
2012-04-05,229.0,,0.0,Neutral
2012-04-08,229.0,,0.0,Neutral
2012-04-09,231.0,,0.0,Neutral
2012-04-12,235.0,2012-04-12,0.8052270412445068,Strongly Positive
2012-04-15,243.0,,0.0,Neutral
2012-04-17,247.0,,0.0,Neutral
2012-04-18,256.0,,0.0,Neutral
2012-04-19,271.0,,0.0,Neutral
2012-04-22,281.0,,0.0,Neutral
2012-04-24,291.0,,0.0,Neutral
2012-04-26,296.0,,0.0,Neutral
2012-04-29,301.0,,0.0,Neutral
2012-04-30,295.0,,0.0,Neutral
2012-05-09,300.0,,0.0,Neutral
2012-05-10,299.0,,0.0,Neutral
2012-05-13,316.0,,0.0,Neutral
2012-05-15,310.0,,0.0,Neutral
2012-05-16,316.0,,0.0,Neutral
2012-05-21,316.0,,0.0,Neutral
2012-05-22,310.0,,0.0,Neutral
2012-05-23,293.0,,0.0,Neutral
2012-05-24,283.0,,0.0,Neutral
2012-05-27,279.0,,0.0,Neutral
2012-05-29,255.0,,0.0,Neutral
2012-06-05,270.0,,0.0,Neutral
2012-06-13,275.0,,0.0,Neutral
2012-06-17,270.0,,0.0,Neutral
2012-06-18,270.0,,0.0,Neutral
2012-06-20,273.0,,0.0,Neutral
2012-06-21,275.0,,0.0,Neutral
2012-06-28,270.0,,0.0,Neutral
2012-07-04,280.0,,0.0,Neutral
2012-07-05,290.0,,0.0,Neutral
2012-07-09,295.0,,0.0,Neutral
2012-07-12,289.0,,0.0,Neutral
2012-07-15,280.0,,0.0,Neutral
2012-07-16,280.0,,0.0,Neutral
2012-07-18,285.0,,0.0,Neutral
2012-07-19,290.0,,0.0,Neutral
2012-07-22,306.0,,0.0,Neutral
2012-07-24,294.0,,0.0,Neutral
2012-07-26,299.0,,0.0,Neutral
2012-07-30,306.0,,0.0,Neutral
2012-08-06,306.0,,0.0,Neutral
2012-08-12,301.0,,0.0,Neutral
2012-08-13,301.0,,0.0,Neutral
2012-08-14,301.0,,0.0,Neutral
2012-08-15,295.0,2012-08-15,0.8796776533126831,Strongly Positive
2012-08-19,295.0,,0.0,Neutral
2012-08-22,285.0,,0.0,Neutral
2012-08-23,275.0,,0.0,Neutral
2012-08-28,260.0,,0.0,Neutral
2012-09-04,265.0,,0.0,Neutral
2012-09-09,270.0,,0.0,Neutral
2012-09-10,270.0,,0.0,Neutral
2012-09-13,270.0,,0.0,Neutral
2012-09-16,270.0,,0.0,Neutral
2012-09-17,297.0,,0.0,Neutral
2012-09-18,326.0,,0.0,Neutral
2012-09-19,344.0,,0.0,Neutral
2012-09-23,338.0,,0.0,Neutral
2012-09-26,314.0,,0.0,Neutral
2012-10-01,308.0,,0.0,Neutral
2012-10-09,301.0,,0.0,Neutral
2012-10-10,285.0,,0.0,Neutral
2012-10-14,276.0,,0.0,Neutral
2012-10-30,278.0,,0.0,Neutral
2012-10-31,283.0,,0.0,Neutral
2012-11-07,279.0,,0.0,Neutral
2012-11-11,284.0,,0.0,Neutral
2012-11-20,286.0,,0.0,Neutral
2012-11-21,291.0,,0.0,Neutral
2012-11-25,283.0,,0.0,Neutral
2012-11-27,288.0,,0.0,Neutral
2012-11-28,290.0,,0.0,Neutral
2012-11-29,305.0,,0.0,Neutral
2012-12-02,305.0,,0.0,Neutral
2012-12-03,300.0,,0.0,Neutral
2012-12-04,304.0,,0.0,Neutral
2012-12-05,298.0,,0.0,Neutral
2012-12-06,290.0,,0.0,Neutral
2012-12-09,291.0,,0.0,Neutral
2012-12-10,295.0,,0.0,Neutral
2012-12-11,300.0,,0.0,Neutral
2012-12-12,295.0,,0.0,Neutral
2012-12-13,295.0,,0.0,Neutral
2012-12-16,300.0,,0.0,Neutral
2012-12-17,300.0,,0.0,Neutral
2012-12-19,306.0,,0.0,Neutral
2012-12-20,300.0,,0.0,Neutral
2012-12-23,330.0,2012-12-23,0.9107192754745485,Strongly Positive
2012-12-24,340.0,,0.0,Neutral
2012-12-26,322.0,,0.0,Neutral
2012-12-27,315.0,,0.0,Neutral
2012-12-31,309.0,,0.0,Neutral
2013-01-01,302.0,,0.0,Neutral
2013-01-03,291.0,,0.0,Neutral
2013-01-09,300.0,,0.0,Neutral
2013-01-10,324.0,,0.0,Neutral
2013-01-13,334.0,,0.0,Neutral
2013-01-15,322.0,,0.0,Neutral
2013-01-16,322.0,2013-01-16,0.8557639122009277,Strongly Positive
2013-01-17,316.0,,0.0,Neutral
2013-01-23,310.0,,0.0,Neutral
2013-01-28,304.0,,0.0,Neutral
2013-02-04,293.0,,0.0,Neutral
2013-02-10,288.0,,0.0,Neutral
2013-02-12,290.0,2013-02-12,0.8892389535903931,Strongly Positive
2013-02-13,286.0,,0.0,Neutral
2013-02-14,288.0,,0.0,Neutral
2013-02-19,292.0,,0.0,Neutral
2013-02-20,287.0,,0.0,Neutral
2013-02-24,287.0,,0.0,Neutral
2013-02-26,282.0,,0.0,Neutral
2013-03-04,277.0,,0.0,Neutral
2013-03-05,287.0,,0.0,Neutral
2013-03-07,285.0,,0.0,Neutral
2013-03-11,288.0,,0.0,Neutral
2013-03-14,293.0,,0.0,Neutral
2013-03-18,283.0,,0.0,Neutral
2013-03-19,280.0,,0.0,Neutral
2013-03-24,276.0,,0.0,Neutral
2013-04-01,281.0,,0.0,Neutral
2013-04-02,286.0,,0.0,Neutral
2013-04-09,285.0,,0.0,Neutral
2013-04-11,313.0,,0.0,Neutral
2013-04-15,315.0,,0.0,Neutral
2013-04-16,312.0,,0.0,Neutral
2013-04-17,318.0,,0.0,Neutral
2013-04-18,316.0,,0.0,Neutral
2013-04-21,340.0,,0.0,Neutral
2013-04-22,334.0,,0.0,Neutral
2013-04-28,324.0,,0.0,Neutral
2013-04-29,320.0,,0.0,Neutral
2013-04-30,324.0,,0.0,Neutral
2013-05-05,324.0,,0.0,Neutral
2013-05-07,320.0,,0.0,Neutral
2013-05-08,332.0,,0.0,Neutral
2013-05-09,339.0,,0.0,Neutral
2013-05-12,334.0,,0.0,Neutral
2013-05-13,335.0,2013-05-13,0.897280216217041,Strongly Positive
2013-05-15,341.0,,0.0,Neutral
2013-05-16,345.0,,0.0,Neutral
2013-05-20,340.0,,0.0,Neutral
2013-05-21,344.0,,0.0,Neutral
2013-05-22,338.0,,0.0,Neutral
2013-05-23,341.0,,0.0,Neutral
2013-05-26,345.0,,0.0,Neutral
2013-05-27,374.0,,0.0,Neutral
2013-05-28,393.0,,0.0,Neutral
2013-06-03,386.0,,0.0,Neutral
2013-06-06,386.0,,0.0,Neutral
2013-06-12,379.0,,0.0,Neutral
2013-06-13,358.0,,0.0,Neutral
2013-06-16,360.0,,0.0,Neutral
2013-06-17,350.0,,0.0,Neutral
2013-06-23,346.0,,0.0,Neutral
2013-06-24,336.0,,0.0,Neutral
2013-07-01,336.0,,0.0,Neutral
2013-07-04,358.0,,0.0,Neutral
2013-07-07,365.0,,0.0,Neutral
2013-07-08,370.0,,0.0,Neutral
2013-07-09,375.0,,0.0,Neutral
2013-07-10,375.0,,0.0,Neutral
2013-07-14,365.0,,0.0,Neutral
2013-07-16,365.0,,0.0,Neutral
2013-07-17,372.0,,0.0,Neutral
2013-07-18,393.0,,0.0,Neutral
2013-07-21,400.0,,0.0,Neutral
2013-07-23,392.0,,0.0,Neutral
2013-07-24,399.0,,0.0,Neutral
2013-07-25,432.0,,0.0,Neutral
2013-07-28,440.0,,0.0,Neutral
2013-07-29,460.0,,0.0,Neutral
2013-07-30,454.0,,0.0,Neutral
2013-07-31,470.0,,0.0,Neutral
2013-08-01,497.0,,0.0,Neutral
2013-08-04,488.0,,0.0,Neutral
2013-08-05,470.0,,0.0,Neutral
2013-08-06,488.0,,0.0,Neutral
2013-08-07,497.0,,0.0,Neutral
2013-08-08,510.0,2013-08-08,0.4626637361943721,Positive
2013-08-11,486.0,,0.0,Neutral
2013-08-12,520.0,,0.0,Neutral
2013-08-13,540.0,,0.0,Neutral
2013-08-14,529.0,,0.0,Neutral
2013-08-15,501.0,,0.0,Neutral
2013-08-18,506.0,,0.0,Neutral
2013-08-19,505.0,,0.0,Neutral
2013-08-20,545.0,,0.0,Neutral
2013-08-25,555.0,,0.0,Neutral
2013-08-26,588.0,,0.0,Neutral
2013-08-27,599.0,,0.0,Neutral
2013-08-29,580.0,,0.0,Neutral
2013-09-01,581.0,,0.0,Neutral
2013-09-02,567.0,,0.0,Neutral
2013-09-03,560.0,,0.0,Neutral
2013-09-04,552.0,,0.0,Neutral
2013-09-05,561.0,,0.0,Neutral
2013-09-08,583.0,,0.0,Neutral
2013-09-09,601.0,,0.0,Neutral
2013-09-10,599.0,,0.0,Neutral
2013-09-11,598.0,,0.0,Neutral
2013-09-15,565.0,,0.0,Neutral
2013-09-16,576.0,,0.0,Neutral
2013-09-17,569.0,,0.0,Neutral
2013-09-19,579.0,,0.0,Neutral
2013-09-24,560.0,,0.0,Neutral
2013-09-25,582.0,,0.0,Neutral
2013-09-26,604.0,,0.0,Neutral
2013-10-07,651.0,,0.0,Neutral
2013-10-08,638.0,,0.0,Neutral
2013-10-17,599.0,,0.0,Neutral
2013-10-20,566.0,,0.0,Neutral
2013-10-21,580.0,,0.0,Neutral
2013-10-22,571.0,,0.0,Neutral
2013-10-23,561.0,,0.0,Neutral
2013-10-27,550.0,,0.0,Neutral
2013-10-28,550.0,,0.0,Neutral
2013-10-29,545.0,,0.0,Neutral
2013-11-06,577.0,,0.0,Neutral
2013-11-07,587.0,,0.0,Neutral
2013-11-12,589.0,,0.0,Neutral
2013-11-13,592.0,,0.0,Neutral
2013-11-14,600.0,,0.0,Neutral
2013-11-21,624.0,,0.0,Neutral
2013-11-24,686.0,,0.0,Neutral
2013-11-25,703.0,,0.0,Neutral
2013-11-26,690.0,,0.0,Neutral
2013-11-27,703.0,,0.0,Neutral
2013-11-28,689.0,,0.0,Neutral
2013-12-01,710.0,,0.0,Neutral
2013-12-02,781.0,,0.0,Neutral
2013-12-03,827.0,,0.0,Neutral
2013-12-04,850.0,,0.0,Neutral
2013-12-05,900.0,,0.0,Neutral
2013-12-08,882.0,,0.0,Neutral
2013-12-11,860.0,,0.0,Neutral
2013-12-12,865.0,,0.0,Neutral
2013-12-15,882.0,,0.0,Neutral
2013-12-16,899.0,,0.0,Neutral
2013-12-18,901.0,,0.0,Neutral
2013-12-19,889.0,,0.0,Neutral
2013-12-22,935.0,,0.0,Neutral
2013-12-23,930.0,,0.0,Neutral
2013-12-24,920.0,,0.0,Neutral
2013-12-26,885.0,,0.0,Neutral
2014-01-06,752.0,,0.0,Neutral
2014-01-07,767.0,,0.0,Neutral
2014-01-08,785.0,,0.0,Neutral
2014-01-09,800.0,,0.0,Neutral
2014-01-12,816.0,,0.0,Neutral
2014-01-14,832.0,,0.0,Neutral
2014-01-16,848.0,,0.0,Neutral
2014-01-20,850.0,,0.0,Neutral
2014-01-21,867.0,,0.0,Neutral
2014-01-22,870.0,,0.0,Neutral
2014-01-23,870.0,,0.0,Neutral
2014-01-26,880.0,,0.0,Neutral
2014-02-02,838.0,,0.0,Neutral
2014-02-03,865.0,,0.0,Neutral
2014-02-04,865.0,,0.0,Neutral
2014-02-06,945.0,,0.0,Neutral
2014-02-09,1000.0,,0.0,Neutral
2014-02-10,999.0,,0.0,Neutral
2014-02-11,1010.0,,0.0,Neutral
2014-02-12,951.0,,0.0,Neutral
2014-02-13,955.0,,0.0,Neutral
2014-02-16,965.0,,0.0,Neutral
2014-02-17,964.0,,0.0,Neutral
2014-02-18,990.0,,0.0,Neutral
2014-02-20,1029.0,,0.0,Neutral
2014-02-23,1010.0,,0.0,Neutral
2014-02-24,1000.0,,0.0,Neutral
2014-02-25,990.0,,0.0,Neutral
2014-02-26,990.0,,0.0,Neutral
2014-03-05,980.0,,0.0,Neutral
2014-03-11,906.0,,0.0,Neutral
2014-03-12,888.0,,0.0,Neutral
2014-03-13,899.0,,0.0,Neutral
2014-03-17,882.0,,0.0,Neutral
2014-03-19,852.0,,0.0,Neutral
2014-03-20,835.0,,0.0,Neutral
